version 1, schema warscape_rigid_lod_tables
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"1800467226"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece02_destruct03_lod01.rigid_model"	"3_1"	"european_warehouse01_piece02_destruct03"
"1800672369"	"RigidModels/CampaignBuildings/Templates/ind/ind_city_5_slot_fortifications_lvl2.rigid_model"	"0"	"IND_City_5_slot_fortifications_lvl2"
"1801318073"	"RigidModels\\Buildings\\boulder_collection_4\\boulder_collection_4_piece01_destruct01_lod05.rigid_model"	"3_3"	"boulder_collection_4_piece01_destruct01"
"1803765396"	"RigidModels\\Buildings\\indian_large_fort_armoury01\\indian_large_fort_armoury01_piece02_destruct01_lod03.rigid_model"	"3_2"	"indian_large_fort_armoury01_piece02_destruct01"
"1803872361"	"RigidModels\\Buildings\\american_monument\\american_monument_piece01_destruct02_lod01.rigid_model"	"2_1"	"american_monument_piece01_destruct02"
"1804239234"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece02_destruct02_lod01.rigid_model"	"3_1"	"fort_jamestown_piece02_destruct02"
"1805113876"	"RigidModels\\Buildings\\euro_stone_armoury02\\euro_stone_armoury02_piece02_destruct03_lod01.rigid_model"	"3_1"	"euro_stone_armoury02_piece02_destruct03"
"1806310477"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece02_destruct01_lod03.rigid_model"	"3_2"	"ottoman_townhall_piece02_destruct01"
"1808008977"	"RigidModels\\Buildings\\small_rock_2\\small_rock_2_piece01_destruct01_lod01.rigid_model"	"3_1"	"small_rock_2_piece01_destruct01"
"1811090126"	"RigidModels\\Buildings\\indian_warehouse01b\\indian_warehouse01b_piece01_destruct02_lod03.rigid_model"	"3_2"	"indian_warehouse01b_piece01_destruct02"
"1811212899"	"RigidModels\\Buildings\\south_euro_house04\\south_euro_house04_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house04_piece01_destruct01"
"1814091352"	"RigidModels\\Buildings\\prop_town_stack_of_barrels\\prop_town_stack_of_barrels_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_stack_of_barrels_piece01_destruct01"
"1816665810"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_whitehouse.rigid_model"	"0"	"Prestige_whitehouse"
"1818645543"	"RigidModels\\Buildings\\prop_town_gravestone01\\prop_town_gravestone01_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_gravestone01_piece01_destruct01"
"1819827591"	"RigidModels\\Buildings\\prop_field_fallen_oak_log01\\prop_field_fallen_oak_log01_piece01_destruct01_lod03.rigid_model"	"3_2"	"prop_field_fallen_oak_log01_piece01_destruct01"
"1819941021"	"RigidModels\\Buildings\\prop_town_ottoman_food_baskets\\prop_town_ottoman_food_baskets_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_ottoman_food_baskets_piece01_destruct01"
"1820495972"	"RigidModels\\Buildings\\indian_large_fort_armoury02\\indian_large_fort_armoury02_piece02_destruct01_lod03.rigid_model"	"3_2"	"indian_large_fort_armoury02_piece02_destruct01"
"1820676357"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_city_1_slot_fortifications_lvl0.rigid_model"	"0"	"OTT_City_1_slot_fortifications_lvl0"
"1822255796"	"RigidModels\\Buildings\\south_euro_house10\\south_euro_house10_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house10_piece01_destruct01"
"1822477016"	"RigidModels\\Buildings\\west_euro_stone_bridge\\west_euro_stone_bridge_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_stone_bridge_piece01_destruct01"
"1823244140"	"RigidModels\\BattlefieldProps\\native_fence_2_piece01_destruct01_lod01.rigid_model"	"20"	"native_fence_2_piece01_destruct01"
"1823486793"	"RigidModels\\Buildings\\american_townhall\\american_townhall_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_townhall_piece01_destruct01"
"1825695448"	"RigidModels\\Buildings\\south_euro_house10b\\south_euro_house10b_piece02_destruct01_lod05.rigid_model"	"2_2"	"south_euro_house10b_piece02_destruct01"
"1831393226"	"RigidModels/CampaignBuildings/Templates/eu/eu_city_4_slot_fortifications_lvl1.rigid_model"	"0"	"EU_City_4_slot_fortifications_lvl1"
"1834085023"	"RigidModels\\Buildings\\north_euro_house13a\\north_euro_house13a_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house13a_piece01_destruct01"
"1835288786"	"RigidModels\\Buildings\\indian_church\\indian_church_piece01_destruct01_lod05.rigid_model"	"3_3"	"indian_church_piece01_destruct01"
"1835423207"	"RigidModels\\Buildings\\south_euro_house03b\\south_euro_house03b_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_house03b_piece01_destruct02"
"1837035143"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_austria.rigid_model"	"0"	"agent_ID_austria"
"1838672185"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece02_destruct03_lod05.rigid_model"	"3_3"	"east_euro_townhall_piece02_destruct03"
"1839628781"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece11_destruct03_lod01.rigid_model"	"3_1"	"fort_indian_small_piece11_destruct03"
"1840459688"	"RigidModels\\Buildings\\east_euro_house01b\\east_euro_house01b_piece01_destruct02_lod01.rigid_model"	"2_1"	"east_euro_house01b_piece01_destruct02"
"1841478324"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece01_destruct02_lod05.rigid_model"	"3_3"	"european_warehouse01_piece01_destruct02"
"1846025797"	"RigidModels\\Buildings\\prop_field_wagon_covered\\prop_field_wagon_covered_piece01_destruct01_lod01.rigid_model"	"3_1"	"prop_field_wagon_covered_piece01_destruct01"
"1852223466"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece02_destruct01_lod01.rigid_model"	"3_1"	"fort_euro_wooden_piece02_destruct01"
"1853042845"	"RigidModels\\Buildings\\ottoman_house06\\ottoman_house06_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_house06_piece01_destruct01"
"1854242301"	"RigidModels\\BattleFieldProps\\hedge_small_4_piece01_destruct01_lod03.rigid_model"	"0"	"hedge_small_4_piece01_destruct01"
"1858452263"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece01_destruct01_lod03.rigid_model"	"3_2"	"fort_jamestown_piece01_destruct01"
"1860600910"	"RigidModels\\Buildings\\east_euro_church\\east_euro_church_piece01_destruct01_lod01.rigid_model"	"1200"	"east_euro_church_piece01_destruct01"
"1861015561"	"RigidModels\\Buildings\\west_euro_house06\\west_euro_house06_piece01_destruct02_lod01.rigid_model"	"2_1"	"west_euro_house06_piece01_destruct02"
"1862688239"	"RigidModels\\Buildings\\south_euro_townhall\\south_euro_townhall_piece02_destruct01_lod03.rigid_model"	"3_2"	"south_euro_townhall_piece02_destruct01"
"1862706592"	"RigidModels\\Buildings\\west_euro_house04b\\west_euro_house04b_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house04b_piece01_destruct01"
"1864939963"	"RigidModels/CampaignBuildings/Buildings/IND/IND_city_culture_lvl4_museum.rigid_model"	"0"	"IND_city_culture_lvl4_museum"
"1865305727"	"RigidModels\\Buildings\\american_house03\\american_house03_piece01_destruct02_lod05.rigid_model"	"2_2"	"american_house03_piece01_destruct02"
"1865362271"	"RigidModels\\Buildings\\prop_town_scaffolding\\prop_town_scaffolding_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_scaffolding_piece01_destruct01"
"1869198125"	"RigidModels\\Buildings\\west_euro_house06\\west_euro_house06_piece01_destruct01_lod02.rigid_model"	"5_2"	"west_euro_house06_piece01_destruct01"
"1869702682"	"RigidModels\\Buildings\\american_rural01b\\american_rural01b_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_rural01b_piece01_destruct01"
"1869819971"	"RigidModels\\Buildings\\ottoman_rural03\\ottoman_rural03_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_rural03_piece01_destruct02"
"1870784292"	"RigidModels\\Buildings\\native_house02\\native_house02_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house02_piece01_destruct01"
"1870889906"	"RigidModels\\Buildings\\north_euro_house11\\north_euro_house11_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_house11_piece01_destruct02"
"1871043741"	"RigidModels\\Buildings\\north_euro_house10\\north_euro_house10_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house10_piece01_destruct01"
"1872862198"	"RigidModels/CampaignBuildings/Buildings/prestige/prestige_realacademia.rigid_model"	"0"	"prestige_realacademia"
"1874031019"	"RigidModels\\Buildings\\prop_field_fire_pit\\prop_field_fire_pit_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_field_fire_pit_piece01_destruct01"
"1875957421"	"RigidModels\\Buildings\\north_euro_house09\\north_euro_house09_piece01_destruct02_lod01.rigid_model"	"2_1"	"north_euro_house09_piece01_destruct02"
"1876310215"	"RigidModels\\city_buildings\\euro\\out_church.rigid_model"	"1_1"	"city_euro_church"
"1879866019"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_resource_furtrader_lvl3.rigid_model"	"0"	"OTT_resource_furtrader_lvl3"
"1880717065"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece02_destruct02_lod01.rigid_model"	"3_1"	"fort_euro_wooden_piece02_destruct02"
"1882485639"	"RigidModels\\Buildings\\american_rural03\\american_rural03_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_rural03_piece01_destruct01"
"1883671392"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_1_slot_fortified_minibuildings_wealth4.rigid_model"	"0"	"IND_City_1_slot_fortified_minibuildings_wealth4"
"1887394587"	"RigidModels\\Buildings\\prop_field_log_pile01\\prop_field_log_pile01_piece01_destruct01_lod05.rigid_model"	"3_3"	"prop_field_log_pile01_piece01_destruct01"
"1889214317"	"RigidModels\\CampaignBridges\\campaign_bridge_stone.rigid_model"	"0"	"campaign_bridge_stone"
"1891933749"	"RigidModels\\Buildings\\north_euro_house08c\\north_euro_house08c_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house08c_piece01_destruct01"
"1892065695"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece04_destruct02_lod05.rigid_model"	"3_3"	"fort_indian_piece04_destruct02"
"1892187438"	"RigidModels\\Buildings\\north_euro_house01b\\north_euro_house01b_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house01b_piece01_destruct01"
"1892875278"	"RigidModels\\Buildings\\indian_fort_command_hq\\indian_fort_command_hq_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_fort_command_hq_piece01_destruct02"
"1893005690"	"RigidModels\\Buildings\\indian_rural03\\indian_rural03_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_rural03_piece01_destruct02"
"1894343911"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece07_destruct02_gate_open_lod05.rigid_model"	"3_3"	"fort_jamestown_piece07_destruct02_gate_open"
"1900824981"	"RigidModels\\BattleFieldProps\\woodengate_piece01_destruct01_lod05_alphatest.rigid_model"	"0"	"woodengate_piece01_destruct01"
"1907208162"	"RigidModels\\Buildings\\south_euro_rural03\\south_euro_rural03_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_rural03_piece01_destruct02"
"1907431402"	"RigidModels\\Buildings\\south_euro_house09b\\south_euro_house09b_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house09b_piece01_destruct01"
"1907492136"	"RigidModels\\Buildings\\west_euro_house06\\west_euro_house06_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house06_piece01_destruct01"
"1907967356"	"RigidModels\\Buildings\\north_euro_house07b\\north_euro_house07b_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house07b_piece01_destruct01"
"1908072512"	"RigidModels\\Buildings\\indian_house02b\\indian_house02b_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_house02b_piece01_destruct02"
"1910323247"	"RigidModels\\Buildings\\prop_town_stone_bench\\prop_town_stone_bench_piece01_destruct02_lod01.rigid_model"	"2_1"	"prop_town_stone_bench_piece01_destruct02"
"1911124606"	"RigidModels\\Buildings\\prop_town_gravestone01\\prop_town_gravestone01_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_gravestone01_piece01_destruct01"
"1913001881"	"RigidModels\\Buildings\\ottoman_hut02\\ottoman_hut02_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_hut02_piece01_destruct02"
"1918080601"	"RigidModels\\Buildings\\north_euro_house12b\\north_euro_house12b_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house12b_piece01_destruct01"
"1918223744"	"RigidModels\\Buildings\\east_euro_house02\\east_euro_house02_piece01_destruct02_lod01.rigid_model"	"2_1"	"east_euro_house02_piece01_destruct02"
"1918573868"	"RigidModels\\Buildings\\prop_field_wagon_uncovered\\prop_field_wagon_uncovered_piece01_destruct02_lod01.rigid_model"	"1_1"	"prop_field_wagon_uncovered_piece01_destruct02"
"1919713170"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece10_destruct03_lod05.rigid_model"	"3_3"	"fort_indian_small_piece10_destruct03"
"1925228802"	"RigidModels\\Buildings\\north_euro_house01\\north_euro_house01_piece01_destruct02_lod03.rigid_model"	"3_2"	"north_euro_house01_piece01_destruct02"
"1926469622"	"RigidModels\\Buildings\\prop_field_fallen_oak_log03\\prop_field_fallen_oak_log03_piece01_destruct01_lod01.rigid_model"	"3_1"	"prop_field_fallen_oak_log03_piece01_destruct01"
"1929116264"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece01_destruct01_lod01.rigid_model"	"3_1"	"east_euro_townhall_piece01_destruct01"
"1930328199"	"RigidModels\\Buildings\\prop_town_native_totempole01\\prop_town_native_totempole01_piece01_destruct01_lod05.rigid_model"	"3_3"	"prop_town_native_totempole01_piece01_destruct01"
"1931146875"	"RigidModels\\Buildings\\indian_house04b\\indian_house04b_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_house04b_piece01_destruct02"
"1932830566"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece10_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_piece10_destruct02"
"1933291728"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_military_lvl5_stable.rigid_model"	"0"	"EU_town_military_lvl5_stable"
"1935170504"	"RigidModels\\Buildings\\east_euro_house09b\\east_euro_house09b_piece01_destruct01_lod03.rigid_model"	"3_2"	"east_euro_house09b_piece01_destruct01"
"1936339207"	"RigidModels\\Buildings\\prop_town_ottoman_stall03\\prop_town_ottoman_stall03_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_ottoman_stall03_piece01_destruct01"
"1938115968"	"RigidModels\\Buildings\\ottoman_farmhouse\\ottoman_farmhouse_piece01_destruct02_lod03.rigid_model"	"3_2"	"ottoman_farmhouse_piece01_destruct02"
"1940765776"	"RigidModels\\Buildings\\prop_town_ott_stall04\\prop_town_ott_stall04_piece01_destruct01_lod01.rigid_model"	"3_1"	"prop_town_ott_stall04_piece01_destruct01"
"1940773691"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_1_slot_fortified_minibuildings_wealth3.rigid_model"	"0"	"IND_City_1_slot_fortified_minibuildings_wealth3"
"1941635128"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece10_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_small_piece10_destruct01"
"1941804691"	"RigidModels\\Buildings\\fort_star\\fort_star_piece01_destruct02_lod03.rigid_model"	"3_2"	"fort_star_piece01_destruct02"
"1945651544"	"RigidModels\\Buildings\\prop_town_ottoman_food_baskets\\prop_town_ottoman_food_baskets_piece01_destruct02_lod05.rigid_model"	"2_2"	"prop_town_ottoman_food_baskets_piece01_destruct02"
"1946377406"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece11_destruct02_lod01.rigid_model"	"3_1"	"fort_indian_small_piece11_destruct02"
"1947202199"	"RigidModels\\Buildings\\west_euro_hut01\\west_euro_hut01_piece01_destruct01_lod05.rigid_model"	"3_3"	"west_euro_hut01_piece01_destruct01"
"1947279866"	"rigidmodels/campaignbuildings/Buildings/generic/slot_resource_ricepaddy_blend.rigid_model"	"0"	"slot_resource_ricepaddy"
"1947693249"	"RigidModels\\Buildings\\fort_star\\fort_star_piece09_destruct01_gate_closed_lod05.rigid_model"	"2_2"	"fort_star_piece09_destruct01_gate_closed"
"1947749709"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_piece07_destruct02"
"1949781399"	"RigidModels\\Buildings\\east_euro_house02b\\east_euro_house02b_piece01_destruct01_lod01.rigid_model"	"3_1"	"east_euro_house02b_piece01_destruct01"
"1958053458"	"RigidModels\\Buildings\\ottoman_hut03\\ottoman_hut03_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_hut03_piece01_destruct02"
"1958253300"	"RigidModels\\Buildings\\native_house08\\native_house08_piece01_destruct02_lod05.rigid_model"	"3_3"	"native_house08_piece01_destruct02"
"1958802440"	"RigidModels\\Buildings\\prop_town_ottoman_stone_bench\\prop_town_ottoman_stone_bench_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_ottoman_stone_bench_piece01_destruct01"
"1959241559"	"RigidModels\\Buildings\\indian_house03\\indian_house03_piece01_destruct01_lod02.rigid_model"	"5_2"	"indian_house03_piece01_destruct01"
"1959639664"	"RigidModels\\Buildings\\prop_field_tent_large\\prop_field_tent_large_piece01_destruct01_lod05.rigid_model"	"3_3"	"prop_field_tent_large_piece01_destruct01"
"1960030084"	"RigidModels\\Buildings\\ottoman_house04\\ottoman_house04_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_house04_piece01_destruct01"
"1960193027"	"RigidModels\\Buildings\\native_house07\\native_house07_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house07_piece01_destruct01"
"1960543825"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece03_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_piece03_destruct02"
"1962047738"	"RigidModels\\Buildings\\indian_house01\\indian_house01_piece01_destruct01_lod03.rigid_model"	"5_3"	"indian_house01_piece01_destruct01"
"1963129185"	"RigidModels\\Buildings\\indian_fort_command_hq\\indian_fort_command_hq_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_fort_command_hq_piece01_destruct02"
"1964116367"	"RigidModels\\Buildings\\star_fort_command_hq\\star_fort_command_hq_piece01_destruct01_lod03.rigid_model"	"3_2"	"star_fort_command_hq_piece01_destruct01"
"1971689727"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_education_lvl4_secular.rigid_model"	"0"	"EU_town_education_lvl4_secular"
"1971901774"	"RigidModels\\Buildings\\ottoman_fort_armoury\\ottoman_fort_armoury_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_fort_armoury_piece01_destruct02"
"1972492119"	"RigidModels\\Buildings\\ottoman_rural01\\ottoman_rural01_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_rural01_piece01_destruct01"
"1974752330"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_chechenya_dagestan.rigid_model"	"0"	"agent_ID_chechenya_dagestan"
"1974966385"	"RigidModels\\Buildings\\south_euro_rural01\\south_euro_rural01_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_rural01_piece01_destruct01"
"1977832193"	"RigidModels\\Buildings\\north_euro_house01b\\north_euro_house01b_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house01b_piece01_destruct01"
"1980242060"	"RigidModels\\Buildings\\prop_town_market_stall02\\prop_town_market_stall02_piece01_destruct02_lod05.rigid_model"	"2_2"	"prop_town_market_stall02_piece01_destruct02"
"1980471231"	"RigidModels/CampaignBuildings/Buildings/IND/IND_city_culture_lvl3_observatory.rigid_model"	"0"	"IND_city_culture_lvl3_observatory"
"1983712897"	"RigidModels\\Buildings\\ottoman_house05b\\ottoman_house05b_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_house05b_piece01_destruct02"
"1984520104"	"RigidModels\\Buildings\\ottoman_hut05\\ottoman_hut05_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_hut05_piece01_destruct02"
"1984947320"	"RigidModels\\Buildings\\ottoman_large_fort_armoury02\\ottoman_large_fort_armoury02_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_large_fort_armoury02_piece01_destruct01"
"1985408321"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece05_destruct01_lod05.rigid_model"	"3_3"	"fort_indian_piece05_destruct01"
"1986153124"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece01_destruct03_lod05.rigid_model"	"3_3"	"euro_stone_barracks_piece01_destruct03"
"1986735919"	"RigidModels\\Buildings\\native_house05\\native_house05_piece01_destruct02_lod01.rigid_model"	"2_1"	"native_house05_piece01_destruct02"
"1988083348"	"RigidModels\\BattleFieldProps\\woodengate_piece01_destruct01_lod01.rigid_model"	"20"	"woodengate_piece01_destruct01"
"1989664868"	"RigidModels\\BattleFieldProps\\woodenfenceend_piece01_destruct01_lod05_alphatest.rigid_model"	"0"	"woodenfenceend_piece01_destruct01"
"1991104157"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_wheatfarm_lvl02_blend.rigid_model"	"0"	"NA_resource_wheatfarm_lvl2_blend"
"1991343451"	"RigidModels\\Buildings\\west_euro_house06b\\west_euro_house06b_piece01_destruct01_lod04.rigid_model"	"5_4"	"west_euro_house06b_piece01_destruct01"
"1992317794"	"RigidModels\\Buildings\\north_euro_church02\\north_euro_church02_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_church02_piece01_destruct01"
"1993765576"	"RigidModels\\Buildings\\east_euro_stone_bridge\\east_euro_stone_bridge_piece01_destruct01_lod01.rigid_model"	"3_1"	"east_euro_stone_bridge_piece01_destruct01"
"1995441314"	"RigidModels\\Buildings\\american_house03b\\american_house03b_piece01_destruct01_lod05.rigid_model"	"3_3"	"american_house03b_piece01_destruct01"
"1996486661"	"RigidModels\\Buildings\\boulder_collection_small_6\\boulder_collection_small_6_piece01_destruct01_lod04.rigid_model"	"3_2"	"boulder_collection_small_6_piece01_destruct01"
"1996572042"	"RigidModels\\Buildings\\south_euro_house06b\\south_euro_house06b_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_house06b_piece01_destruct01"
"1996599710"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece01_destruct03_lod03.rigid_model"	"3_2"	"ottoman_townhall_piece01_destruct03"
"1997581499"	"RigidModels\\city_buildings\\east\\out_build_02.rigid_model"	"1_1"	"city_east_building_02"
"2000428025"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece05_destruct01_lod03.rigid_model"	"3_2"	"fort_euro_wooden_piece05_destruct01"
"2000577264"	"RigidModels\\Buildings\\american_house02\\american_house02_piece01_destruct02_lod01.rigid_model"	"2_1"	"american_house02_piece01_destruct02"
"2000607873"	"RigidModels\\Buildings\\east_euro_farmhouse\\east_euro_farmhouse_piece01_destruct02_lod03.rigid_model"	"3_2"	"east_euro_farmhouse_piece01_destruct02"
"2003869420"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece06_destruct02_lod05.rigid_model"	"3_3"	"fort_jamestown_piece06_destruct02"
"2007086642"	"RigidModels\\Buildings\\west_euro_house07a\\west_euro_house07a_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_house07a_piece01_destruct02"
"2008444209"	"RigidModels\\Buildings\\prop_town_urn03\\prop_town_urn03_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_urn03_piece01_destruct01"
"2009375902"	"RigidModels\\Buildings\\indian_house04\\indian_house04_piece01_destruct01_lod01.rigid_model"	"5_1"	"indian_house04_piece01_destruct01"
"2010063459"	"RigidModels/CampaignBuildings/Templates/NA/NA_port_1_slot.rigid_model"	"0"	"NA_Port_slot"
"2010126264"	"RigidModels/CampaignBuildings/CampaignProps/ALL_port_construction.rigid_model"	"0"	"ALL_port_construction"
"2013085581"	"RigidModels\\city_buildings\\us\\out_build_01.rigid_model"	"1_1"	"city_us_building_01"
"2014781851"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece05_destruct01_lod01.rigid_model"	"3_1"	"fort_indian_piece05_destruct01"
"2016298078"	"RigidModels\\Buildings\\prop_town_native_totempole01\\prop_town_native_totempole01_piece01_destruct01_lod03.rigid_model"	"3_2"	"prop_town_native_totempole01_piece01_destruct01"
"2016444074"	"RigidModels\\WarscapeFrame\\ai_hints\\impassable.rigid_model"	"1_1"	"impassible_marker"
"2018327329"	"RigidModels\\Buildings\\indian_warehouse01b\\indian_warehouse01b_piece01_destruct02_lod01.rigid_model"	"3_1"	"indian_warehouse01b_piece01_destruct02"
"2023705989"	"RigidModels\\Buildings\\euro_stone_armoury02\\euro_stone_armoury02_piece02_destruct03_lod03.rigid_model"	"3_2"	"euro_stone_armoury02_piece02_destruct03"
"2023781800"	"RigidModels\\Buildings\\south_euro_hut01\\south_euro_hut01_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_hut01_piece01_destruct02"
"2026786880"	"RigidModels\\Buildings\\ottoman_ruins\\ottoman_ruins_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_ruins_piece01_destruct01"
"2031687329"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece01_destruct02_lod03.rigid_model"	"3_2"	"indian_warehouse01_piece01_destruct02"
"2034222250"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece11_destruct03_lod03.rigid_model"	"3_2"	"fort_indian_small_piece11_destruct03"
"2035706309"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_brandenburg.rigid_model"	"0"	"Prestige_brandenburg"
"2043825458"	"RigidModels\\Buildings\\prop_field_treestump_large\\prop_field_treestump_large_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_field_treestump_large_piece01_destruct01"
"2045702233"	"RigidModels\\Buildings\\west_euro_rural03\\west_euro_rural03_piece01_destruct01_lod05.rigid_model"	"3_3"	"west_euro_rural03_piece01_destruct01"
"2046232806"	"RigidModels\\Buildings\\indian_large_fort_hq\\trash_lod01.rigid_model"	"3_1"	"trash"
"2050742911"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece08_destruct01_lod03.rigid_model"	"3_2"	"fort_indian_piece08_destruct01"
"2055076626"	"RigidModels\\Buildings\\indian_town_hall\\indian_town_hall_piece02_destruct03_lod05.rigid_model"	"3_3"	"indian_town_hall_piece02_destruct03"
"2059685846"	"RigidModels\\Buildings\\west_euro_hut05\\west_euro_hut05_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_hut05_piece01_destruct01"
"2060340987"	"RigidModels\\Buildings\\prop_field_applebarrels\\prop_field_applebarrels_piece01_destruct01_lod03.rigid_model"	"3_2"	"prop_field_applebarrels_piece01_destruct01"
"2063250377"	"RigidModels\\Buildings\\prop_field_haybale_bundle03\\prop_field_haybale_bundle03_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_field_haybale_bundle03_piece01_destruct01"
"2065909488"	"RigidModels\\Buildings\\ottoman_hut06\\ottoman_hut06_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_hut06_piece01_destruct02"
"2067739713"	"RigidModels/CampaignBuildings/Buildings/IND/IND_port_trade_lvl1.rigid_model"	"0"	"IND_port_trade_lvl1"
