version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"south_euro_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house09b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house10b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_ruins_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_windmill_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_windmill_piece01_destruct01_looped_anim"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"spain_grenadiers"	"unitmodels/textures/spain_grenadiers"	"animation"
"spain_guardias_de_corps"	"unitmodels/textures/spain_guardias_de_corps"	"animation"
"spain_guardias_de_infanteria"	"unitmodels/textures/spain_guardias_de_infanteria"	"animation"
"spain_walloon_guards"	"unitmodels/textures/spain_walloon_guards"	"animation"
"spanish_guerrila"	"unitmodels/textures/spanish_guerrila"	"animation"
"star_fort_armoury_v2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"star_fort_barracks_v2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"star_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"steam_paddle_wheel"	"RigidModels\\Naval\\Textures"	"animation"
"steppe_cavalry"	"UnitModels/Textures/steppe_cavalry"	"animation"
"streltsy_cavalry"	"UnitModels/Textures/Stretlsy_Cavalry"	"animation"
"streltsy_foot"	"UnitModels/Textures/streltsy_foot"	"animation"
"streltsy_horse"	"UnitModels/Textures/streltsy_horse"	"animation"
"streltsy_infantry"	"UnitModels/Textures/Stretlsy_infantry"	"animation"
"sweden_livgarde_till_hast"	"unitmodels/textures/sweden_livgarde_till_hast"	"animation"
"sweden_svea_livgarde"	"unitmodels/textures/sweden_svea_livgarde"	"animation"
"target_marker"	"RigidModels/3DIndicators/Textures"	"animation"
"united_states_american_legion"	"unitmodels/textures/united_states_american_legion"	"animation"
"united_states_marine_corps"	"unitmodels/textures/united_states_marine_corps"	"animation"
"west_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse03_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"wild_geese"	"unitmodels/textures/wild_geese"	"animation"
"eue_armenian_archers"	"unitmodels/textures/armenian_archers"	"animation"
"eue_barawardi"	"unitmodels/textures/barawardi"	"animation"
"eue_bosnian_panduk"	"unitmodels/textures/bosnian_panduk"	"animation"
"eue_cairo_janissary"	"unitmodels/textures/cairo_janissary"	"animation"
"eue_circassian_armoured_cavalry"	"unitmodels/textures/circassian_armoured_cavalry"	"animation"
"eue_haydut_irregulars"	"unitmodels/textures/haydut_irregulars"	"animation"
"eue_libyan_kuloglu"	"unitmodels/textures/libyan_kuloglu"	"animation"
"eue_mounted_nizam_i_cedit"	"unitmodels/textures/mounted_nizam_i_cedit"	"animation"
"eue_palestinian_auxiliaries"	"unitmodels/textures/palestinian_auxiliaries"	"animation"
"eue_poligar"	"unitmodels/textures/poligar"	"animation"
"eue_rajput_zamindar"	"unitmodels/textures/rajput_zamindar"	"animation"
"eue_wallachian_boyar"	"unitmodels/textures/wallachian_boyar"	"animation"
