version 1, schema unit_voice_events_junctions_tables, guid 4b476d45-e99b-41a7-a699-4bdbb44ffef1
unknown1(string)	unknown2(string)	unknown3(string)	unknown4(string)
"monk"	"generic"	"Unit_Voices_Group_Single_Click_Attack"	"Group_Orders_Monk_SingleClick_Attack"
"monk"	"generic"	"Unit_Voices_Group_Single_Click_Melee_Attack"	"Group_Orders_Monk_SingleClick_Attack"
"monk"	"generic"	"Unit_Voices_Group_Single_Click_Melee_Attack"	"Monk_Melee_Single_Click_Melee_Attack"
"monk"	"generic"	"Unit_Voices_Group_Single_Click_Missile_Attack"	"Group_Orders_Monk_Missile_Attack"
"monk"	"generic"	"Unit_Voices_Group_Skirmish_Off"	"Group_Orders_Monk_Skirmish_off"
"monk"	"generic"	"Unit_Voices_Group_Skirmish_On"	"Group_Orders_Monk_Skirmish"
"monk"	"generic"	"Unit_Voices_Group_Withdraw"	"Group_Orders_Monk_Order_Retreat"
"monk"	"generic"	"Unit_Voices_Guard_Off"	"Monk_Unit_Guard_Off"
"monk"	"generic"	"Unit_Voices_Guard_On"	"Monk_Unit_Guard_On"
"monk"	"generic"	"Unit_Voices_Halt"	"Monk_Unit_Halt"
"monk"	"generic"	"Unit_Voices_In_Melee"	"Monk_inmelee"
"monk"	"generic"	"Unit_Voices_Melee_Off"	"Monk_Unit_Melee_Button_off"
"monk"	"generic"	"Unit_Voices_Melee_On"	"Monk_Unit_Melee_Button_on"
"monk"	"generic"	"Unit_Voices_Move_Fast"	"Monk_Order_Double_Click_Fast_Move_To"
"monk"	"generic"	"Unit_Voices_Move_Slow"	"Monk_Order_Single_Click_Move_To"
"monk"	"generic"	"Unit_Voices_Rally"	"Monk_Unit_Order_Rally"
"monk"	"generic"	"Unit_Voices_Retreat"	"Monk_Unit_Order_Retreat"
"monk"	"generic"	"Unit_Voices_Single_Click_Melee_Attack"	"Monk_Melee_Single_Click_Melee_Attack"
"monk"	"generic"	"Unit_Voices_Skirmish_Off"	"Monk_Unit_Skirmish_Off"
"monk"	"generic"	"Unit_Voices_Skirmish_On"	"Monk_Unit_Skirmish_On"
"monk"	"generic"	"Unit_Voices_Special_Ability_Bamboo_Wall"	"Matchlock_Monks_Special_Ability_Bamboo_Wall"
"monk"	"generic"	"Unit_Voices_Special_Ability_Fire_Arrows"	"Bow_Warrior_Monks_Special_Ability_Fire_Arrows"
"monk"	"generic"	"Unit_Voices_Special_Ability_Rapid_Volley"	"Matchlock_Monks_Special_Ability_Rapid_Volley"
"monk"	"generic"	"Unit_Voices_Withdraw"	"Monk_Unit_Order_Retreat"
"monk"	"generic"	"Unit_Voices_engage_at_will"	"Monk_Unit_Engage_at_will"
"monk"	"generic"	"Unit_Voices_infantry_move_back"	"Monk_move_back"
"monk"	"generic"	"Unit_Voices_infantry_move_forward"	"Monk_move_forward"
"monk"	"generic"	"Unit_Voices_infantry_move_left"	"Monk_Unit_Generic_response"
"monk"	"generic"	"Unit_Voices_infantry_move_left"	"Monk_move_left"
"monk"	"generic"	"Unit_Voices_infantry_move_right"	"Monk_move_right"
"monk"	"generic"	"Unit_voices_formation_Cranes_Wing"	"Group_Orders_Monk_Formation_Cranes_Wing"
"monk"	"generic"	"Unit_voices_formation_Fish_Scales"	"Group_Orders_Monk_Formation_Fish_Scales"
"monk"	"generic"	"Unit_voices_formation_Ganko"	"Group_Orders_Monk_Formation_Ganko"
"monk"	"generic"	"Unit_voices_formation_Half_Moon"	"Group_Orders_Monk_Formation_Half_Moon"
"monk"	"generic"	"Unit_voices_formation_Hoshi"	"Group_Orders_Monk_Formation_Hoshi"
"monk"	"generic"	"Unit_voices_formation_Saku"	"Group_Orders_Monk_Formation_Saku"
"monk"	"generic"	"Unit_voices_formation_Yoke"	"Group_Orders_Monk_Formation_Yoke"
"monk"	"generic"	"being_flanked"	"Monk_flanked"
"monk"	"generic"	"group_created"	"Group_Orders_Monk_Created"
"monk"	"generic"	"group_selected"	"Group_Orders_Monk_Created"
"monk"	"generic"	"hold_position_false"	"Monk_Unit_Hold_Position_off"
"monk"	"generic"	"hold_position_true"	"Monk_Unit_Hold_Position_on"
"monk"	"generic"	"idle"	"Monk_idle"
"monk"	"generic"	"loose_formation"	"Monk_Unit_Loose_Formation"
"monk"	"generic"	"special_ability_banzai"	"Monk_Unit_Engage_at_will"
"monk"	"generic"	"special_ability_increase_range"	"Monk_Unit_Generic_response"
"monk"	"generic"	"tight_formation"	"Monk_Unit_Tight_Formation"
"monk"	"generic"	"unit_voices_selected"	"Monk_Unit_Selection"
"ninja"	"generic"	"Unit_Completed_Orders"	"Ninja_Unit_Completed_Orders"
"ninja"	"generic"	"Unit_Voices_Double_Click_Attack"	"Ninja_Melee_Double_Click_Attack"
"ninja"	"generic"	"Unit_Voices_Double_Click_Melee_Attack"	"Ninja_Melee_Double_Click_Attack"
"ninja"	"generic"	"Unit_Voices_Generic"	"Ninja_Unit_Generic_response"
"ninja"	"generic"	"Unit_Voices_Group_Double_Click_Melee_Attack"	"Ninja_Melee_Double_Click_Attack"
"ninja"	"generic"	"Unit_Voices_Group_Engage_At_Will"	"Ninja_Unit_Engage_at_will"
"ninja"	"generic"	"Unit_Voices_Group_Move_Fast"	"Ninja_Order_Double_Click_Fast_Move_To"
"ninja"	"generic"	"Unit_Voices_Group_Move_Slow"	"Ninja_Order_Single_Click_Move_To"
"ninja"	"generic"	"Unit_Voices_Guard_Off"	"Ninja_Unit_Guard_Off"
"ninja"	"generic"	"Unit_Voices_Guard_On"	"Ninja_Unit_Guard_On"
"ninja"	"generic"	"Unit_Voices_Halt"	"Ninja_Unit_Halt"
"ninja"	"generic"	"Unit_Voices_In_Melee"	"Ninja_inmelee"
"ninja"	"generic"	"Unit_Voices_Melee_Off"	"Ninja_Unit_Melee_Button_off"
"ninja"	"generic"	"Unit_Voices_Melee_On"	"Ninja_Unit_Melee_Button_on"
"ninja"	"generic"	"Unit_Voices_Move_Fast"	"Ninja_Order_Double_Click_Fast_Move_To"
"ninja"	"generic"	"Unit_Voices_Move_Slow"	"Ninja_Order_Single_Click_Move_To"
"ninja"	"generic"	"Unit_Voices_Rally"	"Ninja_Unit_Order_Rally"
"ninja"	"generic"	"Unit_Voices_Retreat"	"Ninja_Unit_Order_Retreat"
"ninja"	"generic"	"Unit_Voices_SHATTERED"	"Ninja_routing"
"ninja"	"generic"	"Unit_Voices_Single_Click_Attack"	"Ninja_Melee_Single_Click_Melee_Attack"
"ninja"	"generic"	"Unit_Voices_Single_Click_Melee_Attack"	"Ninja_Melee_Single_Click_Melee_Attack"
"ninja"	"generic"	"Unit_Voices_Special_Ability_Assassinate"	"Kisho_Ninjas_Special_Ability_Assassinate"
"ninja"	"generic"	"Unit_Voices_Special_Ability_Blinding_Grenades"	"Kisho_Ninjas_Special_Ability_Blinding_Grenades"
"ninja"	"generic"	"Unit_Voices_engage_at_will"	"Ninja_Unit_Engage_at_will"
"ninja"	"generic"	"Unit_Voices_infantry_move_left"	"Ninja_Unit_Generic_response"
"ninja"	"generic"	"being_charged"	"Ninja_charged"
"ninja"	"generic"	"being_flanked"	"Ninja_flanked"
"ninja"	"generic"	"enemy_approaching"	"Ninja_enemy_approaching"
"ninja"	"generic"	"group_selected"	"Group_Orders_Specials_Created"
"ninja"	"generic"	"hold_position_false"	"Ninja_Unit_Hold_Position_off"
"ninja"	"generic"	"hold_position_true"	"Ninja_Unit_Hold_Position_on"
"ninja"	"generic"	"idle"	"Ninja_idle"
"ninja"	"generic"	"loose_formation"	"Ninja_Unit_Loose_Formation"
"ninja"	"generic"	"tight_formation"	"Ninja_Unit_Tight_Formation"
"ninja"	"generic"	"unit_voices_selected"	"Ninja_Selection_Short"
"ninja"	"generic"	"unit_voices_selected"	"Ninja_Unit_Selection"
"ninja"	"generic"	"unit_voices_shot_type_grenade"	"Ninja_Unit_Generic_response"
"ninja"	"generic"	"wavering"	"Ninja_wavering"
"ship"	"generic"	"Unit_Voices_Generic"	"Ship_Generic_Acknowledgement"
"ship"	"generic"	"Unit_Voices_Halt"	"naval_unit_voices_halt"
"ship"	"generic"	"Unit_Voices_Naval_Boarding"	"Ship_Action_Stations_Admiral"
"ship"	"generic"	"Unit_Voices_Rally"	"Naval_Special_Ability_Rally"
"ship"	"generic"	"Unit_Voices_Special_Ability_Fire_Arrows"	"Naval_Special_Ability_Fire_Arrows"
"ship"	"generic"	"Unit_Voices_inspire"	"Naval_Special_Ability_Inspire"
"ship"	"generic"	"board_ship_off"	"board_ship_off"
"ship"	"generic"	"board_ship_on"	"board_ship_on"
"ship"	"generic"	"group_selected"	"Group_Orders_Ship_Selected_Ships"
"ship"	"generic"	"repair_ship"	"repair_ship"
"ship"	"generic"	"special_ability_banzai"	"Naval_Special_Ability_Banzi"
"ship"	"generic"	"special_ability_battle_speed"	"Naval_Special_Ability_Battle_Speed"
"ship"	"generic"	"special_ability_encourage_fleet"	"Naval_Special_Ability_Encourage_Fleet"
"ship"	"generic"	"special_ability_faster_rowing"	"Naval_Special_Ability_Faster_Rowing"
"ship"	"generic"	"special_ability_place_mine"	"place_mine"
"ship"	"generic"	"special_ability_warcry"	"Naval_Special_Ability_Warcry"
"ship"	"generic"	"special_ability_whistling_arrows"	"Naval_Special_Ability_Whistling_Arrows"
"ship"	"generic"	"unit_voices_admiral_aim_broadside"	"Ship_aim_broadside_at_target"
"ship"	"generic"	"unit_voices_admiral_aim_broadside_port"	"Ship_get ready_port_broadside"
"ship"	"generic"	"unit_voices_admiral_aim_broadside_starboard"	"Ship_ready_starboard_broadside"
"ship"	"generic"	"unit_voices_admiral_attack"	"Ship_Attack_target"
"ship"	"generic"	"unit_voices_admiral_dead_in_water"	"Ship _dead_in_water"
"ship"	"generic"	"unit_voices_admiral_flee"	"Ship_fleeing"
"ship"	"generic"	"unit_voices_admiral_heavy_damage"	"Ship_heavily_damaged_selected"
"ship"	"generic"	"unit_voices_admiral_increase_sails"	"Ship_increase_sail"
"ship"	"generic"	"unit_voices_admiral_on_fire"	"Ship_on_fire_Lieutenant"
"ship"	"generic"	"unit_voices_admiral_reduce_sails"	"Ship_reduce_sail"
"ship"	"generic"	"unit_voices_admiral_sinking"	"Ship_Sinking_lieutenant"
"ship"	"generic"	"unit_voices_admiral_surrender"	"Ship_Surrendered"
"ship"	"generic"	"unit_voices_captain_on_fire"	"Ship_on_fire_Captain"
"ship"	"generic"	"unit_voices_captain_sinking"	"Ship_Sinking_captain"
"ship"	"generic"	"unit_voices_change_ship_direction_quickly"	"Changing_ship_direction_Captain"
"ship"	"generic"	"unit_voices_lieutenant_attack"	"Ship_Attack_target"
"ship"	"generic"	"unit_voices_lieutenant_on_fire"	"Ship_on_fire_Lieutenant"
"ship"	"generic"	"unit_voices_lieutenant_sinking"	"Ship_Sinking_lieutenant"
"ship"	"generic"	"unit_voices_naval_action_stations"	"Ship_Action_Stations_Admiral"
"ship"	"generic"	"unit_voices_naval_create_group"	"Ship_group_order"
"ship"	"generic"	"unit_voices_naval_fast_port"	"Ship_Turn_sharply_left"
"ship"	"generic"	"unit_voices_naval_fast_starboard"	"Ship_Turn_sharply_right"
"ship"	"generic"	"unit_voices_naval_keep_present_course"	"Ship_keep_present_course_forwards "
"ship"	"generic"	"unit_voices_naval_lieutenant_fast_turn"	"Ship_Quickly_turn"
"ship"	"generic"	"unit_voices_naval_select_all"	"Group_Orders_Ship_All_Ships_Selected"
"ship"	"generic"	"unit_voices_naval_select_group"	"Group_Orders_Ship_Selected_Ships"
"ship"	"generic"	"unit_voices_naval_slow_port"	"Ship_Slowly_turn_left"
"ship"	"generic"	"unit_voices_naval_slow_starboard"	"Ship_Slowly_turn_right"
"ship"	"generic"	"unit_voices_naval_stop_turn"	"Ship_stop_turning"
"ship"	"generic"	"unit_voices_naval_straighten_after_turn"	"Ship_Straighten_up_after_turning"
"ship"	"generic"	"unit_voices_sails_damaged"	"Ship_Sails_damaged_selected"
"special"	"generic"	"Limber"	"Special_Limber_artillery"
"special"	"generic"	"Unit_Completed_Orders"	"Specials_Unit_Completed_Orders"
"special"	"generic"	"Unit_Voices_Disband_Group"	"Group_Orders_Specials_Disbanded"
"special"	"generic"	"Unit_Voices_Double_Click_Attack"	"Specials_Melee_Double_Click_Attack"
"special"	"generic"	"Unit_Voices_Double_Click_Melee_Attack"	"Group_Orders_Specials_DoubleClick_Attack"
"special"	"generic"	"Unit_Voices_Double_Click_Melee_Attack"	"Specials_Melee_Double_Click_Attack"
"special"	"generic"	"Unit_Voices_Double_Click_Missile_Attack"	"Specials_Melee_Double_Click_Attack"
"special"	"generic"	"Unit_Voices_Fire_At_Will_Off"	"Group_Orders_Specials_Fire_At_Will_OFF"
"special"	"generic"	"Unit_Voices_Fire_At_Will_On"	"Group_Orders_Specials_Fire_At_Will_ON"
"special"	"generic"	"Unit_Voices_Generic"	"Specials_Unit_Generic_response"
"special"	"generic"	"Unit_Voices_Group_Double_Click_Attack"	"Group_Orders_Specials_DoubleClick_Attack"
"special"	"generic"	"Unit_Voices_Group_Double_Click_Missile_Attack"	"Group_Orders_Specials_Missile_Attack"
"special"	"generic"	"Unit_Voices_Group_Engage_At_Will"	"Group_Orders_Specials_Engage_at_will"
"special"	"generic"	"Unit_Voices_Group_Engage_At_Will"	"Specials_Unit_Engage_at_will"
"special"	"generic"	"Unit_Voices_Group_Fire_At_Will_Off"	"Group_Orders_Specials_Fire_At_Will_OFF"
"special"	"generic"	"Unit_Voices_Group_Fire_At_Will_On"	"Group_Orders_Specials_Fire_At_Will_ON"
"special"	"generic"	"Unit_Voices_Group_Generic"	"Group_Orders_Specials_Generic"
"special"	"generic"	"Unit_Voices_Group_Guard_Off"	"Group_Orders_Specials_Guard_Off"
"special"	"generic"	"Unit_Voices_Group_Guard_On"	"Group_Orders_Specials_Guard_On"
"special"	"generic"	"Unit_Voices_Group_Move_Fast"	"Group_Orders_Specials_Fast_Move"
"special"	"generic"	"Unit_Voices_Group_Move_Slow"	"Group_Orders_Specials_Move_To"
"special"	"generic"	"Unit_Voices_Group_Rally"	"Group_Orders_Specials_Rally"
"special"	"generic"	"Unit_Voices_Group_Retreat"	"Group_Orders_Specials_Retreat"
"special"	"generic"	"Unit_Voices_Group_Single_Click_Attack"	"Group_Orders_Specials_SingleClick_Attack"
"special"	"generic"	"Unit_Voices_Group_Single_Click_Melee_Attack"	"Group_Orders_Specials_SingleClick_Attack"
"special"	"generic"	"Unit_Voices_Group_Single_Click_Missile_Attack"	"Group_Orders_Specials_Missile_Attack"
"special"	"generic"	"Unit_Voices_Group_Single_Click_Missile_Attack"	"Group_Orders_Specials_SingleClick_Attack"
"special"	"generic"	"Unit_Voices_Group_Withdraw"	"Group_Orders_Specials_Retreat"
"special"	"generic"	"Unit_Voices_Guard_Off"	"Specials_Unit_Guard_Off"
"special"	"generic"	"Unit_Voices_Guard_On"	"Specials_Unit_Guard_On"
"special"	"generic"	"Unit_Voices_Halt"	"Specials_Unit_Halt"
"special"	"generic"	"Unit_Voices_In_Melee"	"Specials_inmelee"
"special"	"generic"	"Unit_Voices_Melee_Off"	"Specials_Unit_Melee_Button_off"
"special"	"generic"	"Unit_Voices_Melee_On"	"Specials_Unit_Melee_Button_on"
"special"	"generic"	"Unit_Voices_Move_Fast"	"Specials_Order_Double_Click_Fast_Move_To"
"special"	"generic"	"Unit_Voices_Move_Slow"	"Specials_Order_Single_Click_Move_To"
"special"	"generic"	"Unit_Voices_Rally"	"Specials_Unit_Order_Rally"
"special"	"generic"	"Unit_Voices_Retreat"	"Specials_Unit_Order_Retreat"
"special"	"generic"	"Unit_Voices_SHATTERED"	"Specials_routing"
"special"	"generic"	"Unit_Voices_Single_Click_Attack"	"Specials_Melee_Single_Click_Melee_Attack"
"special"	"generic"	"Unit_Voices_Single_Click_Melee_Attack"	"Specials_Melee_Single_Click_Melee_Attack"
"special"	"generic"	"Unit_Voices_Single_Click_Missile_Attack"	"Specials_Melee_Single_Click_Melee_Attack"
"special"	"generic"	"Unit_Voices_Withdraw"	"Specials_Unit_Order_Retreat"
"special"	"generic"	"Unit_Voices_engage_at_will"	"Specials_Unit_Engage_at_will"
"special"	"generic"	"being_charged"	"Specials_charged"
"special"	"generic"	"being_flanked"	"Specials_flanked"
"special"	"generic"	"enemy_approaching"	"Specials_enemy_approaching"
"special"	"generic"	"group_created"	"Group_Orders_Specials_Created"
"special"	"generic"	"group_selected"	"Group_Orders_Specials_Created"
"special"	"generic"	"group_selected_artillary"	"Group_Orders_Specials_Select_Artillery"
"special"	"generic"	"hold_position_false"	"Specials_Unit_Hold_Position_off"
"special"	"generic"	"hold_position_true"	"Specials_Unit_Hold_Position_on"
"special"	"generic"	"idle"	"Specials_idle"
"special"	"generic"	"loose_formation"	"Specials_Unit_Loose_Formation"
"special"	"generic"	"special_ability_banzai"	"Special_Banzai_Hero_No_Dachi"
"special"	"generic"	"special_ability_whistling_arrows"	"Special_Whistling_Arrows_Generic"
"special"	"generic"	"tight_formation"	"Specials_Unit_Tight_Formation"
"special"	"generic"	"unit_voices_selected"	"Specials_Selection_Short"
"special"	"generic"	"unit_voices_selected"	"Specials_Unit_Selection"
"special"	"generic"	"unlimber"	"Special_Unlimber_artillery"
"special"	"generic"	"wavering"	"Specials_wavering"
"warrior_nuns"	"generic"	"Unit_Completed_Orders"	"Warrior_Nuns_Unit_Completed_Orders"
"warrior_nuns"	"generic"	"Unit_Voices_Disband_Group"	"Warrior_Nuns_Group_Disbanded"
"warrior_nuns"	"generic"	"Unit_Voices_Double_Click_Attack"	"Warrior_Nuns_Melee_Double_Click_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Double_Click_Melee_Attack"	"Warrior_Nuns_Melee_Double_Click_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Generic"	"Warrior_Nuns_Unit_Generic_response"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Attack_Stronger"	"Warrior_Nuns_Group_Attacking_Stronger_Target"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Attack_Weaker"	"Warrior_Nuns_Group_Attacking_Weaker_Target"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Double_Click_Attack"	"Warrior_Nuns_Group_DoubleClick_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Engage_At_Will"	"Warrior_Nuns_Group_Engage_at_will"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Generic"	"Warrior_Nuns_Group_Orders_Generic"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Guard_Off"	"Warrior_Nuns_Group_Guard_Off"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Guard_On"	"Warrior_Nuns_Group_Guard_On"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Move_Fast"	"Warrior_Nuns_Group_Order_Fast_Move"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Move_Slow"	"Warrior_Nuns_Group_Order_Move_To"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Rally"	"Warrior_Nuns_Group_Order_Rally"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Retreat"	"Warrior_Nuns_Group_Order_Retreat"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Single_Click_Attack"	"Warrior_Nuns_Group_SingleClick_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Skirmish_Off"	"Warrior_Nuns_Group_Skirmish_off"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Skirmish_Off"	"Warrior_Nuns_Unit_Skirmish_Off"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Skirmish_On"	"Warrior_Nuns_Group_Skirmish"
"warrior_nuns"	"generic"	"Unit_Voices_Group_Skirmish_On"	"Warrior_Nuns_Unit_Skirmish_On"
"warrior_nuns"	"generic"	"Unit_Voices_Guard_Off"	"Warrior_Nuns_Unit_Guard_Off"
"warrior_nuns"	"generic"	"Unit_Voices_Guard_On"	"Warrior_Nuns_Unit_Guard_On"
"warrior_nuns"	"generic"	"Unit_Voices_Halt"	"Warrior_Nuns_Unit_Generic_response"
"warrior_nuns"	"generic"	"Unit_Voices_In_Melee"	"Warrior_Nuns_Group_Engage_at_will"
"warrior_nuns"	"generic"	"Unit_Voices_In_Melee"	"Warrior_Nuns_inmelee"
"warrior_nuns"	"generic"	"Unit_Voices_Melee_Off"	"Warrior_Nuns_Unit_Melee_Button_off"
"warrior_nuns"	"generic"	"Unit_Voices_Melee_On"	"Warrior_Nuns_Unit_Melee_Button_on"
"warrior_nuns"	"generic"	"Unit_Voices_Move_Fast"	"Warrior_Nuns_Order_Double_Click_Fast_Move_To"
"warrior_nuns"	"generic"	"Unit_Voices_Move_Slow"	"Warrior_Nuns_Order_Single_Click_Move_To"
"warrior_nuns"	"generic"	"Unit_Voices_Rally"	"Warrior_Nuns_Unit_Order_Rally"
"warrior_nuns"	"generic"	"Unit_Voices_Retreat"	"Warrior_Nuns_Unit_Order_Retreat"
"warrior_nuns"	"generic"	"Unit_Voices_SHATTERED"	"Warrior_Nuns_routing"
"warrior_nuns"	"generic"	"Unit_Voices_Single_Click_Attack"	"Warrior_Nuns_Melee_Single_Click_Melee_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Single_Click_Melee_Attack"	"Warrior_Nuns_Melee_Single_Click_Melee_Attack"
"warrior_nuns"	"generic"	"Unit_Voices_Withdraw"	"Warrior_Nuns_withdraw"
"warrior_nuns"	"generic"	"Unit_Voices_engage_at_will"	"Warrior_Nuns_Unit_Engage_at_will"
"warrior_nuns"	"generic"	"being_charged"	"Warrior_Nuns_charged"
"warrior_nuns"	"generic"	"being_flanked"	"Warrior_Nuns_flanked"
"warrior_nuns"	"generic"	"enemy_approaching"	"Warrior_Nuns_enemy_approaching"
"warrior_nuns"	"generic"	"engaged"	"Warrior_Nuns_Group_Engage_at_will"
"warrior_nuns"	"generic"	"group_created"	"Warrior_Nuns_Group_Created"
"warrior_nuns"	"generic"	"group_selected"	"Warrior_Nuns_Group_Select"
"warrior_nuns"	"generic"	"hold_position_false"	"Warrior_Nuns_Unit_Hold_Position_off"
"warrior_nuns"	"generic"	"hold_position_true"	"Warrior_Nuns_Unit_Hold_Position_on"
"warrior_nuns"	"generic"	"idle"	"Warrior_Nuns_idle"
"warrior_nuns"	"generic"	"unit_voices_selected"	"Warrior_Nuns_Unit_type_selection"
"warrior_nuns"	"generic"	"wavering"	"Warrior_Nuns_wavering"
"warrior_nuns"	"generic"	"wedge_formation"	"Warrior_Nuns_Unit_Special_Action_Order_Wedge_Formation"
