version 1, schema effects_tables, guid 505c8db2-2bd2-4b7b-85ad-b10e308db947
Effect_ID(string)	Pip_Path(optstring)	Unknown1(int)
"mod_unit_morale_enemy"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"mod_unit_morale_global"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	2
"mod_unit_morale_local"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	12
"mod_unit_morale_navy"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	912
"mod_unit_morale_regional"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	13
"mod_unit_morale_yari_ashigaru"	"data/ui/campaign ui/effect_bundles/effect_ashigaru_units_positive.tga"	2
"mod_unit_recruit_cost_imported_matchlock"	"data/ui/campaign ui/effect_bundles/effect_ranked_fire.tga"	16
"mod_unit_recruit_time_imported_matchlock"	"data/ui/campaign ui/effect_bundles/effect_ranked_fire.tga"	15
"mod_unit_recruitment_cost_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	5
"mod_unit_recruitment_cost_battlefield_ninja"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_recruitment_cost_bow_samurai"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_recruitment_cost_cavalry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_recruitment_cost_katana_samurai"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_land_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_land_all_local"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_melee_infantry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3
"mod_unit_recruitment_cost_naginata_samurai"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_naginata_warrior_monks"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_nanban_port"	"data/ui/campaign ui/effect_bundles/effect_ranked_fire.tga"	12
"mod_unit_recruitment_cost_ships"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_recruitment_cost_ships_local"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	4
"mod_unit_recruitment_cost_siege"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3
"mod_unit_recruitment_cost_yari_ashigaru"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_reload_rate"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	9
"mod_unit_reload_rate_powder"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	5
"mod_unit_replenishment_all"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	8005
"mod_unit_replenishment_all_local"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	999
"mod_unit_upkeep_all_local"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	564
"mod_unit_upkeep_battlefield_ninja"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3
"mod_unit_upkeep_bow_samurai_infantry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3
"mod_unit_upkeep_cavalry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_upkeep_katana_samurai"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_upkeep_naginata_samurai_upkeep"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_upkeep_naginata_warrior_monk"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_upkeep_ships"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2
"mod_unit_upkeep_siege"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	4
"mod_unit_upkeep_yari_ashigaru"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"mod_unit_weapon"	"data/ui/campaign ui/effect_bundles/effect_weapon_buff_positive.tga"	19
"mod_unit_xp_artillery"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"mod_unit_xp_ashigaru"	"data/ui/campaign ui/effect_bundles/effect_ashigaru_units_positive.tga"	11
"mod_unit_xp_battlefield_ninja"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	14
"mod_unit_xp_bow_samurai"	"data/ui/campaign ui/effect_bundles/effect_samurai_units.tga"	4
"mod_unit_xp_bow_warrior_monks"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	20
"mod_unit_xp_cavalry"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"mod_unit_xp_katana_samurai"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	3
"mod_unit_xp_matchlock"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"mod_unit_xp_naginata_samurai"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	4
"mod_unit_xp_naginata_warrior_monks"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"mod_unit_xp_ranged_infantry"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"mod_unit_xp_samurai"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	10
"mod_unit_xp_ships"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"mod_unit_xp_spearmen"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"mod_unit_xp_swordsmen"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"mod_weapon_misfire"	"data/ui/campaign ui/effect_bundles/effect_firearm_positive.tga"	1
"mod_weapon_misfire_rain"	"data/ui/campaign ui/effect_bundles/effect_firearm_positive.tga"	1
"morale_bonus"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	562
"morale_bonus_land"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	0
"morale_bonus_naval"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	0
"movement_points_all_land_regional"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	1
"movement_points_all_local"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	8050
"movement_points_character"	"data/ui/campaign ui/effect_bundles/effect_character.tga"	999
"movement_points_sea"	"data/ui/campaign ui/effect_bundles/effect_navy.tga"	999
"naval_attrition"	"data/ui/campaign ui/effect_bundles/effect_navy.tga"	0
"naval_recruitment_points"	"data/ui/campaign ui/effect_bundles/effect_navy.tga"	10
"null_effect_christian_building"	"data/ui/campaign ui/effect_bundles/effect_construction.tga"	1
"personal_security"	"data/ui/campaign ui/effect_bundles/effect_character.tga"	4
"placeholder"	"data/ui/campaign ui/pips/effect_admiral.tga"	111
"policing_cost_mod"	"data/ui/campaign ui/pips/effect_admiral.tga"	1
"prestige_region_mod"	"data/ui/campaign ui/effect_bundles/effect_character.tga"	0
"recruitment_cost_mod_category_artillery"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2019
"recruitment_cost_mod_category_artillery_global"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2018
"recruitment_cost_mod_category_cavalry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2010
"recruitment_cost_mod_category_cavalry_global"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2000
"recruitment_cost_mod_category_infantry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2012
"recruitment_cost_mod_category_infantry_global"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2011
"recruitment_cost_mod_category_naval_merchant"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2001
"recruitment_cost_mod_category_naval_specialist"	"data/ui/campaign ui/pips/effect_admiral.tga"	2006
"recruitment_cost_mod_land_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2031
"recruitment_cost_mod_land_all_global"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2030
"recruitment_cost_mod_local"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	999
"recruitment_cost_mod_naval_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2021
"recruitment_cost_mod_naval_all_global"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	2020
"recruitment_points"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"recruitment_points_bonus"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"recruitment_points_home_region"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	3
"recruitment_points_local"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	999
"region_turns_to_surrender"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	0
"regional_happiness_mod"	"data/ui/campaign ui/effect_bundles/effect_public_order_positive.tga"	999
"regional_line_of_sight_mod_global"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	5
"regional_line_of_sight_mod_local"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	5
"reinforcement_range_mod"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	0
"religion_conversion_no_non_state"	"data/ui/campaign ui/effect_bundles/effect_religion.tga"	3
"repair_cost_modifier"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"replenishment_percentage_bonus"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	563
"replenishment_percentage_bonus_global"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	2
"repression_building"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8010
"repression_building_global"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8009
"repression_character"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8009
"repression_events_global"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8009
"repression_events_local"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8009
"repression_garrison"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8008
"repression_gov_type"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8007
"repression_tech_faction"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	8005
"repression_tech_homeregion"	"data/ui/campaign ui/pips/effect_admiral.tga"	8004
"requiem_of_the_dead"	"data/ui/campaign ui/effect_bundles/effect_midwinter_positive.tga"	2
"research_points"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7005
"research_points_bonus_all"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7000
"research_points_bonus_civil"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7002
"research_points_bonus_military"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7001
"research_points_enlightenment"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7003
"research_points_global"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7004
"research_rate_mod"	"data/ui/campaign ui/effect_bundles/effect_technology.tga"	7000
"road_level_one"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	456
"road_level_three"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	457
"road_level_two"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	458
"road_level_zero"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	10
"ship_repair_increase"	"data/ui/campaign ui/effect_bundles/effect_navy.tga"	1
"shogun_land_sold_to_portugal"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	1
"shogun_land_sold_to_portugal_honour_penalty"	"data/ui/campaign ui/effect_bundles/effect_daimyo_negative.tga"	2
"shogun_null_effect_great_guard"	"data/ui/campaign ui/effect_bundles/effect_cavalry.tga"	1000
"shogun_null_effect_nihon_maru"	"data/ui/campaign ui/effect_bundles/effect_navy.tga"	2000
"short_campaign_research_rate_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	0
"siege_attack_time_mod"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	999
"siege_defend_time_mod"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	999
"spotting_distance_mod"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	999
"tax_bonus_building"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	8003
"tax_bonus_building_global"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	8002
"tax_bonus_governor"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	8002
"tax_bonus_minister"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	8002
"tax_bonus_technology"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	8004
"tech_agent_action_cost_mod_geisha"	"data/ui/campaign ui/effect_bundles/effect_geisha_positive.tga"	7001
"tech_agent_action_cost_mod_ikko_monk"	"data/ui/campaign ui/effect_bundles/effect_ikko_monk_positive.tga"	7002
"tech_agent_action_cost_mod_metsuke"	"data/ui/campaign ui/effect_bundles/effect_metsuke_positive.tga"	7003
"tech_agent_action_cost_mod_missionary"	"data/ui/campaign ui/effect_bundles/effect_missionary_positive.tga"	7004
"tech_agent_action_cost_mod_monk"	"data/ui/campaign ui/effect_bundles/effect_monk_positive.tga"	7005
"tech_agent_action_cost_mod_ninja"	"data/ui/campaign ui/effect_bundles/effect_ninja_positive.tga"	7006
"tech_agent_all_cost_mod"	"data/ui/campaign ui/effect_bundles/effect_character_positive.tga"	25
"tech_agent_cost_mod_geisha"	"data/ui/campaign ui/effect_bundles/effect_general_positive.tga"	7007
"tech_agent_cost_mod_general"	"data/ui/campaign ui/effect_bundles/effect_geisha_positive.tga"	7008
"tech_agent_cost_mod_ikko_monk"	"data/ui/campaign ui/effect_bundles/effect_ikko_monk_positive.tga"	7009
"tech_agent_cost_mod_metsuke"	"data/ui/campaign ui/effect_bundles/effect_metsuke_positive.tga"	7010
"tech_agent_cost_mod_missionary"	"data/ui/campaign ui/effect_bundles/effect_missionary_positive.tga"	7011
"tech_agent_cost_mod_monk"	"data/ui/campaign ui/effect_bundles/effect_monk_positive.tga"	7012
"tech_agent_cost_mod_ninja"	"data/ui/campaign ui/effect_bundles/effect_ninja_positive.tga"	7013
"tech_agent_ikko_monk_cap_bonus"	"data/ui/campaign ui/effect_bundles/effect_ikko_monk_positive.tga"	48
"tech_agent_ikko_monk_success_mod"	"data/ui/campaign ui/effect_bundles/effect_ikko_monk_positive.tga"	49
"tech_agent_metsuke_cap_bonus"	"data/ui/campaign ui/effect_bundles/effect_metsuke_positive.tga"	46
"tech_agent_metsuke_success_mod"	"data/ui/campaign ui/effect_bundles/effect_metsuke_positive.tga"	47
"tech_agent_missionary_success_mod"	"data/ui/campaign ui/effect_bundles/effect_missionary_positive.tga"	55
"tech_agent_monk_cap_bonus"	"data/ui/campaign ui/effect_bundles/effect_monk_positive.tga"	48
"tech_agent_monk_success_mod"	"data/ui/campaign ui/effect_bundles/effect_monk_positive.tga"	49
"tech_agent_ninja_cap_bonus"	"data/ui/campaign ui/effect_bundles/effect_ninja_positive.tga"	50
"tech_agent_ninja_success_mod"	"data/ui/campaign ui/effect_bundles/effect_ninja_positive.tga"	51
"tech_building_castle_constr_mod"	"data/ui/campaign ui/effect_bundles/effect_construction_positive.tga"	5
"tech_building_castle_cost_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	5
"tech_clan_daimyo_honour_mod"	"data/ui/campaign ui/effect_bundles/effect_daimyo_positive.tga"	1
"tech_clan_fame_bonus"	"data/ui/campaign ui/effect_bundles/effect_daimyo_positive.tga"	1
"tech_clan_income_farm_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_clan_income_mine_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_clan_income_tax_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_clan_income_trade_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_diplomatic_relations_mod"	"data/ui/campaign ui/effect_bundles/effect_diplomacy_positive.tga"	5
"tech_enable_banzai"	"data/ui/campaign ui/effect_bundles/effect_banzai_positive.tga"	1
"tech_enable_blinding_grenades"	"data/ui/campaign ui/effect_bundles/effect_banzai_positive.tga"	1
"tech_enable_fire_arrows"	"data/ui/campaign ui/effect_bundles/effect_fire_arrows_positive.tga"	1
"tech_enable_pike_square"	"data/ui/campaign ui/effect_bundles/effect_pike_square_positive.tga"	1
"tech_enable_ranked_fire"	"data/ui/campaign ui/effect_bundles/effect_ranked_fire_positive.tga"	1
"tech_enable_stand_and_fight"	"data/ui/campaign ui/effect_bundles/effect_ranked_fire_positive.tga"	715
"tech_enable_swooping_crane"	"data/ui/campaign ui/effect_bundles/effect_swooping_crane_positive.tga"	1
"tech_enable_wedge_formation"	"data/ui/campaign ui/effect_bundles/effect_wedge_formation_positive.tga"	716
"tech_general_aoe_mod"	"data/ui/campaign ui/effect_bundles/effect_general_positive.tga"	99
"tech_general_loyalty_bonus"	"data/ui/campaign ui/effect_bundles/effect_general_positive.tga"	1
"tech_regional_happiness_mod"	"data/ui/campaign ui/effect_bundles/effect_public_order_positive.tga"	1
"tech_regional_repression_mod"	"data/ui/campaign ui/effect_bundles/effect_public_order.tga"	1
"tech_regional_town_wealth_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_rel_converserion_buddhist_mod"	"data/ui/campaign ui/effect_bundles/effect_buddhism_positive.tga"	1
"tech_unit_archer_acc_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	1
"tech_unit_archer_range_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	1
"tech_unit_archer_reload_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	1
"tech_unit_archer_xp_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	1
"tech_unit_horoku_accuacy_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_ammo_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_charge_bonus_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_cost_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"tech_unit_land_def_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_morale_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_movement_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_land_run_speed_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_musket_acc_mod"	"data/ui/campaign ui/effect_bundles/effect_firearm_positive.tga"	1
"tech_unit_naval_battle_movement_mod"	"data/ui/campaign ui/effect_bundles/effect_navy_positive.tga"	1
"tech_unit_naval_cost_mod"	"data/ui/campaign ui/effect_bundles/effect_navy_positive.tga"	1
"tech_unit_naval_movement_mod"	"data/ui/campaign ui/effect_bundles/effect_navy_positive.tga"	1
"tech_unit_naval_turn_mod"	"data/ui/campaign ui/effect_bundles/effect_navy_positive.tga"	1
"tech_unit_replenish_mod"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_spear_xp_bonus"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_sword_xp_bonus"	"data/ui/campaign ui/effect_bundles/effect_army_positive.tga"	1
"tech_unit_upkeep_mod"	"data/ui/campaign ui/effect_bundles/effect_wealth_positive.tga"	1
"trade_income_mod"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6001
"trade_income_mod_land"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6001
"trade_income_mod_sea"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6001
"trade_node_mod"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6000
"trade_route_all_mod_growth_rate"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6002
"trade_routes_mod_max_land"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6001
"trade_routes_mod_max_sea"	"data/ui/campaign ui/effect_bundles/effect_trade_positive.tga"	6000
"tw_growth_education"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	903
"tw_growth_events_global"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	900
"tw_growth_events_local"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	900
"tw_growth_government"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	901
"tw_growth_home_region"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	5
"tw_growth_industry"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	906
"tw_growth_industry_global"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	900
"tw_growth_ministers_home_theatre"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	900
"tw_growth_mod_all"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	925
"tw_growth_mod_infrastructure"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	999
"tw_growth_mod_metals"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	907
"tw_growth_mod_nanban_port"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	912
"tw_growth_mod_port_trade"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	926
"tw_growth_mod_textiles"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	908
"tw_growth_port"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	904
"tw_growth_port_global"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	904
"tw_growth_roads"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	902
"tw_growth_taxes_fixed"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	1
"tw_growth_taxes_modifier"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	1
"tw_growth_technologies_fixed"	"data/ui/campaign ui/effect_bundles/effect_growth.tga"	924
"tw_growth_visible_tax_effect_extortionate"	"data/ui/campaign ui/pips/effect_growth_5.tga"	2
"tw_growth_visible_tax_effect_high"	"data/ui/campaign ui/pips/effect_growth_4.tga"	2
"tw_growth_visible_tax_effect_low"	"data/ui/campaign ui/pips/effect_growth_2.tga"	2
"tw_growth_visible_tax_effect_minimal"	"data/ui/campaign ui/pips/effect_growth_1.tga"	2
"tw_growth_visible_tax_effect_normal"	"data/ui/campaign ui/pips/effect_growth_3.tga"	2
"unit_archer_accuracy_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	999
"unit_archer_reload_mod"	"data/ui/campaign ui/effect_bundles/effect_archer_positive.tga"	999
"unit_mod_all_recruit_time_global"	"data/ui/campaign ui/effect_bundles/effect_army.tga"	17
"unit_mod_samurai_archer_recruit_time"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	18
"unit_mod_samurai_cavalry_recruit_time"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	19
"unit_mod_samurai_matchlock_recruit_time"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	20
"unit_mod_samurai_spear_recruit_time"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	21
"unit_mod_samurai_sword_recruit_time"	"data/ui/campaign ui/effect_bundles/effect_samurai_units_positive.tga"	22
"upkeep_cost_mod_category_artillery"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3009
"upkeep_cost_mod_category_cavalry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3010
"upkeep_cost_mod_category_infantry"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3011
"upkeep_cost_mod_category_naval_merchant"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3001
"upkeep_cost_mod_category_naval_specialist"	"data/ui/campaign ui/pips/effect_admiral.tga"	3006
"upkeep_cost_mod_land_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3013
"upkeep_cost_mod_naval_all"	"data/ui/campaign ui/effect_bundles/effect_wealth.tga"	3012
