version 1, schema cdir_unit_qualities_tables, guid a9fc5f76-571b-4edb-8df8-404246ac5062
unknown1(string)	unknown2(string)	unknown3(string)	unknown4(int)
"default"	"modern_line"	"Boshin_Inf_Line_Red_Bear_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_Red_Bear_Infantry_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Republican_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_Shinsengumi"	500
"default"	"modern_line"	"Boshin_Inf_Line_Shinsengumi_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Shogunate_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_Shogunate_Infantry_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Vermilion_Bird_Force"	700
"default"	"modern_line"	"Boshin_Inf_Line_Vermilion_Bird_Force_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_White_Bear_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_White_Bear_Infantry_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_White_Tiger_Force"	400
"default"	"modern_line"	"Boshin_Inf_Line_White_Tiger_Force_MP"	0
"default"	"modern_line"	"Boshin_Inf_Militia_Levy_Infantry"	400
"default"	"modern_line"	"Boshin_Inf_Militia_Levy_Infantry_Garrison"	0
"default"	"modern_line"	"Boshin_Inf_Militia_Levy_Infantry_MP"	0
"default"	"modern_ship"	"Boshin_Corvette_Kaiten"	3000
"default"	"modern_ship"	"Boshin_Corvette_Kaiten_Copper_Plated"	3400
"default"	"modern_ship"	"Boshin_Corvette_Kaiten_Iron_Plated"	3800
"default"	"modern_ship"	"Boshin_Corvette_Kaiten_MP"	0
"default"	"modern_ship"	"Boshin_Corvette_Kanko_Maru"	2900
"default"	"modern_ship"	"Boshin_Corvette_Kanko_Maru_Copper_Plated"	3300
"default"	"modern_ship"	"Boshin_Corvette_Kanko_Maru_Iron_Plated"	3700
"default"	"modern_ship"	"Boshin_Corvette_Kanko_Maru_MP"	0
"default"	"modern_ship"	"Boshin_Corvette_Kanrin_Maru"	3000
"default"	"modern_ship"	"Boshin_Corvette_Kanrin_Maru_Copper_Plated"	3400
"default"	"modern_ship"	"Boshin_Corvette_Kanrin_Maru_Iron_Plated"	3800
"default"	"modern_ship"	"Boshin_Corvette_Kanrin_Maru_MP"	0
"default"	"modern_ship"	"Boshin_Corvette_Kasuga"	3000
"default"	"modern_ship"	"Boshin_Corvette_Kasuga_Copper_Plated"	3400
"default"	"modern_ship"	"Boshin_Corvette_Kasuga_Iron_Plated"	3800
"default"	"modern_ship"	"Boshin_Corvette_Kasuga_MP"	0
"default"	"modern_ship"	"Boshin_Frigate_Kaiyo_Maru"	3000
"default"	"modern_ship"	"Boshin_Frigate_Kaiyo_Maru_Copper_Plated"	3400
"default"	"modern_ship"	"Boshin_Frigate_Kaiyo_Maru_Iron_Plated"	3800
"default"	"modern_ship"	"Boshin_Frigate_Kaiyo_Maru_MP"	0
"default"	"modern_ship"	"Boshin_Gun_Boat_Chiyodagata"	1100
"default"	"modern_ship"	"Boshin_Gun_Boat_Chiyodagata_MP"	0
"default"	"modern_ship"	"Boshin_Ironclad_HMS_Warrior"	12000
"default"	"modern_ship"	"Boshin_Ironclad_HMS_Warrior_MP"	0
"default"	"modern_ship"	"Boshin_Ironclad_Kotetsu"	4500
"default"	"modern_ship"	"Boshin_Ironclad_Kotetsu_MP"	0
"default"	"modern_ship"	"Boshin_Ironclad_L'Ocean"	8000
"default"	"modern_ship"	"Boshin_Ironclad_L'Ocean_MP"	0
"default"	"modern_ship"	"Boshin_Ironclad_USS_Roanoke"	7000
"default"	"modern_ship"	"Boshin_Ironclad_USS_Roanoke_MP"	0
"default"	"modern_ship"	"Boshin_Torpedo_Boat_Chiyodagata"	2500
"default"	"modern_ship"	"Boshin_Torpedo_Boat_Chiyodagata_MP"	0
"default"	"siege"	"Art_European_Cannons"	600
"default"	"siege"	"Art_European_Cannons_Hojo"	650
"default"	"siege"	"Art_European_Cannons_MP"	0
"default"	"siege"	"Art_Fire_Projecting_Mangonels"	500
"default"	"siege"	"Art_Fire_Projecting_Mangonels_Hojo"	550
"default"	"siege"	"Art_Fire_Projecting_Mangonels_MP"	0
"default"	"siege"	"Art_Large_Shafted_Fire_Rockets"	450
"default"	"siege"	"Art_Large_Shafted_Fire_Rockets_Hojo"	500
"default"	"siege"	"Art_Large_Shafted_Fire_Rockets_MP"	0
"default"	"siege"	"Boshin_Art_Wooden_Cannons"	0
"default"	"siege"	"Boshin_Art_Wooden_Cannons_MP"	0
"default"	"trade_ship"	"Trade_Ship_Red_Seal_Ship"	500
"default"	"trade_ship"	"Trade_Ship_Trade_Ship"	250
"default"	"traditional_cav"	"Boshin_Cav_Missile_Bow_Ki"	400
"default"	"traditional_cav"	"Boshin_Cav_Missile_Bow_Ki_MP"	0
"default"	"traditional_cav"	"Boshin_Cav_Missile_Samurai_Hero"	900
"default"	"traditional_cav"	"Boshin_Cav_Missile_Samurai_Hero_MP"	0
"default"	"traditional_cav"	"Boshin_Cav_Spear_Yari_Ki"	400
"default"	"traditional_cav"	"Boshin_Cav_Spear_Yari_Ki_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Spear_Kyoto_Police"	300
"default"	"traditional_melee"	"Boshin_Inf_Spear_Kyoto_Police_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Spear_Levy"	200
"default"	"traditional_melee"	"Boshin_Inf_Spear_Levy_Garrison"	0
"default"	"traditional_melee"	"Boshin_Inf_Spear_Levy_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Spear_Yari_Kachi"	400
"default"	"traditional_melee"	"Boshin_Inf_Spear_Yari_Kachi_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Special_Kisho_Ninjas"	500
"default"	"traditional_melee"	"Boshin_Inf_Special_Kisho_Ninjas_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Sword_Katana_Kachi"	400
"default"	"traditional_melee"	"Boshin_Inf_Sword_Katana_Kachi_MP"	0
"default"	"traditional_melee"	"Boshin_Inf_Sword_Shogitai"	500
"default"	"traditional_melee"	"Boshin_Inf_Sword_Shogitai_MP"	0
"default"	"traditonal_missile"	"Boshin_Inf_Missile_Bow_Kachi"	100
"default"	"traditonal_missile"	"Boshin_Inf_Missile_Bow_Kachi_MP"	0
"default"	"traditonal_missile"	"Boshin_Inf_Missile_Matchlock_Kachi"	300
"default"	"traditonal_missile"	"Boshin_Inf_Missile_Matchlock_Kachi_MP"	0
"oda"	"cannon_ship"	"Cannon_Ship_Cannon_Bune"	800
"oda"	"cannon_ship"	"Cannon_Ship_Cannon_Bune_MP"	0
"oda"	"cannon_ship"	"Cannon_Ship_Cannon_Bune_Mori"	850
"oda"	"cannon_ship"	"Galleon_Caravel"	900
"oda"	"cannon_ship"	"Galleon_Caravel_Mori"	950
"oda"	"cannon_ship"	"Galleon_The_Black_Ship"	1000
"oda"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry"	300
"oda"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry_MP"	0
"oda"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry_Takeda"	400
"oda"	"cavalry_missile"	"Cav_Missile_Donderbuss_Cavalry"	800
"oda"	"cavalry_missile"	"Cav_Missile_Donderbuss_Cavalry_MP"	0
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"	900
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Onna_Bushi_Heroine_MP"	0
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Cavalry"	1000
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Cavalry_MP"	0
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Hero"	1200
"oda"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Hero_MP"	0
"oda"	"cavalry_missile"	"Sh_Cav_Missile_Bow_Cavalry_Hero"	1000
"oda"	"cavalry_missile"	"Sh_Cav_Missile_Bow_Cavalry_Hero_MP"	0
"oda"	"cavalry_missile"	"UP1_Cav_Missile_Mounted_Gunners_MP"	0
"oda"	"cavalry_missile"	"UP1_Cav_Missile_Mounted_Gunners_Tokugawa"	350
"oda"	"cavalry_spear"	"Cav_Spear_Great_Guard"	500
"oda"	"cavalry_spear"	"Cav_Spear_Great_Guard_MP"	0
"oda"	"cavalry_spear"	"Cav_Spear_Great_Guard_Takeda"	600
"oda"	"cavalry_spear"	"Cav_Spear_Light_Cavalry"	100
"oda"	"cavalry_spear"	"Cav_Spear_Light_Cavalry_MP"	0
"oda"	"cavalry_spear"	"Cav_Spear_Light_Cavalry_Takeda"	200
"oda"	"cavalry_spear"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry"	500
"oda"	"cavalry_spear"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry_MP"	0
"oda"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry"	400
"oda"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_Dojo"	0
"oda"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_MP"	0
"oda"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_Takeda"	500
"oda"	"cavalry_spear"	"Genpei_Cav_Spear_Naginata_Cavalry"	500
"oda"	"cavalry_spear"	"Genpei_Cav_Spear_Naginata_Cavalry_MP"	0
"oda"	"cavalry_spear"	"Sh_Cav_Spear_Yari_Cavalry_Hero"	1000
"oda"	"cavalry_spear"	"Sh_Cav_Spear_Yari_Cavalry_Hero_MP"	0
"oda"	"cavalry_spear"	"UP1_Cav_Spear_Fire_Cavalry_MP"	0
"oda"	"cavalry_spear"	"UP1_Cav_Spear_Fire_Cavalry_Takeda"	450
"oda"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry"	800
"oda"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry_MP"	0
"oda"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry_Takeda"	900
"oda"	"cavalry_sword"	"Sh_Cav_Sword_Katana_Cavalry_Hero"	1000
"oda"	"cavalry_sword"	"Sh_Cav_Sword_Katana_Cavalry_Hero_MP"	0
"oda"	"general"	"Gen_Ashikaga_Haruuji"	0
"oda"	"general"	"Gen_Chosokabe_Motochika"	0
"oda"	"general"	"Gen_Date_Masamune"	0
"oda"	"general"	"Gen_Hattori_Hanzo"	0
"oda"	"general"	"Gen_Hojo_Tsunanari"	0
"oda"	"general"	"Gen_Hojo_Ujiyasu"	0
"oda"	"general"	"Gen_Imagawa_Ujichika"	0
"oda"	"general"	"Gen_Imagawa_Yoshimoto"	0
"oda"	"general"	"Gen_Ishida_Mitsunari"	0
"oda"	"general"	"Gen_Kobayakawa_Hideaki"	0
"oda"	"general"	"Gen_Mori_Motonari"	0
"oda"	"general"	"Gen_Oda_Nobunaga"	0
"oda"	"general"	"Gen_Ogigayatsu_Tomosada"	0
"oda"	"general"	"Gen_Otomo_Sorin"	0
"oda"	"general"	"Gen_Shimazu_Yoshihiro"	0
"oda"	"general"	"Gen_Shimotsuma_Nakayuki"	0
"oda"	"general"	"Gen_Taisho"	0
"oda"	"general"	"Gen_Taisho_Bow_MP"	0
"oda"	"general"	"Gen_Taisho_Mp"	0
"oda"	"general"	"Gen_Takeda_Katsuyori"	0
"oda"	"general"	"Gen_Takeda_Nobukado"	0
"oda"	"general"	"Gen_Takeda_Shingen"	0
"oda"	"general"	"Gen_Tokugawa_Ieyasu"	0
"oda"	"general"	"Gen_Uesugi_Kenshin"	0
"oda"	"general"	"Gen_Uesugi_Norimasa"	0
"oda"	"general"	"Genpei_Gen_Bodyguard"	0
"oda"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Attendants"	600
"oda"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Attendants_MP"	0
"oda"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Samurai"	900
"oda"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Samurai_MP"	0
"oda"	"heavy_ship"	"Heavy_Ship_Heavy_Bune"	500
"oda"	"heavy_ship"	"Heavy_Ship_Heavy_Bune_MP"	0
"oda"	"heavy_ship"	"Heavy_Ship_Heavy_Bune_Mori"	550
"oda"	"heavy_ship"	"Heavy_Ship_Nihon_Maru"	800
"oda"	"heavy_ship"	"Heavy_Ship_Nihon_Maru_MP"	0
"oda"	"heavy_ship"	"Heavy_Ship_Nihon_Maru_Mori"	850
"oda"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune"	700
"oda"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_Kizugawa"	0
"oda"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_MP"	0
"oda"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_Mori"	750
"oda"	"infantry_bow"	"Cinematic_Advisor_Shogun"	0
"oda"	"infantry_bow"	"Cinematic_Agents"	0
"oda"	"infantry_bow"	"Cinematic_European_Sailors"	0
"oda"	"infantry_bow"	"Cinematic_Farmers"	0
"oda"	"infantry_bow"	"Cinematic_Jogger"	0
"oda"	"infantry_bow"	"Cinematic_No_Helmet_Generals"	0
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Attendants"	600
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Levy"	300
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Levy_Garrison"	0
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Warrior_Monks"	800
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry"	800
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry_Garrison"	0
"oda"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry_MP"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru"	250
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Chosokabe"	300
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Citizenry"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Hattori"	250
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Ikko_Ikki"	250
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_MP"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Oda"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Tutorial"	250
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Tutorial_No_Cap"	250
"oda"	"infantry_bow"	"Inf_Missile_Bow_Hero"	850
"oda"	"infantry_bow"	"Inf_Missile_Bow_Hero_Chosokabe"	950
"oda"	"infantry_bow"	"Inf_Missile_Bow_Hero_MP"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Ronin"	300
"oda"	"infantry_bow"	"Inf_Missile_Bow_Samurai"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Chosokabe"	500
"oda"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Dojo"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Hattori"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Samurai_MP"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Wako"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Chosokabe"	500
"oda"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Ikko_Ikki"	400
"oda"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_MP"	0
"oda"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Uesugi"	450
"oda"	"infantry_bow"	"UP1_Inf_Missile_Bandits_Hattori"	400
"oda"	"infantry_bow"	"UP1_Inf_Missile_Bandits_MP"	0
"oda"	"infantry_bow"	"UP1_Inf_Missile_Daikyu_Samurai_Chosokabe"	600
"oda"	"infantry_bow"	"UP1_Inf_Missile_Daikyu_Samurai_MP"	0
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Attendants"	500
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Attendants_MP"	0
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Levy"	250
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Levy_Garrison"	0
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"	1000
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"	700
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Onna_Bushi"	0
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks"	1000
"oda"	"infantry_heavy"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks_MP"	0
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai"	550
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai_Hattori"	550
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai_MP"	0
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero"	850
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_MP"	0
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_Uesugi"	900
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks"	600
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks_MP"	0
"oda"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks_Uesugi"	650
"oda"	"infantry_heavy"	"Inf_Heavy_Onna_Bushi"	0
"oda"	"infantry_heavy"	"Inf_Heavy_Warrior_Nuns"	400
"oda"	"infantry_heavy"	"Inf_Heavy_Warrior_Nuns_MP"	0
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Hero"	1000
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Hero_MP"	0
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Heroine"	1000
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Heroine_MP"	0
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Tetsubo_Hero"	1000
"oda"	"infantry_heavy"	"Sh_Inf_Heavy_Tetsubo_Hero_MP"	0
"oda"	"infantry_heavy"	"UP1_Inf_Heavy_Marathon_Monks_Ikko_Ikki"	700
"oda"	"infantry_heavy"	"UP1_Inf_Heavy_Marathon_Monks_MP"	0
"oda"	"infantry_heavy"	"UP1_Inf_Heavy_Marathon_Monks_Uesugi"	700
"oda"	"infantry_matchlock"	"Inf_Missile_Imported_Matchlock_Ashigaru"	450
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru"	400
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Hattori"	400
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Ikko_Ikki"	400
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_MP"	0
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Oda"	400
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Otomo"	400
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai"	700
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_Hattori"	700
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_MP"	0
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_Otomo"	700
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks"	750
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks_MP"	0
"oda"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks_Uesugi"	800
"oda"	"infantry_matchlock"	"Inf_Missile_Portuguese_Tercos"	800
"oda"	"infantry_matchlock"	"Inf_Missile_Portuguese_Tercos_MP"	0
"oda"	"infantry_matchlock"	"Sh_Inf_Missile_Matchlock_Hero"	1000
"oda"	"infantry_matchlock"	"Sh_Inf_Missile_Matchlock_Hero_MP"	0
"oda"	"infantry_matchlock"	"UP1_Inf_Missile_Heavy_Gunner_MP"	0
"oda"	"infantry_matchlock"	"UP1_Inf_Missile_Heavy_Gunner_Shimazu"	700
"oda"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_Ikko_Ikki"	850
"oda"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monks_Citizenry"	0
"oda"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monks_Ikko_Ikki"	600
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru"	250
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Citizenry"	0
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Hattori"	250
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Ikko_Ikki"	250
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_MP"	0
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Oda"	400
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Tutorial"	250
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Tutorial_No_Cap"	250
"oda"	"infantry_spear"	"Inf_Spear_Yari_Hero"	900
"oda"	"infantry_spear"	"Inf_Spear_Yari_Hero_MP"	0
"oda"	"infantry_spear"	"Inf_Spear_Yari_Ronin"	0
"oda"	"infantry_spear"	"Inf_Spear_Yari_Samurai"	500
"oda"	"infantry_spear"	"Inf_Spear_Yari_Samurai_Dojo"	0
"oda"	"infantry_spear"	"Inf_Spear_Yari_Samurai_Hattori"	500
"oda"	"infantry_spear"	"Inf_Spear_Yari_Samurai_MP"	0
"oda"	"infantry_spear"	"UP1_Inf_Spear_Long_Yari_Ashigaru_MP"	0
"oda"	"infantry_spear"	"UP1_Inf_Spear_Long_Yari_Ashigaru_Oda"	350
"oda"	"infantry_spear"	"UP1_Inf_Spear_Yari_Bulletproof_Samurai_Date"	700
"oda"	"infantry_spear"	"UP1_Inf_Spear_Yari_Bulletproof_Samurai_MP"	0
"oda"	"infantry_special"	"Cinematic_Farmers_Blue"	0
"oda"	"infantry_special"	"Cinematic_Farmers_Green"	0
"oda"	"infantry_special"	"Cinematic_Farmers_No_Hats"	0
"oda"	"infantry_special"	"Cinematic_Farmers_Red"	0
"oda"	"infantry_special"	"Genpei_Inf_Special_Fire_Bomb_Throwers"	300
"oda"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers"	400
"oda"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_Dojo"	0
"oda"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_Hojo"	500
"oda"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_MP"	0
"oda"	"infantry_special"	"Inf_Special_Kisho_Ninjas"	400
"oda"	"infantry_special"	"Inf_Special_Kisho_Ninjas_Hattori"	400
"oda"	"infantry_special"	"Inf_Special_Kisho_Ninjas_MP"	0
"oda"	"infantry_special"	"Inf_Special_Kisho_Ninjas_Tokugawa"	500
"oda"	"infantry_special"	"Sh_Inf_Special_Kisho_Ninja_Hero"	1000
"oda"	"infantry_special"	"Sh_Inf_Special_Kisho_Ninja_Hero_MP"	0
"oda"	"infantry_sword"	"Cinematic_Damsels"	0
"oda"	"infantry_sword"	"Genpei_Inf_Sword_Sword_Attendants"	200
"oda"	"infantry_sword"	"Genpei_Inf_Sword_Sword_Attendants_MP"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Ashigaru"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Ashigaru_MP"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Hero"	900
"oda"	"infantry_sword"	"Inf_Sword_Katana_Hero_MP"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Hero_Shimazu"	1000
"oda"	"infantry_sword"	"Inf_Sword_Katana_Ronin"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Samurai"	450
"oda"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Dojo"	450
"oda"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Hattori"	450
"oda"	"infantry_sword"	"Inf_Sword_Katana_Samurai_MP"	0
"oda"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Shimazu"	550
"oda"	"infantry_sword"	"Inf_Sword_Katana_Wako"	500
"oda"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai"	100
"oda"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_Date"	200
"oda"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_Hattori"	100
"oda"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_MP"	0
"oda"	"infantry_sword"	"Inf_Sword_Samurai_Retainers"	0
"oda"	"infantry_sword"	"Sh_Inf_Sword_Nodachi_Hero"	1000
"oda"	"infantry_sword"	"Sh_Inf_Sword_Nodachi_Hero_MP"	0
"oda"	"infantry_sword"	"UP1_Inf_Sword_Wako_Raiders_MP"	0
"oda"	"infantry_sword"	"UP1_Inf_Sword_Wako_Raiders_Mori"	400
"oda"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Attendants"	400
"oda"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Attendants_MP"	0
"oda"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Pirate"	300
"oda"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Samurai"	700
"oda"	"light_ship"	"Genpei_Trade_Ship_Trade_Ship"	50
"oda"	"light_ship"	"Light_Ship_Bow_Kobaya"	400
"oda"	"light_ship"	"Light_Ship_Bow_Kobaya_MP"	0
"oda"	"light_ship"	"Light_Ship_Bow_Kobaya_Mori"	450
"oda"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya"	500
"oda"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_MP"	0
"oda"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_Mori"	550
"oda"	"light_ship"	"Light_Ship_Matchlock_Kobaya"	600
"oda"	"light_ship"	"Light_Ship_Matchlock_Kobaya_MP"	0
"oda"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Mori"	650
"oda"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Otomo"	650
"oda"	"light_ship"	"Light_Ship_Siege_Tower_Bune"	350
"oda"	"light_ship"	"Light_Ship_Siege_Tower_Bune_MP"	0
"oda"	"light_ship"	"Light_Ship_Siege_Tower_Bune_Mori"	400
"oda"	"light_ship"	"Trade_Ship_Wako_Trade_Ship"	250
"oda"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship"	400
"oda"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship_MP"	0
"oda"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Attendants"	500
"oda"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Pirate"	600
"oda"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai"	800
"oda"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai_MP"	0
"oda"	"medium_ship"	"Medium_Ship_Medium_Bune"	500
"oda"	"medium_ship"	"Medium_Ship_Medium_Bune_MP"	0
"oda"	"medium_ship"	"Medium_Ship_Medium_Bune_Mori"	550
"oda"	"medium_ship"	"Medium_Ship_Sengoku_Bune"	650
"oda"	"medium_ship"	"Medium_Ship_Sengoku_Bune_MP"	0
