version 1, schema ministerial_positions_by_gov_types_tables
Faction(string)	Position(string)	Government_x0020_Type(string)	Gender(string)	Title(string)
"prussia"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"prussia"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"prussia"	"faction_leader"	"gov_republic"	"b"	"president"
"prussia"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"prussia"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"prussia"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"prussia"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"prussia"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"prussia"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"prussia"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"prussia"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"prussia"	"justice"	"gov_republic"	"b"	"attorney_general"
"prussia"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"prussia"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"prussia"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"prussian_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"prussian_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"prussian_rebels"	"army"	"gov_republic"	"b"	"minister_of_war"
"prussian_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"prussian_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"prussian_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"prussian_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"prussian_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"prussian_rebels"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"prussian_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"prussian_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"prussian_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"prussian_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"prussian_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"prussian_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"pueblo"	"army"	"gov_absolute_monarchy"	"b"	"war_advisor"
"pueblo"	"army"	"gov_constitutional_monarchy"	"b"	"war_advisor"
"pueblo"	"army"	"gov_republic"	"b"	"war_advisor"
"pueblo"	"faction_leader"	"gov_absolute_monarchy"	"b"	"chief"
"pueblo"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"chief"
"pueblo"	"faction_leader"	"gov_republic"	"b"	"chief"
"pueblo"	"finance"	"gov_absolute_monarchy"	"b"	"trade_advisor"
"pueblo"	"finance"	"gov_constitutional_monarchy"	"b"	"trade_advisor"
"pueblo"	"finance"	"gov_republic"	"b"	"trade_advisor"
"pueblo"	"head_of_government"	"gov_absolute_monarchy"	"b"	"advisor_to_the_war_chief"
"pueblo"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"advisor_to_the_war_chief"
"pueblo"	"head_of_government"	"gov_republic"	"b"	"advisor_to_the_war_chief"
"pueblo"	"justice"	"gov_absolute_monarchy"	"b"	"justice_advisor"
"pueblo"	"justice"	"gov_constitutional_monarchy"	"b"	"justice_advisor"
"pueblo"	"justice"	"gov_republic"	"b"	"justice_advisor"
"pueblo"	"navy"	"gov_absolute_monarchy"	"b"	"canoe_advisor"
"pueblo"	"navy"	"gov_constitutional_monarchy"	"b"	"canoe_advisor"
"pueblo"	"navy"	"gov_republic"	"b"	"canoe_advisor"
"punjab"	"army"	"gov_absolute_monarchy"	"b"	"senakarta"
"punjab"	"army"	"gov_constitutional_monarchy"	"b"	"senakarta"
"punjab"	"army"	"gov_republic"	"b"	"senakarta"
"punjab"	"faction_leader"	"gov_absolute_monarchy"	"f"	"maharani"
"punjab"	"faction_leader"	"gov_absolute_monarchy"	"m"	"maharaja"
"punjab"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"maharani"
"punjab"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"maharaja"
"punjab"	"faction_leader"	"gov_republic"	"b"	"jahtedar"
"punjab"	"finance"	"gov_absolute_monarchy"	"b"	"diwan"
"punjab"	"finance"	"gov_constitutional_monarchy"	"b"	"diwan"
"punjab"	"finance"	"gov_republic"	"b"	"diwan"
"punjab"	"head_of_government"	"gov_absolute_monarchy"	"b"	"peshwa"
"punjab"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"peshwa"
"punjab"	"head_of_government"	"gov_republic"	"b"	"peshwa"
"punjab"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"punjab"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"punjab"	"justice"	"gov_republic"	"b"	"attorney_general"
"punjab"	"navy"	"gov_absolute_monarchy"	"b"	"darya_saranga"
"punjab"	"navy"	"gov_constitutional_monarchy"	"b"	"darya_saranga"
"punjab"	"navy"	"gov_republic"	"b"	"darya_saranga"
"quebec"	"faction_leader"	"gov_absolute_monarchy"	"f"	"princess"
"quebec"	"faction_leader"	"gov_absolute_monarchy"	"m"	"prince"
"quebec"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"princess"
"quebec"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"prince"
"quebec"	"faction_leader"	"gov_republic"	"b"	"president"
"russia"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_army"
"russia"	"army"	"gov_constitutional_monarchy"	"b"	"army_secretary"
"russia"	"army"	"gov_republic"	"b"	"army_secretary"
"russia"	"faction_leader"	"gov_absolute_monarchy"	"f"	"empress"
"russia"	"faction_leader"	"gov_absolute_monarchy"	"m"	"emperor"
"russia"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"tsaritsa"
"russia"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"tsar"
"russia"	"faction_leader"	"gov_republic"	"b"	"president"
"russia"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"russia"	"finance"	"gov_constitutional_monarchy"	"b"	"minister_of_the_treasury"
"russia"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"russia"	"head_of_government"	"gov_absolute_monarchy"	"b"	"gov_head_chancellor"
"russia"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"gov_head_chancellor"
"russia"	"head_of_government"	"gov_republic"	"b"	"gov_head_chancellor"
"russia"	"justice"	"gov_absolute_monarchy"	"b"	"lord_high_prosecutor_general"
"russia"	"justice"	"gov_constitutional_monarchy"	"b"	"prosecutor_general"
"russia"	"justice"	"gov_republic"	"b"	"prosecutor_general"
"russia"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_fleet"
"russia"	"navy"	"gov_constitutional_monarchy"	"b"	"ship_secretary"
"russia"	"navy"	"gov_republic"	"b"	"ship_secretary"
"safavids"	"army"	"gov_absolute_monarchy"	"b"	"bakshi"
"safavids"	"army"	"gov_constitutional_monarchy"	"b"	"bakshi"
"safavids"	"army"	"gov_republic"	"b"	"bakshi"
"safavids"	"faction_leader"	"gov_absolute_monarchy"	"f"	"shahbanu"
"safavids"	"faction_leader"	"gov_absolute_monarchy"	"m"	"shah"
"safavids"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"shahbanu"
"safavids"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"shah"
"safavids"	"faction_leader"	"gov_republic"	"b"	"jumhuri"
"safavids"	"finance"	"gov_absolute_monarchy"	"b"	"wazir"
"safavids"	"finance"	"gov_constitutional_monarchy"	"b"	"wazir"
"safavids"	"finance"	"gov_republic"	"b"	"wazir"
"safavids"	"head_of_government"	"gov_absolute_monarchy"	"b"	"wakil"
"safavids"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"wakil"
"safavids"	"head_of_government"	"gov_republic"	"b"	"wakil"
"safavids"	"justice"	"gov_absolute_monarchy"	"b"	"sadr_us_sudur"
"safavids"	"justice"	"gov_constitutional_monarchy"	"b"	"sadr_us_sudur"
"safavids"	"justice"	"gov_republic"	"b"	"sadr_us_sudur"
"safavids"	"navy"	"gov_absolute_monarchy"	"b"	"mir_bahr"
"safavids"	"navy"	"gov_constitutional_monarchy"	"b"	"mir_bahr"
"safavids"	"navy"	"gov_republic"	"b"	"mir_bahr"
"saxony"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"saxony"	"army"	"gov_constitutional_monarchy"	"b"	"first_minister"
"saxony"	"army"	"gov_republic"	"b"	"secretary_of_war"
"saxony"	"faction_leader"	"gov_absolute_monarchy"	"f"	"electress"
"saxony"	"faction_leader"	"gov_absolute_monarchy"	"m"	"elector"
"saxony"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"electress"
"saxony"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"elector"
"saxony"	"faction_leader"	"gov_republic"	"b"	"president"
"saxony"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"saxony"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"saxony"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"saxony"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"saxony"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"saxony"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"saxony"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"saxony"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"saxony"	"justice"	"gov_republic"	"b"	"attorney_general"
"saxony"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"saxony"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"saxony"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"scandinavian_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"scandinavian_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"scandinavian_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"scandinavian_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"scandinavian_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"scandinavian_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"scandinavian_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_chief_minister"
"scandinavian_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"scandinavian_rebels"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"scandinavian_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"scandinavian_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"scandinavian_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"scandinavian_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"scandinavian_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"scandinavian_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"scotland"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_state"
"scotland"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_state"
"scotland"	"army"	"gov_republic"	"b"	"secretary_of_state"
"scotland"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"scotland"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"scotland"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"scotland"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"scotland"	"faction_leader"	"gov_republic"	"f"	"high_protector"
"scotland"	"faction_leader"	"gov_republic"	"m"	"lord_protector"
"scotland"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"scotland"	"finance"	"gov_constitutional_monarchy"	"b"	"secretary_of_the_treasury"
"scotland"	"finance"	"gov_republic"	"b"	"treasury_secretary"
"scotland"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"scotland"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"prime_minister"
"scotland"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"scotland"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"scotland"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"scotland"	"justice"	"gov_republic"	"b"	"attorney_general"
"scotland"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"scotland"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_navy"
"scotland"	"navy"	"gov_republic"	"b"	"naval_secretary"
"sikh_rebels"	"army"	"gov_absolute_monarchy"	"b"	"senakarta"
"sikh_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"senakarta"
"sikh_rebels"	"army"	"gov_republic"	"b"	"senakarta"
"sikh_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"diwan"
"sikh_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"diwan"
"sikh_rebels"	"finance"	"gov_republic"	"b"	"diwan"
"sikh_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"peshwa"
"sikh_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"peshwa"
"sikh_rebels"	"head_of_government"	"gov_republic"	"b"	"peshwa"
"sikh_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"sikh_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"sikh_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"sikh_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"darya_saranga"
"sikh_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"darya_saranga"
"sikh_rebels"	"navy"	"gov_republic"	"b"	"darya_saranga"
"slavic_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"slavic_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"slavic_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"slavic_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"slavic_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"slavic_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"slavic_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"slavic_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"slavic_rebels"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"slavic_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"slavic_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"slavic_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"slavic_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_fleet"
"slavic_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"slavic_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spain"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spain"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spain"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spain"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"spain"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"spain"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"spain"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"spain"	"faction_leader"	"gov_republic"	"b"	"president"
"spain"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spain"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spain"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spain"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spain"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spain"	"head_of_government"	"gov_republic"	"b"	"premier"
"spain"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spain"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spain"	"justice"	"gov_republic"	"b"	"attorney_general"
"spain"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spain"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spain"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spanish_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spanish_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spanish_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spanish_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spanish_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spanish_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spanish_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spanish_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spanish_rebels"	"head_of_government"	"gov_republic"	"b"	"premier"
"spanish_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spanish_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spanish_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"spanish_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spanish_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spanish_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"sweden"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"sweden"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"sweden"	"army"	"gov_republic"	"b"	"secretary_of_war"
"sweden"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"sweden"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"sweden"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"sweden"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"sweden"	"faction_leader"	"gov_republic"	"b"	"stattholder"
"sweden"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"sweden"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"sweden"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"sweden"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_chief_minister"
"sweden"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"sweden"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"sweden"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"sweden"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"sweden"	"justice"	"gov_republic"	"b"	"attorney_general"
"sweden"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"sweden"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"sweden"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"swiss_confederation"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"swiss_confederation"	"army"	"gov_constitutional_monarchy"	"b"	"first_minister"
"swiss_confederation"	"army"	"gov_republic"	"b"	"secretary_of_war"
"swiss_confederation"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"swiss_confederation"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"swiss_confederation"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"swiss_confederation"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"swiss_confederation"	"faction_leader"	"gov_republic"	"b"	"president"
"swiss_confederation"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"swiss_confederation"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"swiss_confederation"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"swiss_confederation"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"swiss_confederation"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"swiss_confederation"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"swiss_confederation"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"swiss_confederation"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"swiss_confederation"	"justice"	"gov_republic"	"b"	"attorney_general"
"swiss_confederation"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"swiss_confederation"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"swiss_confederation"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"thirteen_colonies"	"faction_leader"	"gov_absolute_monarchy"	"b"	"lieutenant_governor"
"thirteen_colonies"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"lieutenant_governor"
"thirteen_colonies"	"faction_leader"	"gov_republic"	"b"	"lord_governor"
"tuscany"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_for_war"
"tuscany"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"tuscany"	"army"	"gov_republic"	"b"	"secretary_for_war"
"tuscany"	"faction_leader"	"gov_absolute_monarchy"	"f"	"grand_duchess"
"tuscany"	"faction_leader"	"gov_absolute_monarchy"	"m"	"grand_duke"
"tuscany"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"grand_duchess"
"tuscany"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"grand_duke"
"tuscany"	"faction_leader"	"gov_republic"	"b"	"president"
"tuscany"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"tuscany"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"tuscany"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"tuscany"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_premier"
"tuscany"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"premier"
"tuscany"	"head_of_government"	"gov_republic"	"b"	"premier"
"tuscany"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"tuscany"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"tuscany"	"justice"	"gov_republic"	"b"	"attorney_general"
"tuscany"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"tuscany"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"tuscany"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"united_states"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_state"
"united_states"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_state"
"united_states"	"army"	"gov_republic"	"b"	"secretary_of_state"
"united_states"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"united_states"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"united_states"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"united_states"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"united_states"	"faction_leader"	"gov_republic"	"b"	"president"
"united_states"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"united_states"	"finance"	"gov_constitutional_monarchy"	"b"	"secretary_of_the_treasury"
"united_states"	"finance"	"gov_republic"	"b"	"treasury_secretary"
"united_states"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"united_states"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"prime_minister"
"united_states"	"head_of_government"	"gov_republic"	"b"	"vice_president"
"united_states"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"united_states"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"united_states"	"justice"	"gov_republic"	"b"	"attorney_general"
"united_states"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"united_states"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_navy"
"united_states"	"navy"	"gov_republic"	"b"	"naval_secretary"
"venice"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_for_war"
"venice"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"venice"	"army"	"gov_republic"	"b"	"secretary_of_war"
"venice"	"faction_leader"	"gov_absolute_monarchy"	"f"	"duchess"
"venice"	"faction_leader"	"gov_absolute_monarchy"	"m"	"duke"
"venice"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"duchess"
"venice"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"duke"
"venice"	"faction_leader"	"gov_republic"	"b"	"doge"
"venice"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"venice"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"venice"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"venice"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_premier"
"venice"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"premier"
"venice"	"head_of_government"	"gov_republic"	"b"	"premier"
"venice"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"venice"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"venice"	"justice"	"gov_republic"	"b"	"attorney_general"
"venice"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"venice"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"venice"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"westphalia"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"westphalia"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"westphalia"	"army"	"gov_republic"	"b"	"secretary_of_war"
"westphalia"	"faction_leader"	"gov_absolute_monarchy"	"f"	"princess"
"westphalia"	"faction_leader"	"gov_absolute_monarchy"	"m"	"prince"
"westphalia"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"princess"
"westphalia"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"prince"
"westphalia"	"faction_leader"	"gov_republic"	"b"	"president"
"westphalia"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"westphalia"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"westphalia"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"westphalia"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"westphalia"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"westphalia"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"westphalia"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"westphalia"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"westphalia"	"justice"	"gov_republic"	"b"	"attorney_general"
"westphalia"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"westphalia"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"westphalia"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"wurttemberg"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"wurttemberg"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"wurttemberg"	"army"	"gov_republic"	"b"	"secretary_of_war"
