name,category,volume,min_pitch,max_pitch,min_dist,max_dist,falloff,low_pass_freq_cutoff,priority,looped,playback,group,probability,is_2d,streamed,fade_in,fade_out,start_delay,random_trigger_delay,rand_volume,priority_reduction_by_distance,loop_start_block,loop_end_block,mute_when_game_speed_changed,game_mode_stay_in_memory,PROBABILITY_REDUCTION_PER_NUM_SAME_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,speaker_output,APPLY_LAUNCH_DELAY_RELATIVE_TO_DISTANCE_FROM_LISTENER,PROBABILITY_REDUCTION_PER_ANY_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,FADE_TYPE,RESERVED_3,RESERVED_4,RESERVED_5,RESERVED_6,MAX_NUMBER_OF_SOUNDS_PLAYING_AT_ONCE,DELAY_BEFORE_SOUND_CAN_PLAY_AGAIN,wavefile_1,wavefile_2,wavefile_3,wavefile_4,wavefile_5,wavefile_6,wavefile_7,wavefile_8,wavefile_9,wavefile_10,wavefile_11,wavefile_12,wavefile_13,wavefile_14,wavefile_15,wavefile_16,wavefile_17,wavefile_18,wavefile_19,wavefile_20,wavefile_21,wavefile_22,wavefile_23,wavefile_24,wavefile_25,wavefile_26,wavefile_27,wavefile_28,wavefile_29,wavefile_30,wavefile_31,wavefile_32,wavefile_33,wavefile_34,wavefile_35,wavefile_36,wavefile_37,wavefile_38,wavefile_39,wavefile_40,wavefile_41,wavefile_42,wavefile_43,wavefile_44,wavefile_45,wavefile_46,wavefile_47,wavefile_48
campaign_voices_move_order_navy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_2\fleet_movement_ordered_1.mp3,uk\actor_2\fleet_movement_ordered_2.mp3,uk\actor_2\fleet_movement_ordered_3.mp3,uk\actor_2\fleet_movement_ordered_4.mp3,uk\actor_2\fleet_movement_ordered_6.mp3,uk\actor_2\fleet_movement_ordered_7.mp3,uk\actor_2\fleet_movement_ordered_8.mp3,uk\actor_2\fleet_movement_ordered_9.mp3,uk\actor_2\fleet_movement_ordered_10.mp3,uk\actor_2\fleet_movement_ordered_11.mp3,uk\actor_2\fleet_movement_ordered_12.mp3,uk\actor_2\fleet_movement_ordered_13.mp3,uk\actor_2\fleet_movement_ordered_14.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_spy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_3\rake_movement_ordered_1.mp3,uk\actor_3\rake_movement_ordered_2.mp3,uk\actor_3\rake_movement_ordered_3.mp3,uk\actor_3\rake_movement_ordered_4.mp3,uk\actor_3\rake_movement_ordered_5.mp3,uk\actor_3\rake_movement_ordered_6.mp3,uk\actor_3\rake_movement_ordered_7.mp3,uk\actor_3\rake_movement_ordered_8.mp3,uk\actor_3\rake_movement_ordered_9.mp3,uk\actor_3\rake_movement_ordered_10.mp3,uk\actor_3\rake_movement_ordered_11.mp3,uk\actor_3\rake_movement_ordered_12.mp3,uk\actor_3\rake_movement_ordered_13.mp3,uk\actor_3\rake_movement_ordered_14.mp3,uk\actor_3\rake_movement_ordered_15.mp3,uk\actor_3\rake_movement_ordered_16.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_religion,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_5\missionary_movement_ordered_3.mp3,uk\actor_5\missionary_movement_ordered_4.mp3,uk\actor_5\missionary_movement_ordered_5.mp3,uk\actor_5\missionary_movement_ordered_6.mp3,uk\actor_5\missionary_movement_ordered_7.mp3,uk\actor_5\missionary_movement_ordered_8.mp3,uk\actor_5\missionary_movement_ordered_9.mp3,uk\actor_5\missionary_movement_ordered_11.mp3,uk\actor_5\missionary_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_scholar,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_movement_ordered_3.mp3,uk\actor_11\gentleman_movement_ordered_4.mp3,uk\actor_11\gentleman_movement_ordered_5.mp3,uk\actor_11\gentleman_movement_ordered_6.mp3,uk\actor_11\gentleman_movement_ordered_7.mp3,uk\actor_11\gentleman_movement_ordered_8.mp3,uk\actor_11\gentleman_movement_ordered_9.mp3,uk\actor_11\gentleman_movement_ordered_11.mp3,uk\actor_11\gentleman_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_army_camped,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_ordered_1.mp3,uk\actor_1\army_movement_ordered_2.mp3,uk\actor_1\army_movement_ordered_3.mp3,uk\actor_1\army_movement_ordered_4.mp3,uk\actor_1\army_movement_ordered_5.mp3,uk\actor_1\army_movement_ordered_6.mp3,uk\actor_1\army_movement_ordered_7.mp3,uk\actor_1\army_movement_ordered_10.mp3,uk\actor_1\army_movement_ordered_11.mp3,uk\actor_1\army_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_army_out_of_city,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_ordered_1.mp3,uk\actor_1\army_movement_ordered_2.mp3,uk\actor_1\army_movement_ordered_3.mp3,uk\actor_1\army_movement_ordered_4.mp3,uk\actor_1\army_movement_ordered_5.mp3,uk\actor_1\army_movement_ordered_6.mp3,uk\actor_1\army_movement_ordered_8.mp3,uk\actor_1\army_movement_ordered_10.mp3,uk\actor_1\army_movement_ordered_11.mp3,uk\actor_1\army_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_army_again,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_ordered_1.mp3,uk\actor_1\army_movement_ordered_2.mp3,uk\actor_1\army_movement_ordered_3.mp3,uk\actor_1\army_movement_ordered_4.mp3,uk\actor_1\army_movement_ordered_5.mp3,uk\actor_1\army_movement_ordered_6.mp3,uk\actor_1\army_movement_ordered_9.mp3,uk\actor_1\army_movement_ordered_10.mp3,uk\actor_1\army_movement_ordered_11.mp3,uk\actor_1\army_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_army_republic,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_ordered_1.mp3,uk\actor_1\army_movement_ordered_2.mp3,uk\actor_1\army_movement_ordered_3.mp3,uk\actor_1\army_movement_ordered_4.mp3,uk\actor_1\army_movement_ordered_5.mp3,uk\actor_1\army_movement_ordered_6.mp3,uk\actor_1\army_movement_ordered_10.mp3,uk\actor_1\army_movement_ordered_11.mp3,uk\actor_1\army_movement_ordered_12.mp3,uk\actor_1\army_movement_ordered_13.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_navy_from_port,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_2\fleet_movement_ordered_1.mp3,uk\actor_2\fleet_movement_ordered_2.mp3,uk\actor_2\fleet_movement_ordered_3.mp3,uk\actor_2\fleet_movement_ordered_4.mp3,uk\actor_2\fleet_movement_ordered_5.mp3,uk\actor_2\fleet_movement_ordered_6.mp3,uk\actor_2\fleet_movement_ordered_7.mp3,uk\actor_2\fleet_movement_ordered_8.mp3,uk\actor_2\fleet_movement_ordered_9.mp3,uk\actor_2\fleet_movement_ordered_10.mp3,uk\actor_2\fleet_movement_ordered_11.mp3,uk\actor_2\fleet_movement_ordered_12.mp3,uk\actor_2\fleet_movement_ordered_13.mp3,uk\actor_2\fleet_movement_ordered_14.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_religion_monarchy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_5\missionary_movement_ordered_2.mp3,uk\actor_5\missionary_movement_ordered_3.mp3,uk\actor_5\missionary_movement_ordered_4.mp3,uk\actor_5\missionary_movement_ordered_5.mp3,uk\actor_5\missionary_movement_ordered_6.mp3,uk\actor_5\missionary_movement_ordered_7.mp3,uk\actor_5\missionary_movement_ordered_8.mp3,uk\actor_5\missionary_movement_ordered_9.mp3,uk\actor_5\missionary_movement_ordered_10.mp3,uk\actor_5\missionary_movement_ordered_11.mp3,uk\actor_5\missionary_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_religion_again,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_5\missionary_movement_ordered_1.mp3,uk\actor_5\missionary_movement_ordered_3.mp3,uk\actor_5\missionary_movement_ordered_4.mp3,uk\actor_5\missionary_movement_ordered_5.mp3,uk\actor_5\missionary_movement_ordered_6.mp3,uk\actor_5\missionary_movement_ordered_7.mp3,uk\actor_5\missionary_movement_ordered_8.mp3,uk\actor_5\missionary_movement_ordered_9.mp3,uk\actor_5\missionary_movement_ordered_11.mp3,uk\actor_5\missionary_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_scholar_monarchy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_movement_ordered_2.mp3,uk\actor_11\gentleman_movement_ordered_3.mp3,uk\actor_11\gentleman_movement_ordered_4.mp3,uk\actor_11\gentleman_movement_ordered_5.mp3,uk\actor_11\gentleman_movement_ordered_6.mp3,uk\actor_11\gentleman_movement_ordered_7.mp3,uk\actor_11\gentleman_movement_ordered_8.mp3,uk\actor_11\gentleman_movement_ordered_9.mp3,uk\actor_11\gentleman_movement_ordered_10.mp3,uk\actor_11\gentleman_movement_ordered_11.mp3,uk\actor_11\gentleman_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_order_scholar_again,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_movement_ordered_1.mp3,uk\actor_11\gentleman_movement_ordered_3.mp3,uk\actor_11\gentleman_movement_ordered_4.mp3,uk\actor_11\gentleman_movement_ordered_5.mp3,uk\actor_11\gentleman_movement_ordered_6.mp3,uk\actor_11\gentleman_movement_ordered_7.mp3,uk\actor_11\gentleman_movement_ordered_8.mp3,uk\actor_11\gentleman_movement_ordered_9.mp3,uk\actor_11\gentleman_movement_ordered_11.mp3,uk\actor_11\gentleman_movement_ordered_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_army,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_completed_1.mp3,uk\actor_1\army_movement_completed_2.mp3,uk\actor_1\army_movement_completed_3.mp3,uk\actor_1\army_movement_completed_4.mp3,uk\actor_1\army_movement_completed_5.mp3,uk\actor_1\army_movement_completed_7.mp3,uk\actor_1\army_movement_completed_8.mp3,uk\actor_1\army_movement_completed_9.mp3,uk\actor_1\army_movement_completed_10.mp3,uk\actor_1\army_movement_completed_11.mp3,uk\actor_1\army_movement_completed_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_navy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_2\fleet_movement_completed_1.mp3,uk\actor_2\fleet_movement_completed_2.mp3,uk\actor_2\fleet_movement_completed_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_spy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_3\rake_movement_completed_1.mp3,uk\actor_3\rake_movement_completed_2.mp3,uk\actor_3\rake_movement_completed_3.mp3,uk\actor_3\rake_movement_completed_4.mp3,uk\actor_3\rake_movement_completed_5.mp3,uk\actor_3\rake_movement_completed_6.mp3,uk\actor_3\rake_movement_completed_7.mp3,uk\actor_3\rake_movement_completed_8.mp3,uk\actor_3\rake_movement_completed_9.mp3,uk\actor_3\rake_movement_completed_10.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_religion,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_5\missionary_movement_completed_1.mp3,uk\actor_5\missionary_movement_completed_2.mp3,uk\actor_5\missionary_movement_completed_3.mp3,uk\actor_5\missionary_movement_completed_4.mp3,uk\actor_5\missionary_movement_completed_5.mp3,uk\actor_5\missionary_movement_completed_6.mp3,uk\actor_5\missionary_movement_completed_7.mp3,uk\actor_5\missionary_movement_completed_8.mp3,uk\actor_5\missionary_movement_completed_9.mp3,uk\actor_5\missionary_movement_completed_10.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_scholar,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_movement_completed_1.mp3,uk\actor_11\gentleman_movement_completed_2.mp3,uk\actor_11\gentleman_movement_completed_3.mp3,uk\actor_11\gentleman_movement_completed_4.mp3,uk\actor_11\gentleman_movement_completed_5.mp3,uk\actor_11\gentleman_movement_completed_6.mp3,uk\actor_11\gentleman_movement_completed_7.mp3,uk\actor_11\gentleman_movement_completed_8.mp3,uk\actor_11\gentleman_movement_completed_9.mp3,uk\actor_11\gentleman_movement_completed_10.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_army_monarchy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_completed_1.mp3,uk\actor_1\army_movement_completed_2.mp3,uk\actor_1\army_movement_completed_3.mp3,uk\actor_1\army_movement_completed_4.mp3,uk\actor_1\army_movement_completed_5.mp3,uk\actor_1\army_movement_completed_6.mp3,uk\actor_1\army_movement_completed_7.mp3,uk\actor_1\army_movement_completed_8.mp3,uk\actor_1\army_movement_completed_9.mp3,uk\actor_1\army_movement_completed_10.mp3,uk\actor_1\army_movement_completed_11.mp3,uk\actor_1\army_movement_completed_12.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_completed_scholar_university,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_goes_to_university_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_army,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_end_actionps_available_1.mp3,uk\actor_1\army_movement_end_actionps_available_2.mp3,uk\actor_1\army_movement_end_actionps_available_3.mp3,uk\actor_1\army_movement_end_actionps_available_7.mp3,uk\actor_1\army_movement_end_actionps_available_8.mp3,uk\actor_1\army_movement_end_actionps_available_14.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_navy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_2\fleet_movement_moved_mps_available_1.mp3,uk\actor_2\fleet_movement_moved_mps_available_2.mp3,uk\actor_2\fleet_movement_moved_mps_available_3.mp3,uk\actor_2\fleet_movement_moved_mps_available_4.mp3,uk\actor_2\fleet_movement_moved_mps_available_5.mp3,uk\actor_2\fleet_movement_moved_mps_available_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_spy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_3\rake_movement_moved_mps_available_1.mp3,uk\actor_3\rake_movement_moved_mps_available_2.mp3,uk\actor_3\rake_movement_moved_mps_available_3.mp3,uk\actor_3\rake_movement_moved_mps_available_4.mp3,uk\actor_3\rake_movement_moved_mps_available_5.mp3,uk\actor_3\rake_movement_moved_mps_available_6.mp3,uk\actor_3\rake_movement_moved_mps_available_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_religion,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_5\missionary_movement_moved_mps_available_1.mp3,uk\actor_5\missionary_movement_moved_mps_available_2.mp3,uk\actor_5\missionary_movement_moved_mps_available_3.mp3,uk\actor_5\missionary_movement_moved_mps_available_4.mp3,uk\actor_5\missionary_movement_moved_mps_available_5.mp3,uk\actor_5\missionary_movement_moved_mps_available_6.mp3,uk\actor_5\missionary_movement_moved_mps_available_7.mp3,uk\actor_5\missionary_movement_moved_mps_available_8.mp3,uk\actor_5\missionary_movement_moved_mps_available_9.mp3,uk\actor_5\missionary_movement_moved_mps_available_10.mp3,uk\actor_5\missionary_movement_moved_mps_available_11.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_scholar,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_11\gentleman_movement_moved_mps_available_1.mp3,uk\actor_11\gentleman_movement_moved_mps_available_2.mp3,uk\actor_11\gentleman_movement_moved_mps_available_3.mp3,uk\actor_11\gentleman_movement_moved_mps_available_4.mp3,uk\actor_11\gentleman_movement_moved_mps_available_5.mp3,uk\actor_11\gentleman_movement_moved_mps_available_6.mp3,uk\actor_11\gentleman_movement_moved_mps_available_7.mp3,uk\actor_11\gentleman_movement_moved_mps_available_8.mp3,uk\actor_11\gentleman_movement_moved_mps_available_9.mp3,uk\actor_11\gentleman_movement_moved_mps_available_10.mp3,uk\actor_11\gentleman_movement_moved_mps_available_11.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_still_availible_army_monarchy,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_end_actionps_available_1.mp3,uk\actor_1\army_movement_end_actionps_available_2.mp3,uk\actor_1\army_movement_end_actionps_available_3.mp3,uk\actor_1\army_movement_end_actionps_available_4.mp3,uk\actor_1\army_movement_end_actionps_available_5.mp3,uk\actor_1\army_movement_end_actionps_available_6.mp3,uk\actor_1\army_movement_end_actionps_available_7.mp3,uk\actor_1\army_movement_end_actionps_available_8.mp3,uk\actor_1\army_movement_end_actionps_available_9.mp3,uk\actor_1\army_movement_end_actionps_available_10.mp3,uk\actor_1\army_movement_end_actionps_available_11.mp3,uk\actor_1\army_movement_end_actionps_available_12.mp3,uk\actor_1\army_movement_end_actionps_available_13.mp3,uk\actor_1\army_movement_end_actionps_available_14.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_voices_move_illegal_army,unit_voices,0.120000,-0.100000,0.100000,1.500000,10.000000,1.000000,0.000000,40.000000,0.000000,linear,sfx,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,uk\actor_1\army_movement_ordered_illegal_move_1.mp3,uk\actor_1\army_movement_ordered_illegal_move_2.mp3,uk\actor_1\army_movement_ordered_illegal_move_3.mp3,uk\actor_1\army_movement_ordered_illegal_move_5.mp3,uk\actor_1\army_movement_ordered_illegal_move_6.mp3,uk\actor_1\army_movement_ordered_illegal_move_7.mp3,uk\actor_1\army_movement_ordered_illegal_move_9.mp3,uk\actor_1\army_movement_ordered_illegal_move_14.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
