version 1, schema names_tables, guid 7d0cdbfd-a2c0-4027-9913-2e00d2f8dacc
Name_ID(string)	Unknown1(string)	Type(string)	Unknown2(string)	Unknown3(int)	Unknown4(boolean)	Unknown5(string)
"names_japanese"	"Tatsuko"	"forename"	"f"	1	false	"2147274894"
"names_japanese"	"Tei"	"forename"	"f"	1	false	"2147274892"
"names_japanese"	"Teishi"	"forename"	"m"	1	false	"2147274214"
"names_japanese"	"Terasu"	"forename"	"m"	1	false	"2147274215"
"names_japanese"	"Teruaki"	"forename"	"m"	1	false	"2147274216"
"names_japanese"	"Teruhiro"	"forename"	"m"	0	false	"2147314546"
"names_japanese"	"Terumi"	"forename"	"f"	1	false	"2147274790"
"names_japanese"	"Toji"	"forename"	"f"	1	false	"2147274788"
"names_japanese"	"Toki"	"surname"	"b"	1	false	"2147320320"
"names_japanese"	"Tokiaki"	"forename"	"m"	1	false	"2147274218"
"names_japanese"	"Tokiakira"	"forename"	"m"	1	false	"2147274219"
"names_japanese"	"Tokie"	"forename"	"f"	1	false	"2147274786"
"names_japanese"	"Tokifusa"	"forename"	"m"	1	false	"2147274220"
"names_japanese"	"Tokiharu"	"forename"	"m"	1	false	"2147274221"
"names_japanese"	"Tokihide"	"forename"	"m"	1	false	"2147274222"
"names_japanese"	"Tokihira"	"forename"	"m"	1	false	"2147274223"
"names_japanese"	"Tokihiro"	"forename"	"m"	1	false	"2147274224"
"names_japanese"	"Tokiie"	"forename"	"m"	1	false	"2147274225"
"names_japanese"	"Tokikane"	"forename"	"m"	1	false	"2147274226"
"names_japanese"	"Tokikiyo"	"forename"	"m"	1	false	"2147274227"
"names_japanese"	"Tokikuni"	"forename"	"m"	1	false	"2147274228"
"names_japanese"	"Tokimasa"	"forename"	"m"	1	false	"2147274229"
"names_japanese"	"Tokimasu"	"forename"	"m"	1	false	"2147274230"
"names_japanese"	"Tokimichi"	"forename"	"m"	1	false	"2147274231"
"names_japanese"	"Tokimochi"	"forename"	"m"	1	false	"2147274232"
"names_japanese"	"Tokimori"	"forename"	"m"	1	false	"2147274233"
"names_japanese"	"Tokimoto"	"forename"	"m"	1	false	"2147274234"
"names_japanese"	"Tokimune"	"forename"	"m"	1	false	"2147274235"
"names_japanese"	"Tokimura"	"forename"	"m"	1	false	"2147274236"
"names_japanese"	"Tokinaga"	"forename"	"m"	1	false	"2147274237"
"names_japanese"	"Tokinao"	"forename"	"m"	0	false	"2147274238"
"names_japanese"	"Tokinari"	"forename"	"m"	1	false	"2147274239"
"names_japanese"	"Tokinobu"	"forename"	"m"	1	false	"2147274240"
"names_japanese"	"Tokisada"	"forename"	"m"	1	false	"2147274241"
"names_japanese"	"Tokishige"	"forename"	"m"	1	false	"2147274242"
"names_japanese"	"Tokisuke"	"forename"	"m"	1	false	"2147274243"
"names_japanese"	"Tokitada"	"forename"	"m"	0	false	"2147274244"
"names_japanese"	"Tokitaka"	"forename"	"m"	1	false	"2147274245"
"names_japanese"	"Tokitsugu"	"forename"	"m"	1	false	"2147274246"
"names_japanese"	"Tokitsuna"	"forename"	"m"	1	false	"2147274247"
"names_japanese"	"Tokitsura"	"forename"	"m"	1	false	"2147274248"
"names_japanese"	"Tokiuji"	"forename"	"m"	1	false	"2147274249"
"names_japanese"	"Tokiyori"	"forename"	"m"	1	false	"2147274250"
"names_japanese"	"Tokiyoshi"	"forename"	"m"	1	false	"2147274251"
"names_japanese"	"Tokiyuki"	"forename"	"m"	1	false	"2147274252"
"names_japanese"	"Tokizane"	"forename"	"m"	1	false	"2147274253"
"names_japanese"	"Tokomatsu"	"forename"	"m"	0	false	"2147314599"
"names_japanese"	"Tomareyoshi"	"forename"	"m"	1	false	"2147274254"
"names_japanese"	"Tomie"	"forename"	"f"	1	false	"2147274784"
"names_japanese"	"Tomkio"	"forename"	"f"	1	false	"2147274782"
"names_japanese"	"Tomoe"	"forename"	"f"	1	false	"2147274780"
"names_japanese"	"Tomofuji"	"forename"	"m"	0	false	"2147314593"
"names_japanese"	"Tomofusa"	"forename"	"m"	0	false	"2147274256"
"names_japanese"	"Tomohiro"	"forename"	"m"	1	false	"2147274257"
"names_japanese"	"Tomohisa"	"forename"	"m"	1	false	"2147274258"
"names_japanese"	"Tomoie"	"forename"	"m"	1	false	"2147274259"
"names_japanese"	"Tomokage"	"forename"	"m"	1	false	"2147274260"
"names_japanese"	"Tomokata"	"forename"	"m"	1	false	"2147274261"
"names_japanese"	"Tomokatsu"	"forename"	"m"	1	false	"2147274262"
"names_japanese"	"Tomomasa"	"forename"	"m"	1	false	"2147274263"
"names_japanese"	"Tomomichi"	"forename"	"m"	1	false	"2147274264"
"names_japanese"	"Tomomitsu"	"forename"	"m"	1	false	"2147274265"
"names_japanese"	"Tomomori"	"forename"	"m"	1	false	"2147274266"
"names_japanese"	"Tomomune"	"forename"	"m"	1	false	"2147274267"
"names_japanese"	"Tomomura"	"forename"	"m"	1	false	"2147274268"
"names_japanese"	"Tomonaga"	"forename"	"m"	1	false	"2147274269"
"names_japanese"	"Tomonao"	"forename"	"m"	1	false	"2147274270"
"names_japanese"	"Tomonari"	"forename"	"m"	1	false	"2147274271"
"names_japanese"	"Tomonori"	"forename"	"m"	0	false	"2147274272"
"names_japanese"	"Tomooki"	"forename"	"m"	0	false	"2147274273"
"names_japanese"	"Tomosada"	"forename"	"m"	1	false	"2147274274"
"names_japanese"	"Tomoshige"	"forename"	"m"	1	false	"2147274275"
"names_japanese"	"Tomotada"	"forename"	"m"	1	false	"2147274276"
"names_japanese"	"Tomotoki"	"forename"	"m"	1	false	"2147274277"
"names_japanese"	"Tomotoshi"	"forename"	"m"	1	false	"2147274278"
"names_japanese"	"Tomotsuna"	"forename"	"m"	1	false	"2147274279"
"names_japanese"	"Tomotsune"	"forename"	"m"	1	false	"2147274280"
"names_japanese"	"Tomouji"	"forename"	"m"	1	false	"2147274281"
"names_japanese"	"Tomoyasu"	"forename"	"m"	0	false	"2147274282"
"names_japanese"	"Tomoyuki"	"forename"	"m"	1	false	"2147274283"
"names_japanese"	"Toramasa"	"forename"	"m"	1	false	"2147274291"
"names_japanese"	"Toramori"	"forename"	"m"	0	false	"2147274292"
"names_japanese"	"Toratane"	"forename"	"m"	0	false	"2147274293"
"names_japanese"	"Torayasu"	"forename"	"m"	1	false	"2147274294"
"names_japanese"	"Torii"	"surname"	"b"	1	false	"2147275122"
"names_japanese"	"Toru"	"forename"	"m"	1	false	"2147274290"
"names_japanese"	"Toshihide"	"forename"	"m"	1	false	"2147274295"
"names_japanese"	"Toshihira"	"forename"	"m"	1	false	"2147274296"
"names_japanese"	"Toshiie"	"forename"	"m"	1	false	"2147274297"
"names_japanese"	"Toshikage"	"forename"	"m"	1	false	"2147274298"
"names_japanese"	"Toshikane"	"forename"	"m"	1	false	"2147274299"
"names_japanese"	"Toshiki"	"forename"	"m"	1	false	"2147274300"
"names_japanese"	"Toshikiyo"	"forename"	"m"	1	false	"2147274301"
"names_japanese"	"Toshimasa"	"forename"	"m"	1	false	"2147274302"
"names_japanese"	"Toshimichi"	"forename"	"m"	1	false	"2147274303"
"names_japanese"	"Toshimitsu"	"forename"	"m"	1	false	"2147274304"
"names_japanese"	"Toshimoto"	"forename"	"m"	1	false	"2147274305"
"names_japanese"	"Toshinaga"	"forename"	"m"	1	false	"2147274306"
"names_japanese"	"Toshinari"	"forename"	"m"	1	false	"2147274307"
"names_japanese"	"Toshisuke"	"forename"	"m"	1	false	"2147274308"
"names_japanese"	"Toshitsuna"	"forename"	"m"	1	false	"2147274309"
"names_japanese"	"Toshitsune"	"forename"	"m"	1	false	"2147274310"
"names_japanese"	"Toshiyasu"	"forename"	"m"	1	false	"2147274311"
"names_japanese"	"Toshiyori"	"forename"	"m"	1	false	"2147274312"
"names_japanese"	"Toshiyuki"	"forename"	"m"	1	false	"2147274313"
"names_japanese"	"Toshizane"	"forename"	"m"	1	false	"2147274314"
"names_japanese"	"Toto"	"forename"	"f"	1	false	"2147274890"
"names_japanese"	"Totome"	"forename"	"f"	1	false	"2147274888"
"names_japanese"	"Toyofusa"	"forename"	"m"	1	false	"2147274315"
"names_japanese"	"Toyoharu"	"forename"	"m"	1	false	"2147314438"
"names_japanese"	"Toyohisa"	"forename"	"m"	1	false	"2147314458"
"names_japanese"	"Toyokuni"	"forename"	"m"	0	false	"2147314503"
"names_japanese"	"Toyomasa"	"forename"	"m"	0	false	"2147314507"
"names_japanese"	"Toyome"	"forename"	"f"	1	false	"2147274886"
"names_japanese"	"Toyomichi"	"forename"	"m"	1	false	"2147274316"
"names_japanese"	"Toyomitsu"	"forename"	"m"	1	false	"2147274317"
"names_japanese"	"Toyosada"	"forename"	"m"	0	false	"2147275259"
"names_japanese"	"Toyoyoshi"	"forename"	"m"	0	false	"2147314502"
"names_japanese"	"Tsuchiya"	"surname"	"b"	1	false	"2147275118"
"names_japanese"	"Tsugufusa"	"forename"	"m"	1	false	"2147274318"
"names_japanese"	"Tsugunobu"	"forename"	"m"	1	false	"2147274319"
"names_japanese"	"Tsugunori"	"forename"	"m"	1	false	"2147274320"
"names_japanese"	"Tsuma"	"forename"	"f"	1	false	"2147274884"
"names_japanese"	"Tsunamitsu"	"forename"	"m"	1	false	"2147274321"
"names_japanese"	"Tsuneaki"	"forename"	"m"	1	false	"2147274322"
"names_japanese"	"Tsunechika"	"forename"	"m"	1	false	"2147274323"
"names_japanese"	"Tsunefusa"	"forename"	"m"	1	false	"2147274324"
"names_japanese"	"Tsuneharu"	"forename"	"m"	1	false	"2147274325"
"names_japanese"	"Tsunehide"	"forename"	"m"	1	false	"2147274326"
"names_japanese"	"Tsunehira"	"forename"	"m"	1	false	"2147274327"
"names_japanese"	"Tsunehisa"	"forename"	"m"	1	false	"2147274328"
"names_japanese"	"Tsuneie"	"forename"	"m"	0	false	"2147274329"
"names_japanese"	"Tsunekage"	"forename"	"m"	1	false	"2147274330"
"names_japanese"	"Tsunekane"	"forename"	"m"	1	false	"2147274331"
"names_japanese"	"Tsunekuni"	"forename"	"m"	1	false	"2147274332"
"names_japanese"	"Tsunemasa"	"forename"	"m"	1	false	"2147274333"
"names_japanese"	"Tsunemi"	"forename"	"m"	1	false	"2147274334"
"names_japanese"	"Tsunemichi"	"forename"	"m"	1	false	"2147274335"
"names_japanese"	"Tsunemitsu"	"forename"	"m"	1	false	"2147274336"
"names_japanese"	"Tsunemori"	"forename"	"m"	1	false	"2147274337"
"names_japanese"	"Tsunemoto"	"forename"	"m"	1	false	"2147274338"
"names_japanese"	"Tsunemune"	"forename"	"m"	1	false	"2147274339"
"names_japanese"	"Tsunenaga"	"forename"	"m"	0	false	"2147274340"
"names_japanese"	"Tsunenaka"	"forename"	"m"	1	false	"2147274341"
"names_japanese"	"Tsunenari"	"forename"	"m"	1	false	"2147274342"
"names_japanese"	"Tsunenobu"	"forename"	"m"	1	false	"2147274343"
"names_japanese"	"Tsunenori"	"forename"	"m"	1	false	"2147274344"
"names_japanese"	"Tsuneshige"	"forename"	"m"	1	false	"2147274345"
"names_japanese"	"Tsunesue"	"forename"	"m"	1	false	"2147274346"
"names_japanese"	"Tsunesuke"	"forename"	"m"	1	false	"2147274347"
"names_japanese"	"Tsunetada"	"forename"	"m"	1	false	"2147274348"
"names_japanese"	"Tsunetaka"	"forename"	"m"	1	false	"2147274349"
"names_japanese"	"Tsunetane"	"forename"	"m"	1	false	"2147274350"
"names_japanese"	"Tsunetoki"	"forename"	"m"	1	false	"2147274351"
"names_japanese"	"Tsunetomo"	"forename"	"m"	1	false	"2147274352"
"names_japanese"	"Tsunetoshi"	"forename"	"m"	1	false	"2147274353"
"names_japanese"	"Tsunetsugu"	"forename"	"m"	1	false	"2147274354"
"names_japanese"	"Tsuneuji"	"forename"	"m"	1	false	"2147274355"
"names_japanese"	"Tsuneyasu"	"forename"	"m"	1	false	"2147274356"
"names_japanese"	"Tsuneyori"	"forename"	"m"	1	false	"2147274357"
"names_japanese"	"Tsuneyoshi"	"forename"	"m"	0	false	"2147274358"
"names_japanese"	"Tsunezumi"	"forename"	"m"	1	false	"2147274359"
"names_japanese"	"Tsurauji"	"forename"	"m"	1	false	"2147274360"
"names_japanese"	"Tsutsui"	"surname"	"b"	0	false	"2147275116"
"names_japanese"	"Uchitsune"	"forename"	"m"	1	false	"2147274361"
"names_japanese"	"Uchizane"	"forename"	"m"	1	false	"2147274362"
"names_japanese"	"Uemura"	"surname"	"b"	1	false	"2147275114"
"names_japanese"	"Ujiaki"	"forename"	"m"	1	false	"2147274363"
"names_japanese"	"Ujichika"	"forename"	"m"	0	false	"2147275235"
"names_japanese"	"Ujifuyu"	"forename"	"m"	1	false	"2147274366"
"names_japanese"	"Ujiharu"	"forename"	"m"	0	false	"2147274367"
"names_japanese"	"Ujihiro"	"forename"	"m"	1	false	"2147274369"
"names_japanese"	"Ujihisa"	"forename"	"m"	0	false	"2147274370"
"names_japanese"	"Ujiie"	"forename"	"m"	1	false	"2147274371"
"names_japanese"	"Ujikiyo"	"forename"	"m"	0	false	"2147274372"
"names_japanese"	"Ujimitsu"	"forename"	"m"	1	false	"2147274374"
"names_japanese"	"Ujimune"	"forename"	"m"	1	false	"2147274376"
"names_japanese"	"Ujinari"	"forename"	"m"	1	false	"2147274378"
"names_japanese"	"Ujinobu"	"forename"	"m"	0	false	"2147274379"
"names_japanese"	"Ujisato"	"forename"	"m"	1	false	"2147274381"
"names_japanese"	"Ujishige"	"forename"	"m"	1	false	"2147274382"
"names_japanese"	"Ujitane"	"forename"	"m"	1	false	"2147274383"
"names_japanese"	"Ujitoki"	"forename"	"m"	1	false	"2147274384"
"names_japanese"	"Ujitomo"	"forename"	"m"	1	false	"2147274385"
"names_japanese"	"Ujitoshi"	"forename"	"m"	1	false	"2147274386"
"names_japanese"	"Ujitoyo"	"forename"	"m"	0	false	"2147307183"
"names_japanese"	"Ujitsune"	"forename"	"m"	1	false	"2147274388"
"names_japanese"	"Ujitzugu"	"forename"	"m"	1	false	"2147274389"
"names_japanese"	"Ujiyori"	"forename"	"m"	1	false	"2147274364"
"names_japanese"	"Ujiyoshi"	"forename"	"m"	1	false	"2147274365"
"names_japanese"	"Ujiyuki"	"forename"	"m"	1	false	"2147274377"
"names_japanese"	"Ujizane"	"forename"	"m"	1	false	"2147275245"
"names_japanese"	"Ukon"	"forename"	"f"	1	false	"2147274882"
"names_japanese"	"Uma"	"forename"	"f"	1	false	"2147274880"
"names_japanese"	"Urakami"	"surname"	"b"	0	false	"2147275108"
"names_japanese"	"Uta"	"forename"	"f"	1	false	"2147274878"
"names_japanese"	"Utsunomiya"	"surname"	"b"	0	false	"2147275142"
"names_japanese"	"Watanabe"	"surname"	"b"	0	false	"2147320643"
"names_japanese"	"Yaekoa"	"forename"	"f"	1	false	"2147274778"
"names_japanese"	"Yamabukime"	"forename"	"f"	1	false	"2147274876"
"names_japanese"	"Yamana"	"surname"	"b"	0	false	"2147275110"
"names_japanese"	"Yamanouchi"	"surname"	"b"	0	false	"2147275104"
"names_japanese"	"Yamaoka"	"surname"	"b"	1	false	"2147275150"
"names_japanese"	"Yamauchi"	"surname"	"b"	0	false	"2147320614"
"names_japanese"	"Yaoko"	"forename"	"f"	1	false	"2147274776"
"names_japanese"	"Yasawa"	"surname"	"b"	1	false	"2147275148"
"names_japanese"	"Yashiro"	"surname"	"b"	1	false	"2147275146"
"names_japanese"	"Yashutoshi"	"forename"	"m"	0	false	"2147314534"
"names_japanese"	"Yasu"	"forename"	"f"	1	false	"2147274874"
"names_japanese"	"Yasuari"	"forename"	"m"	1	false	"2147274395"
"names_japanese"	"Yasuchika"	"forename"	"m"	1	false	"2147274396"
"names_japanese"	"Yasuda"	"surname"	"b"	1	false	"2147320330"
"names_japanese"	"Yasudasa"	"forename"	"m"	0	false	"2147314579"
"names_japanese"	"Yasuharu"	"forename"	"m"	1	false	"2147274397"
"names_japanese"	"Yasuhide"	"forename"	"m"	0	false	"2147274398"
"names_japanese"	"Yasuhira"	"forename"	"m"	1	false	"2147274399"
"names_japanese"	"Yasuie"	"forename"	"m"	1	false	"2147274400"
"names_japanese"	"Yasukatsu"	"forename"	"m"	1	false	"2147274401"
"names_japanese"	"Yasukiyo"	"forename"	"m"	1	false	"2147274402"
"names_japanese"	"Yasumasa"	"forename"	"m"	1	false	"2147274403"
"names_japanese"	"Yasumichi"	"forename"	"m"	1	false	"2147274404"
"names_japanese"	"Yasumochi"	"forename"	"m"	1	false	"2147274405"
"names_japanese"	"Yasumori"	"forename"	"m"	1	false	"2147274406"
"names_japanese"	"Yasumoto"	"forename"	"m"	0	false	"2147274407"
"names_japanese"	"Yasumune"	"forename"	"m"	1	false	"2147274408"
"names_japanese"	"Yasumura"	"forename"	"m"	1	false	"2147272872"
"names_japanese"	"Yasunaga"	"forename"	"m"	1	false	"2147274410"
"names_japanese"	"Yasunari"	"forename"	"m"	1	false	"2147274409"
"names_japanese"	"Yasunobu"	"forename"	"m"	1	false	"2147274412"
"names_japanese"	"Yasunori"	"forename"	"m"	1	false	"2147274413"
"names_japanese"	"Yasusada"	"forename"	"m"	1	false	"2147274414"
"names_japanese"	"Yasushige"	"forename"	"m"	0	false	"2147274415"
"names_japanese"	"Yasutaka"	"forename"	"m"	1	false	"2147274416"
"names_japanese"	"Yasutane"	"forename"	"m"	1	false	"2147274417"
"names_japanese"	"Yasutoki"	"forename"	"m"	1	false	"2147274418"
"names_japanese"	"Yasutomi"	"forename"	"m"	1	false	"2147274419"
"names_japanese"	"Yasutomo"	"forename"	"m"	1	false	"2147274420"
"names_japanese"	"Yasutoshi"	"forename"	"m"	1	false	"2147274422"
"names_japanese"	"Yasutsugi"	"forename"	"m"	1	false	"2147274423"
"names_japanese"	"Yasutsuna"	"forename"	"m"	1	false	"2147274424"
"names_japanese"	"Yasutsune"	"forename"	"m"	1	false	"2147274425"
"names_japanese"	"Yasutsura"	"forename"	"m"	1	false	"2147274426"
"names_japanese"	"Yasuuji"	"forename"	"m"	1	false	"2147274427"
"names_japanese"	"Yasuyori"	"forename"	"m"	1	false	"2147274428"
"names_japanese"	"Yasuyuki"	"forename"	"m"	1	false	"2147274429"
"names_japanese"	"Yaya"	"forename"	"f"	1	false	"2147274872"
"names_japanese"	"Yodo"	"forename"	"f"	1	false	"2147274774"
"names_japanese"	"Yokota"	"surname"	"b"	1	false	"2147274601"
"names_japanese"	"Yomogi"	"forename"	"f"	1	false	"2147274772"
"names_japanese"	"Yoriaki"	"forename"	"m"	1	false	"2147274430"
"names_japanese"	"Yoriari"	"forename"	"m"	1	false	"2147274431"
"names_japanese"	"Yorichika"	"forename"	"m"	1	false	"2147274432"
"names_japanese"	"Yorie"	"forename"	"f"	1	false	"2147274770"
"names_japanese"	"Yorifuji"	"forename"	"m"	1	false	"2147274433"
"names_japanese"	"Yorifusa"	"forename"	"m"	0	false	"2147274434"
"names_japanese"	"Yoriharu"	"forename"	"m"	1	false	"2147274435"
"names_japanese"	"Yorihide"	"forename"	"m"	0	false	"2147274436"
"names_japanese"	"Yorihira"	"forename"	"m"	1	false	"2147274437"
"names_japanese"	"Yorihisa"	"forename"	"m"	1	false	"2147274438"
"names_japanese"	"Yoriie"	"forename"	"m"	1	false	"2147274439"
"names_japanese"	"Yorikane"	"forename"	"m"	1	false	"2147274440"
"names_japanese"	"Yorikata"	"forename"	"m"	1	false	"2147274441"
"names_japanese"	"Yorikawa"	"forename"	"m"	1	false	"2147274442"
"names_japanese"	"Yorikazu"	"forename"	"m"	1	false	"2147274443"
"names_japanese"	"Yorikiyo"	"forename"	"m"	1	false	"2147274444"
"names_japanese"	"Yorimasa"	"forename"	"m"	1	false	"2147274445"
"names_japanese"	"Yorimasu"	"forename"	"m"	1	false	"2147274446"
"names_japanese"	"Yorimichi"	"forename"	"m"	1	false	"2147274447"
"names_japanese"	"Yorimitsu"	"forename"	"m"	1	false	"2147274448"
"names_japanese"	"Yorimori"	"forename"	"m"	1	false	"2147274449"
"names_japanese"	"Yorimoto"	"forename"	"m"	1	false	"2147274450"
"names_japanese"	"Yorimune"	"forename"	"m"	1	false	"2147274451"
"names_japanese"	"Yorinaga"	"forename"	"m"	1	false	"2147274452"
"names_japanese"	"Yorinao"	"forename"	"m"	1	false	"2147274453"
"names_japanese"	"Yorinari"	"forename"	"m"	1	false	"2147274454"
"names_japanese"	"Yorinobu"	"forename"	"m"	1	false	"2147274455"
"names_japanese"	"Yorisada"	"forename"	"m"	0	false	"2147274456"
"names_japanese"	"Yorishige"	"forename"	"m"	0	false	"2147274457"
"names_japanese"	"Yorisuke"	"forename"	"m"	1	false	"2147274458"
"names_japanese"	"Yoritada"	"forename"	"m"	0	false	"2147274459"
"names_japanese"	"Yoritaka"	"forename"	"m"	0	false	"2147274460"
"names_japanese"	"Yoritane"	"forename"	"m"	1	false	"2147274461"
"names_japanese"	"Yoritoki"	"forename"	"m"	1	false	"2147274462"
"names_japanese"	"Yoritomo"	"forename"	"m"	1	false	"2147274463"
"names_japanese"	"Yoritoshi"	"forename"	"m"	1	false	"2147274465"
"names_japanese"	"Yoritsugu"	"forename"	"m"	1	false	"2147274466"
"names_japanese"	"Yoritsuna"	"forename"	"m"	0	false	"2147274467"
"names_japanese"	"Yoritsune"	"forename"	"m"	1	false	"2147274468"
"names_japanese"	"Yoriuji"	"forename"	"m"	1	false	"2147274469"
"names_japanese"	"Yoriyasu"	"forename"	"m"	1	false	"2147274470"
"names_japanese"	"Yoriyoshi"	"forename"	"m"	1	false	"2147274471"
"names_japanese"	"Yoriyuki"	"forename"	"m"	1	false	"2147274472"
"names_japanese"	"Yorizane"	"forename"	"m"	1	false	"2147274473"
"names_japanese"	"Yoshiaki"	"forename"	"m"	1	false	"2147274476"
"names_japanese"	"Yoshiakira"	"forename"	"m"	0	false	"2147274477"
"names_japanese"	"Yoshiari"	"forename"	"m"	1	false	"2147274478"
"names_japanese"	"Yoshiatsu"	"forename"	"m"	1	false	"2147274479"
"names_japanese"	"Yoshichi"	"forename"	"m"	1	false	"2147274480"
"names_japanese"	"Yoshichika"	"forename"	"m"	1	false	"2147274481"
"names_japanese"	"Yoshida"	"surname"	"b"	1	false	"2147275154"
"names_japanese"	"Yoshifusa"	"forename"	"m"	0	false	"2147274482"
"names_japanese"	"Yoshifuyu"	"forename"	"m"	1	false	"2147274483"
"names_japanese"	"Yoshiharu"	"forename"	"m"	1	false	"2147274484"
"names_japanese"	"Yoshihide"	"forename"	"m"	1	false	"2147274485"
"names_japanese"	"Yoshihime"	"forename"	"f"	1	false	"2147275183"
"names_japanese"	"Yoshihira"	"forename"	"m"	1	false	"2147274486"
"names_japanese"	"Yoshihiro"	"forename"	"m"	1	false	"2147274487"
"names_japanese"	"Yoshihisa"	"forename"	"m"	1	false	"2147274488"
"names_japanese"	"Yoshihito"	"forename"	"m"	1	false	"2147274489"
"names_japanese"	"Yoshiie"	"forename"	"m"	1	false	"2147274490"
"names_japanese"	"Yoshikado"	"forename"	"m"	1	false	"2147274491"
"names_japanese"	"Yoshikage"	"forename"	"m"	0	false	"2147274492"
"names_japanese"	"Yoshikane"	"forename"	"m"	1	false	"2147274493"
"names_japanese"	"Yoshikata"	"forename"	"m"	0	false	"2147274494"
"names_japanese"	"Yoshikatsu"	"forename"	"m"	1	false	"2147274495"
"names_japanese"	"Yoshikazu"	"forename"	"m"	1	false	"2147274496"
"names_japanese"	"Yoshikiyo"	"forename"	"m"	0	false	"2147274497"
"names_japanese"	"Yoshikuni"	"forename"	"m"	1	false	"2147274498"
"names_japanese"	"Yoshimasa"	"forename"	"m"	0	false	"2147274499"
"names_japanese"	"Yoshimichi"	"forename"	"m"	0	false	"2147274501"
"names_japanese"	"Yoshimitsu"	"forename"	"m"	1	false	"2147274502"
"names_japanese"	"Yoshimochi"	"forename"	"m"	1	false	"2147274503"
"names_japanese"	"Yoshimori"	"forename"	"m"	0	false	"2147274504"
"names_japanese"	"Yoshimoto"	"forename"	"m"	0	false	"2147274505"
"names_japanese"	"Yoshimune"	"forename"	"m"	1	false	"2147274506"
"names_japanese"	"Yoshimura"	"forename"	"m"	1	false	"2147274507"
"names_japanese"	"Yoshinaga"	"forename"	"m"	1	false	"2147274508"
"names_japanese"	"Yoshinaka"	"forename"	"m"	1	false	"2147274509"
"names_japanese"	"Yoshinao"	"forename"	"m"	1	false	"2147274510"
"names_japanese"	"Yoshinari"	"forename"	"m"	1	false	"2147274511"
"names_japanese"	"Yoshinatsu"	"forename"	"m"	1	false	"2147274512"
"names_japanese"	"Yoshinobu"	"forename"	"m"	1	false	"2147274513"
"names_japanese"	"Yoshioki"	"forename"	"m"	0	false	"2147274515"
"names_japanese"	"Yoshisada"	"forename"	"m"	1	false	"2147274516"
"names_japanese"	"Yoshisato"	"forename"	"m"	1	false	"2147274517"
"names_japanese"	"Yoshishige"	"forename"	"m"	0	false	"2147274518"
"names_japanese"	"Yoshisue"	"forename"	"m"	1	false	"2147274519"
"names_japanese"	"Yoshisuke"	"forename"	"m"	0	false	"2147274520"
"names_japanese"	"Yoshitada"	"forename"	"m"	1	false	"2147274522"
"names_japanese"	"Yoshitaka"	"forename"	"m"	1	false	"2147274523"
"names_japanese"	"Yoshitake"	"forename"	"m"	1	false	"2147274524"
"names_japanese"	"Yoshitane"	"forename"	"m"	0	false	"2147274525"
"names_japanese"	"Yoshitatsu"	"forename"	"m"	0	false	"2147274521"
"names_japanese"	"Yoshiteru"	"forename"	"m"	0	false	"2147274527"
"names_japanese"	"Yoshitoki"	"forename"	"m"	0	false	"2147274528"
"names_japanese"	"Yoshitomo"	"forename"	"m"	1	false	"2147274529"
"names_japanese"	"Yoshitoshi"	"forename"	"m"	0	false	"2147274531"
"names_japanese"	"Yoshitoyo"	"forename"	"m"	1	false	"2147274532"
"names_japanese"	"Yoshitsugu"	"forename"	"m"	1	false	"2147274533"
"names_japanese"	"Yoshitsuke"	"forename"	"m"	1	false	"2147274534"
"names_japanese"	"Yoshitsuna"	"forename"	"m"	1	false	"2147274535"
"names_japanese"	"Yoshitsune"	"forename"	"m"	1	false	"2147274536"
"names_japanese"	"Yoshitsura"	"forename"	"m"	1	false	"2147274537"
"names_japanese"	"Yoshiuji"	"forename"	"m"	1	false	"2147274538"
"names_japanese"	"Yoshiyasu"	"forename"	"m"	1	false	"2147274539"
"names_japanese"	"Yoshiyori"	"forename"	"m"	1	false	"2147274540"
"names_japanese"	"Yoshiyuki"	"forename"	"m"	1	false	"2147274541"
"names_japanese"	"Yoshizane"	"forename"	"m"	0	false	"2147274542"
"names_japanese"	"Yoshizumi"	"forename"	"m"	0	false	"2147274543"
"names_japanese"	"Yuki"	"surname"	"b"	1	false	"2147320337"
"names_japanese"	"Yukiaki"	"forename"	"m"	1	false	"2147274544"
"names_japanese"	"Yukiari"	"forename"	"m"	1	false	"2147274545"
"names_japanese"	"Yukifuji"	"forename"	"m"	1	false	"2147274546"
"names_japanese"	"Yukifusa"	"forename"	"m"	1	false	"2147274547"
"names_japanese"	"Yukihide"	"forename"	"m"	1	false	"2147274548"
"names_japanese"	"Yukihira"	"forename"	"m"	1	false	"2147274549"
"names_japanese"	"Yukihiro"	"forename"	"m"	1	false	"2147274550"
"names_japanese"	"Yukiie"	"forename"	"m"	1	false	"2147274552"
"names_japanese"	"Yukikata"	"forename"	"m"	1	false	"2147274553"
"names_japanese"	"Yukikiyo"	"forename"	"m"	1	false	"2147274554"
"names_japanese"	"Yukimasa"	"forename"	"m"	1	false	"2147274555"
"names_japanese"	"Yukimichi"	"forename"	"m"	1	false	"2147274556"
"names_japanese"	"Yukimitsu"	"forename"	"m"	1	false	"2147274557"
"names_japanese"	"Yukimori"	"forename"	"m"	1	false	"2147274558"
"names_japanese"	"Yukimune"	"forename"	"m"	1	false	"2147274559"
