key	on_screen_name	category	class	multiplayer_cost	multiplayer_late_cost	create_time	create_cost	unkeep	campaign_action_points	voice	icon_name	info_pic	unit_description_text	region_unit_resource	total_cap	multiplayer_category	mp_available_early	mp_available_middle	mp_available_late	prestige	armed_citizenry	total_cap_mp	unit_type_icon	use_onscreen_name	unit_caste	additional_building_level_requirement	religion_requirement	resource_requirement	in_encyclopedia	unit_recruited_movie	unique_index	is_male	num_audio_vo_variations	audio_language	vo_actor_numbers	supports_first_person
Heavy_Ship_O_Ataka_Bune_Mori	Mori O Ataka Bune	naval_heavy	naval_heavy_ship	3300	3300	3	700	200	50	ship	2deck50	2deck50	Heavy_Ship_O_Ataka_Bune		4	mp_naval_heavy	true	true	true	0	false	4	sword_infantry	false	naval				true	ship_heavy_oataka	72	true	3	UK	0	false
Inf_Heavy_Naginata_Samurai	Naginata Samurai	infantry_melee	infantry_heavy	750	750	2	750	150	15	infantry_naginata_samurai	placeholder	placeholder	Inf_Heavy_Naginata_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_naginata	74	true	4	UK	0	false
Inf_Heavy_Naginata_Samurai_Hattori	Hattori Naginata Samurai	infantry_melee	infantry_heavy	800	800	2	750	200	15	infantry_naginata_samurai	placeholder	placeholder	Inf_Heavy_Naginata_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_naginata	75	true	4	UK	0	false
Inf_Heavy_Naginata_Samurai_MP	Naginata Samurai	infantry_melee	infantry_heavy	800	800	2	750	150	15	infantry_naginata_samurai	placeholder	placeholder	Inf_Heavy_Naginata_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_naginata	76	true	4	UK	0	false
Inf_Heavy_Naginata_Warrior_Monk_Hero	Naginata Warrior Monk Hero	infantry_melee	infantry_heavy	1300	1300	2	1700	200	15	infantry_hero	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monk_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_buddhist		true	hero_naginata_monk	77	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monk_Hero_Ikko_Ikki	Ikko Ikki Naginata Warrior Monk Hero	infantry_melee	infantry_heavy	1400	1400	2	1700	200	15	infantry_hero	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monk_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_ikko		true	hero_ikko_ikki_naginata_warrior_monk	78	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monk_Hero_MP	Naginata Warrior Monk Hero	infantry_melee	infantry_heavy	1300	1300	2	1500	200	15	infantry_hero	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monk_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	special		rel_buddhist		true	hero_naginata_monk	79	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monk_Hero_Uesugi	Uesugi Naginata Warrior Monk Hero	infantry_melee	infantry_heavy	1400	1400	2	1650	175	15	infantry_hero	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monk_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_buddhist		true	hero_naginata_monk	80	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monks	Naginata Warrior Monks	infantry_melee	infantry_heavy	900	900	2	900	200	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_buddhist		true	unit_monk_naginata	81	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monks_Citizenry	Ikko Ikki Naginata Warrior Monks Garrison	infantry_melee	infantry_heavy	900	900	2	900	0	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monks		0	mp_spear	false	false	false	0	true	0	spear_infantry	false	special		rel_ikko		true	unit_monk_naginata	82	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monks_Ikko_Ikki	Ikko Ikki Naginata Warrior Monks	infantry_melee	infantry_heavy	900	900	2	900	200	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_ikko		true	unit_monk_naginata	83	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monks_MP	Naginata Warrior Monks	infantry_melee	infantry_heavy	900	900	2	900	200	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special		rel_buddhist		true	unit_monk_naginata	84	true	2	UK	0	false
Inf_Heavy_Naginata_Warrior_Monks_Uesugi	Uesugi Warrior Monks	infantry_melee	infantry_heavy	950	950	2	800	175	15	monk	placeholder	placeholder	Inf_Heavy_Naginata_Warrior_Monks		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	special	SHO_Yari_2_Naginata_Dojo	rel_buddhist		true	unit_monk_naginata	85	true	2	UK	0	false
Inf_Heavy_Onna_Bushi	Onna Bushi	infantry_melee	infantry_heavy	900	900	1	900	0	20	lady_hero	placeholder_cavalry	placeholder_cavalry	Inf_Heavy_Onna_Bushi		1	mp_sword	false	false	false	0	true	0	spear_infantry	false	samurai		rel_buddhist		true		86	false	2	UK	0	false
Inf_Heavy_Warrior_Nuns	Warrior Nuns	infantry_melee	infantry_heavy	900	900	2	900	200	20	warrior_nuns	placeholder_cavalry	placeholder_cavalry	Inf_Heavy_Warrior_Nuns		4	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai		rel_buddhist		true	unit_warrior_nuns	221	false	3	UK	0	false
Inf_Heavy_Warrior_Nuns_MP	Warrior Nuns	infantry_melee	infantry_heavy	800	800	2	900	200	20	warrior_nuns	placeholder_cavalry	placeholder_cavalry	Inf_Heavy_Warrior_Nuns		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai		rel_buddhist		true	unit_warrior_nuns	226	false	3	UK	0	false
Inf_Missile_Bow_Ashigaru	Bow Ashigaru	infantry_ranged	infantry_bow	500	500	1	350	75	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true	unit_ashigaru_bow	87	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Chosokabe	Chosokabe Bow Ashigaru	infantry_ranged	infantry_bow	550	550	1	300	70	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true	unit_ashigaru_bow	88	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Citizenry	Bow Ashigaru Garrison	infantry_ranged	infantry_bow	500	500	1	400	0	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	false	false	false	0	true	0	bow_infantry	false	ashigaru				true		89	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Hattori	Hattori Bow Ashigaru	infantry_ranged	infantry_bow	550	550	1	400	100	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true	unit_ashigaru_bow	90	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Ikko_Ikki	Ikko Ikki Bow Ashigaru	infantry_ranged	infantry_bow	600	600	1	350	100	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru		rel_ikko		true	unit_ashigaru_bow	91	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_MP	Bow Ashigaru	infantry_ranged	infantry_bow	400	400	1	500	80	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true	unit_ashigaru_bow	92	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Oda	Oda Bow Ashigaru	infantry_ranged	infantry_bow	550	550	1	300	55	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	ashigaru				true	unit_ashigaru_bow	93	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Tutorial	Bow Ashigaru	infantry_ranged	infantry_bow	500	500	1	400	80	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		3	mp_bow	false	false	false	0	false	0	bow_infantry	false	ashigaru				false	unit_ashigaru_bow	94	true	4	UK	0	false
Inf_Missile_Bow_Ashigaru_Tutorial_No_Cap	Bow Ashigaru	infantry_ranged	infantry_bow	500	500	1	400	80	15	infantry_bow_ashigaru	placeholder	placeholder	Inf_Missile_Bow_Ashigaru		0	mp_bow	false	false	false	0	false	0	bow_infantry	false	ashigaru				false	unit_ashigaru_bow	196	true	4	UK	0	false
Inf_Missile_Bow_Hero	Bow Hero	infantry_ranged	infantry_bow	1250	1250	3	1650	250	15	infantry_hero	placeholder	placeholder	Inf_Missile_Bow_Hero		1	mp_bow	true	true	true	0	false	1	bow_infantry	false	samurai				true	hero_bow	95	true	4	UK	0	false
Inf_Missile_Bow_Hero_Chosokabe	Chosokabe Bow Hero	infantry_ranged	infantry_bow	1350	1350	3	1550	200	15	infantry_hero	placeholder	placeholder	Inf_Missile_Bow_Hero		1	mp_bow	true	true	true	0	false	1	bow_infantry	false	samurai				true	hero_bow	96	true	4	UK	0	false
Inf_Missile_Bow_Hero_MP	Bow Hero	infantry_ranged	infantry_bow	1250	1250	1	1500	250	15	infantry_hero	placeholder	placeholder	Inf_Missile_Bow_Hero		1	mp_bow	true	true	true	0	false	1	bow_infantry	false	samurai				true	hero_bow	97	true	4	UK	0	false
Inf_Missile_Bow_Ronin	Bow Ronin	infantry_ranged	infantry_bow	800	800	2	800	150	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true		252	true	4	UK	0	false
Inf_Missile_Bow_Samurai	Bow Samurai	infantry_ranged	infantry_bow	750	750	2	750	150	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true	unit_samurai_bow	98	true	4	UK	0	false
Inf_Missile_Bow_Samurai_Chosokabe	Chosokabe Bow Samurai	infantry_ranged	infantry_bow	800	800	2	600	125	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true	unit_samurai_bow	99	true	4	UK	0	false
Inf_Missile_Bow_Samurai_Dojo	Bow Dojo Samurai	infantry_ranged	infantry_bow	750	750	1	750	0	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		1	mp_bow	false	false	false	0	true	0	bow_infantry	false	samurai				false		100	true	4	UK	0	false
Inf_Missile_Bow_Samurai_Hattori	Hattori Bow Samurai	infantry_ranged	infantry_bow	800	800	2	750	200	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true	unit_samurai_bow	101	true	4	UK	0	false
Inf_Missile_Bow_Samurai_MP	Bow Samurai	infantry_ranged	infantry_bow	700	700	1	750	175	15	infantry_bow_samurai	placeholder	placeholder	Inf_Missile_Bow_Samurai		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				true	unit_samurai_bow	102	true	4	UK	0	false
Inf_Missile_Bow_Wako	Bow Wako	infantry_ranged	infantry_bow	350	350	1	350	300	15	infantry_generic	placeholder	placeholder	Inf_Missile_Bow_Wako		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	samurai				false		103	true	4	UK	0	false
Inf_Missile_Bow_Warrior_Monks	Bow Warrior Monks	infantry_ranged	infantry_bow	1100	1100	2	1000	220	15	monk	placeholder	placeholder	Inf_Missile_Bow_Warrior_Monks		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	special	SHO_Archery_2_Foot_Archery	rel_buddhist		true	unit_monk_bow	104	true	2	UK	0	false
Inf_Missile_Bow_Warrior_Monks_Chosokabe	Chosokabe Bow Warrior Monks	infantry_ranged	infantry_bow	1050	1050	2	950	200	15	monk	placeholder	placeholder	Inf_Missile_Bow_Warrior_Monks		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	special	SHO_Archery_2_Foot_Archery	rel_buddhist		true	unit_monk_bow	105	true	2	UK	0	false
Inf_Missile_Bow_Warrior_Monks_Ikko_Ikki	Ikko Ikki Bow Warrior Monks	infantry_ranged	infantry_bow	1000	1000	2	1000	220	15	monk	placeholder	placeholder	Inf_Missile_Bow_Warrior_Monks		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	special	SHO_Archery_1_Archery_Dojo	rel_ikko		true	unit_monk_bow	106	true	2	UK	0	false
Inf_Missile_Bow_Warrior_Monks_MP	Bow Warrior Monks	infantry_ranged	infantry_bow	1100	1100	1	1100	200	15	monk	placeholder	placeholder	Inf_Missile_Bow_Warrior_Monks		0	mp_bow	true	true	true	0	false	2	bow_infantry	false	special		rel_buddhist		true	unit_monk_bow	107	true	2	UK	0	false
Inf_Missile_Bow_Warrior_Monks_Uesugi	Uesugi Bow Warrior Monks	infantry_ranged	infantry_bow	1050	1050	2	950	200	15	monk	placeholder	placeholder	Inf_Missile_Bow_Warrior_Monks		0	mp_bow	true	true	true	0	false	0	bow_infantry	false	special	SHO_Archery_2_Foot_Archery	rel_buddhist		true	unit_monk_bow	108	true	2	UK	0	false
Inf_Missile_Imported_Matchlock_Ashigaru	Imported Matchlock Ashigaru	infantry_ranged	infantry_matchlock	450	450	4	450	125	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	false	false	false	0	false	0	gun_infantry	false	ashigaru				true		109	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru	Matchlock Ashigaru	infantry_ranged	infantry_matchlock	400	400	1	300	100	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	ashigaru				true	unit_ashigaru_matchlock	110	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru_Hattori	Hattori Matchlock Ashigaru	infantry_ranged	infantry_matchlock	450	450	1	300	100	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	ashigaru				true	unit_ashigaru_matchlock	111	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru_Ikko_Ikki	Ikko Ikki Matchlock Ashigaru	infantry_ranged	infantry_matchlock	500	500	1	300	100	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	ashigaru		rel_ikko		true	unit_ashigaru_matchlock	112	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru_MP	Matchlock Ashigaru	infantry_ranged	infantry_matchlock	450	450	1	500	50	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	true	true	true	0	false	3	gun_infantry	false	ashigaru				true	unit_ashigaru_matchlock	113	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru_Oda	Oda Matchlock Ashigaru	infantry_ranged	infantry_matchlock	450	450	1	250	75	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	ashigaru				true	unit_ashigaru_matchlock	114	true	4	UK	0	false
Inf_Missile_Matchlock_Ashigaru_Otomo	Otomo Matchlock Ashigaru	infantry_ranged	infantry_matchlock	500	500	1	250	100	15	infantry_matchlock_ashigaru	placeholder	placeholder	Inf_Missile_Matchlock_Ashigaru_Otomo		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	ashigaru				true	unit_ashigaru_matchlock	1410	true	4	UK	0	false
Inf_Missile_Matchlock_Samurai	Matchlock Samurai	infantry_ranged	infantry_matchlock	700	700	2	700	150	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Matchlock_Samurai		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai				true	unit_samurai_matchlock	115	true	4	UK	0	false
Inf_Missile_Matchlock_Samurai_Hattori	Hattori Matchlock Samurai	infantry_ranged	infantry_matchlock	750	750	2	700	200	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Matchlock_Samurai		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai				true	unit_samurai_matchlock	116	true	4	UK	0	false
Inf_Missile_Matchlock_Samurai_MP	Matchlock Samurai	infantry_ranged	infantry_matchlock	600	600	2	650	150	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Matchlock_Samurai		0	mp_gun	true	true	true	0	false	2	gun_infantry	false	samurai				true	unit_samurai_matchlock	117	true	4	UK	0	false
Inf_Missile_Matchlock_Samurai_Otomo	Otomo Matchlock Samurai	infantry_ranged	infantry_matchlock	800	800	2	600	150	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Matchlock_Samurai_Otomo		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai				true	unit_samurai_matchlock	1415	true	4	UK	0	false
Inf_Missile_Matchlock_Warrior_Monks	Ikko Ikki Matchlock Warrior Monks	infantry_ranged	infantry_matchlock	750	750	2	750	250	15	monk	placeholder	placeholder	Inf_Missile_Matchlock_Warrior_Monks		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	special	SHO_Siege_3_Gunsmith	rel_ikko		true	unit_monk_matchlock	118	true	2	UK	0	false
Inf_Missile_Matchlock_Warrior_Monks_MP	Matchlock Warrior Monks	infantry_ranged	infantry_matchlock	700	700	1	750	250	15	monk	placeholder	placeholder	Inf_Missile_Matchlock_Warrior_Monks		0	mp_gun	true	true	true	0	false	1	gun_infantry	false	special		rel_buddhist		true	unit_monk_matchlock	119	true	2	UK	0	false
Inf_Missile_Matchlock_Warrior_Monks_Uesugi	Uesugi Matchlock Warrior Monks	infantry_ranged	infantry_matchlock	800	800	2	700	200	15	monk	placeholder	placeholder	Inf_Missile_Matchlock_Warrior_Monks		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	special	SHO_Siege_3_Gunsmith	rel_buddhist		false	unit_monk_matchlock	120	true	2	UK	0	false
Inf_Missile_Portuguese_Tercos	Portuguese Tercos	infantry_ranged	infantry_matchlock	850	850	2	850	150	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Portuguese_Tercos		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai	SHO_Siege_2_Powder_Maker			true		1449	true	4	UK	0	false
Inf_Missile_Portuguese_Tercos_MP	Portuguese Tercos	infantry_ranged	infantry_matchlock	850	850	2	850	150	15	infantry_matchlock_samurai	placeholder	placeholder	Inf_Missile_Portuguese_Tercos		0	mp_gun	true	true	true	0	false	0	gun_infantry	false	samurai				true		1458	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru	Yari Ashigaru	infantry_melee	infantry_spearman	350	350	1	250	75	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru				true	unit_ashigaru_yari	121	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Citizenry	Yari Ashigaru Garrison	infantry_melee	infantry_spearman	350	350	1	250	0	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	false	false	false	0	true	0	spear_infantry	false	ashigaru				true		122	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Hattori	Hattori Yari Ashigaru	infantry_melee	infantry_spearman	400	400	1	250	100	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru				true	unit_ashigaru_yari	123	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Ikko_Ikki	Ikko Ikki Yari Ashigaru	infantry_melee	infantry_spearman	400	400	1	250	75	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru		rel_ikko		true	unit_ashigaru_yari	124	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_MP	Yari Ashigaru	infantry_melee	infantry_spearman	370	370	1	350	75	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru				true	unit_ashigaru_yari	125	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Oda	Oda Yari Ashigaru	infantry_melee	infantry_spearman	400	400	1	200	50	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	ashigaru				true	unit_ashigaru_yari	126	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Tutorial	Yari Ashigaru	infantry_melee	infantry_spearman	350	350	1	250	75	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		3	mp_spear	false	false	false	0	false	0	spear_infantry	false	ashigaru				false	unit_ashigaru_yari	127	true	4	UK	0	false
Inf_Spear_Yari_Ashigaru_Tutorial_No_Cap	Yari Ashigaru	infantry_melee	infantry_spearman	350	350	1	250	75	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Ashigaru		0	mp_spear	false	false	false	0	false	0	spear_infantry	false	ashigaru				false	unit_ashigaru_yari	202	true	4	UK	0	false
Inf_Spear_Yari_Hero	Yari Hero	infantry_melee	infantry_spearman	1000	1000	3	1550	250	15	infantry_hero	placeholder	placeholder	Inf_Spear_Yari_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true	hero_yari	128	true	4	UK	0	false
Inf_Spear_Yari_Hero_MP	Yari Hero	infantry_melee	infantry_spearman	1000	1000	3	1200	250	15	infantry_hero	placeholder	placeholder	Inf_Spear_Yari_Hero		1	mp_spear	true	true	true	0	false	1	spear_infantry	false	samurai				true	hero_yari	129	true	4	UK	0	false
Inf_Spear_Yari_Ronin	Yari Ronin	infantry_melee	infantry_spearman	750	750	2	750	100	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_yari_ronin	130	true	4	UK	0	false
Inf_Spear_Yari_Samurai	Yari Samurai	infantry_melee	infantry_spearman	700	700	2	700	150	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_yari	131	true	4	UK	0	false
Inf_Spear_Yari_Samurai_Dojo	Yari Dojo Samurai	infantry_melee	infantry_spearman	700	700	1	700	0	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Samurai		1	mp_spear	false	false	false	0	true	0	spear_infantry	false	samurai				false		132	true	4	UK	0	false
Inf_Spear_Yari_Samurai_Hattori	Hattori Yari Samurai	infantry_melee	infantry_spearman	750	750	2	700	200	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_yari	133	true	4	UK	0	false
Inf_Spear_Yari_Samurai_MP	Yari Samurai	infantry_melee	infantry_spearman	650	650	1	700	150	15	infantry_generic	placeholder	placeholder	Inf_Spear_Yari_Samurai		0	mp_spear	true	true	true	0	false	0	spear_infantry	false	samurai				true	unit_samurai_yari	134	true	4	UK	0	false
Inf_Special_Fire_Bomb_Throwers	Fire Bomb Throwers	infantry_ranged	infantry_special	700	700	1	700	150	15	special	placeholder	placeholder	Inf_Special_Fire_Bomb_Throwers		0	mp_siege_and_stealth	true	true	true	0	false	0	bomb_infantry	false	special				true	unit_fire_bombers	135	true	3	UK	0	false
Inf_Special_Fire_Bomb_Throwers_Dojo	Dojo Fire Bomb Throwers	infantry_ranged	infantry_special	700	700	1	700	0	15	special	placeholder	placeholder	Inf_Special_Fire_Bomb_Throwers		1	mp_siege_and_stealth	false	false	false	0	true	0	bomb_infantry	false	special				false		136	true	3	UK	0	false
Inf_Special_Fire_Bomb_Throwers_Hojo	Hojo Fire Bomb Throwers	infantry_ranged	infantry_special	700	700	1	650	125	15	special	placeholder	placeholder	Inf_Special_Fire_Bomb_Throwers		0	mp_siege_and_stealth	true	true	true	0	false	0	bomb_infantry	false	special				true	unit_fire_bombers	205	true	3	UK	0	false
Inf_Special_Fire_Bomb_Throwers_MP	Fire Bomb Throwers	infantry_ranged	infantry_special	600	600	1	600	150	15	special	placeholder	placeholder	Inf_Special_Fire_Bomb_Throwers		0	mp_siege_and_stealth	true	true	true	0	false	0	bomb_infantry	false	special				true	unit_fire_bombers	137	true	3	UK	0	false
Inf_Special_Kisho_Ninjas	Kisho Ninja	infantry_melee	infantry_special	700	700	2	800	275	15	ninja	placeholder	placeholder	Inf_Special_Kisho_Ninjas		0	mp_siege_and_stealth	true	true	true	0	false	0	sword_infantry	false	special				true	unit_kisho_ninja	138	true	2	UK	0	false
Inf_Special_Kisho_Ninjas_Hattori	Hattori Kisho Ninja	infantry_melee	infantry_special	750	750	2	750	250	15	ninja	placeholder	placeholder	Inf_Special_Kisho_Ninjas		0	mp_siege_and_stealth	true	true	true	0	false	0	sword_infantry	false	special				true	unit_kisho_ninja	139	true	2	UK	0	false
Inf_Special_Kisho_Ninjas_MP	Kisho Ninja	infantry_melee	infantry_special	600	600	2	600	250	15	ninja	placeholder	placeholder	Inf_Special_Kisho_Ninjas		0	mp_siege_and_stealth	true	true	true	0	false	4	sword_infantry	false	special				true	unit_kisho_ninja	140	true	2	UK	0	false
Inf_Special_Kisho_Ninjas_Tokugawa	Tokugawa Kisho Ninja	infantry_melee	infantry_special	750	750	2	750	250	15	ninja	placeholder	placeholder	Inf_Special_Kisho_Ninjas		0	mp_siege_and_stealth	true	true	true	0	false	0	sword_infantry	false	special				true	unit_kisho_ninja	141	true	2	UK	0	false
Inf_Sword_Katana_Ashigaru	Ikko Ikki Loan Sword Ashigaru	infantry_melee	infantry_sword	400	400	1	400	50	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Ashigaru		0	mp_sword	true	true	true	0	false	0	sword_infantry	false	ashigaru		rel_ikko		true		142	true	4	UK	0	false
Inf_Sword_Katana_Ashigaru_MP	Loan Sword Ashigaru	infantry_melee	infantry_sword	500	500	1	500	50	15	infantry_generic	placeholder	placeholder	Inf_Sword_Katana_Ashigaru		0	mp_sword	true	true	true	0	false	4	sword_infantry	false	ashigaru				true		143	true	4	UK	0	false
Inf_Sword_Katana_Hero	Katana Hero	infantry_melee	infantry_sword	1300	1300	3	1600	250	15	infantry_hero	placeholder	placeholder	Inf_Sword_Katana_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true	hero_katana	144	true	4	UK	0	false
Inf_Sword_Katana_Hero_MP	Katana Hero	infantry_melee	infantry_sword	1300	1300	3	1500	250	15	infantry_hero	placeholder	placeholder	Inf_Sword_Katana_Hero		1	mp_sword	true	true	true	0	false	1	sword_infantry	false	samurai				true	hero_katana	145	true	4	UK	0	false
