version 1, schema warscape_rigid_lod_tables, guid 8a9d8839-7f61-4796-be11-25136078d866
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"2146879993"	"RigidModels/Naval/fire_bomb_kobaya/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"fire_bomb_kobaya_bow_01_dm2_repair"
"2146879995"	"RigidModels/Naval/fire_bomb_kobaya/bow_01_dm2.rigid_model_v2"	"1_1"	"fire_bomb_kobaya_bow_01_dm2"
"2146880005"	"RigidModels/Naval/fire_bomb_kobaya/bow_01_dm1.rigid_model_v2"	"1_1"	"fire_bomb_kobaya_bow_01_dm1"
"2146880006"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece34_destruct01.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece34_destruct01"
"2146880007"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece34_destruct02.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece34_destruct02"
"2146880008"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece11_destruct01_gate_open.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece11_destruct01_gate_open"
"2146880010"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece11_destruct01_gate_closed.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece11_destruct01_gate_closed"
"2146880019"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece11_destruct02_gate_open.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece11_destruct02_gate_open"
"2146880022"	"RigidModels\\Buildings\\castle_02_gate_02\\castle_02_gate_02_piece11_destruct02_gate_closed.rigid_model_v2"	"1_1"	"castle_02_gate_02_piece11_destruct02_gate_closed"
"2146880027"	"RigidModels/Naval/genpei_light/stern_01_dm3.rigid_model_v2"	"1_1"	"genpei_light_stern_01_dm3"
"2146880037"	"RigidModels/Naval/genpei_light/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_light_stern_01_dm2_repair"
"2146880040"	"RigidModels/Naval/genpei_light/stern_01_dm2.rigid_model_v2"	"1_1"	"genpei_light_stern_01_dm2"
"2146880048"	"RigidModels/Naval/genpei_light/stern_01_dm1.rigid_model_v2"	"1_1"	"genpei_light_stern_01_dm1"
"2146880058"	"RigidModels/Naval/genpei_light/starb_01_dm3.rigid_model_v2"	"1_1"	"genpei_light_starb_01_dm3"
"2146880059"	"RigidModels/Naval/genpei_light/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_light_starb_01_dm2_repair"
"2146880063"	"RigidModels/Naval/genpei_light/starb_01_dm2.rigid_model_v2"	"1_1"	"genpei_light_starb_01_dm2"
"2146880064"	"RigidModels/Naval/genpei_light/starb_01_dm1.rigid_model_v2"	"1_1"	"genpei_light_starb_01_dm1"
"2146880073"	"RigidModels/Naval/genpei_light/port_01_dm3.rigid_model_v2"	"1_1"	"genpei_light_port_01_dm3"
"2146880083"	"RigidModels/Naval/genpei_light/port_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_light_port_01_dm2_repair"
"2146880086"	"RigidModels/Naval/genpei_light/port_01_dm2.rigid_model_v2"	"1_1"	"genpei_light_port_01_dm2"
"2146880092"	"RigidModels/Naval/genpei_light/port_01_dm1.rigid_model_v2"	"1_1"	"genpei_light_port_01_dm1"
"2146880096"	"RigidModels/Naval/genpei_light/hull_01_dm1.rigid_model_v2"	"1_1"	"genpei_light_hull_01_dm1"
"2146880101"	"RigidModels/Naval/genpei_light/bow_01_dm3.rigid_model_v2"	"1_1"	"genpei_light_bow_01_dm3"
"2146880105"	"RigidModels/Naval/genpei_light/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_light_bow_01_dm2_repair"
"2146880107"	"RigidModels/Naval/genpei_light/bow_01_dm2.rigid_model_v2"	"1_1"	"genpei_light_bow_01_dm2"
"2146880110"	"RigidModels/Naval/genpei_light/bow_01_dm1.rigid_model_v2"	"1_1"	"genpei_light_bow_01_dm1"
"2146880116"	"RigidModels\\Buildings\\castle_03_tower_01\\castle_03_tower_01_piece06_destruct01.rigid_model_v2"	"1_1"	"castle_03_tower_01_piece06_destruct01"
"2146880126"	"RigidModels\\Buildings\\castle_03_tower_01\\castle_03_tower_01_piece06_destruct02.rigid_model_v2"	"1_1"	"castle_03_tower_01_piece06_destruct02"
"2146880130"	"RigidModels/Naval/the_black_ship/stern_01_dm3.rigid_model_v2"	"1_1"	"the_black_ship_stern_01_dm3"
"2146880137"	"RigidModels/Naval/the_black_ship/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"the_black_ship_stern_01_dm2_repair"
"2146880145"	"RigidModels/Naval/the_black_ship/stern_01_dm2.rigid_model_v2"	"1_1"	"the_black_ship_stern_01_dm2"
"2146880152"	"RigidModels/Naval/the_black_ship/stern_01_dm1.rigid_model_v2"	"1_1"	"the_black_ship_stern_01_dm1"
"2146880153"	"RigidModels/Naval/the_black_ship/starb_01_dm3.rigid_model_v2"	"1_1"	"the_black_ship_starb_01_dm3"
"2146880161"	"RigidModels/Naval/the_black_ship/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"the_black_ship_starb_01_dm2_repair"
"2146880171"	"RigidModels/Naval/the_black_ship/starb_01_dm2.rigid_model_v2"	"1_1"	"the_black_ship_starb_01_dm2"
"2146880177"	"RigidModels/Naval/the_black_ship/starb_01_dm1.rigid_model_v2"	"1_1"	"the_black_ship_starb_01_dm1"
"2146880179"	"RigidModels/Naval/the_black_ship/port_01_dm3.rigid_model_v2"	"1_1"	"the_black_ship_port_01_dm3"
"2146880186"	"RigidModels/Naval/the_black_ship/port_01_dm2_repair.rigid_model_v2"	"1_1"	"the_black_ship_port_01_dm2_repair"
"2146880196"	"RigidModels/Naval/the_black_ship/port_01_dm2.rigid_model_v2"	"1_1"	"the_black_ship_port_01_dm2"
"2146880200"	"RigidModels/Naval/the_black_ship/port_01_dm1.rigid_model_v2"	"1_1"	"the_black_ship_port_01_dm1"
"2146880201"	"RigidModels/Naval/the_black_ship/hull_01_dm1.rigid_model_v2"	"1_1"	"the_black_ship_hull_01_dm1"
"2146880211"	"RigidModels/Naval/the_black_ship/bow_01_dm3.rigid_model_v2"	"1_1"	"the_black_ship_bow_01_dm3"
"2146880217"	"RigidModels/Naval/the_black_ship/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"the_black_ship_bow_01_dm2_repair"
"2146880226"	"RigidModels/Naval/the_black_ship/bow_01_dm2.rigid_model_v2"	"1_1"	"the_black_ship_bow_01_dm2"
"2146880236"	"RigidModels/Naval/the_black_ship/bow_01_dm1.rigid_model_v2"	"1_1"	"the_black_ship_bow_01_dm1"
"2146880352"	"RigidModels\\Buildings\\tower_stone_01_level_01\\tower_stone_01_level_01_piece06_destruct01.rigid_model_v2"	"1_1"	"tower_stone_01_level_01_piece06_destruct01"
"2146880353"	"RigidModels\\Buildings\\tower_stone_01_level_01\\tower_stone_01_level_01_piece06_destruct02.rigid_model_v2"	"1_1"	"tower_stone_01_level_01_piece06_destruct02"
"2146880440"	"RigidModels\\Buildings\\castle_01_keep_e3\\castle_01_keep_E3_piece36_destruct01.rigid_model_v2"	"1_1"	"castle_01_keep_e3_piece36_destruct01"
"2146880441"	"RigidModels/Naval/nihon_maru/stern_01_dm3.rigid_model_v2"	"1_1"	"nihon_maru_stern_01_dm3"
"2146880448"	"RigidModels/Naval/nihon_maru/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_stern_01_dm2_repair"
"2146880453"	"RigidModels/Naval/nihon_maru/stern_01_dm2.rigid_model_v2"	"1_1"	"nihon_maru_stern_01_dm2"
"2146880460"	"RigidModels/Naval/nihon_maru/stern_01_dm1.rigid_model_v2"	"1_1"	"nihon_maru_stern_01_dm1"
"2146880466"	"RigidModels/Naval/nihon_maru/starb_02_dm3.rigid_model_v2"	"1_1"	"nihon_maru_starb_02_dm3"
"2146880471"	"RigidModels/Naval/nihon_maru/starb_02_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_starb_02_dm2_repair"
"2146880481"	"RigidModels/Naval/nihon_maru/starb_02_dm2.rigid_model_v2"	"1_1"	"nihon_maru_starb_02_dm2"
"2146880490"	"RigidModels/Naval/nihon_maru/starb_02_dm1.rigid_model_v2"	"1_1"	"nihon_maru_starb_02_dm1"
"2146880496"	"RigidModels/Naval/nihon_maru/starb_01_dm3.rigid_model_v2"	"1_1"	"nihon_maru_starb_01_dm3"
"2146880497"	"RigidModels/Naval/nihon_maru/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_starb_01_dm2_repair"
"2146880500"	"RigidModels/Naval/nihon_maru/starb_01_dm2.rigid_model_v2"	"1_1"	"nihon_maru_starb_01_dm2"
"2146880505"	"RigidModels/Naval/nihon_maru/starb_01_dm1.rigid_model_v2"	"1_1"	"nihon_maru_starb_01_dm1"
"2146880513"	"RigidModels/Naval/nihon_maru/port_02_dm3.rigid_model_v2"	"1_1"	"nihon_maru_port_02_dm3"
"2146880516"	"RigidModels/Naval/nihon_maru/port_02_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_port_02_dm2_repair"
"2146880525"	"RigidModels/Naval/nihon_maru/port_02_dm2.rigid_model_v2"	"1_1"	"nihon_maru_port_02_dm2"
"2146880531"	"RigidModels/Naval/nihon_maru/port_02_dm1.rigid_model_v2"	"1_1"	"nihon_maru_port_02_dm1"
"2146880539"	"RigidModels/Naval/nihon_maru/port_01_dm3.rigid_model_v2"	"1_1"	"nihon_maru_port_01_dm3"
"2146880540"	"RigidModels/Naval/nihon_maru/port_01_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_port_01_dm2_repair"
"2146880547"	"RigidModels/Naval/nihon_maru/port_01_dm2.rigid_model_v2"	"1_1"	"nihon_maru_port_01_dm2"
"2146880548"	"RigidModels/Naval/nihon_maru/port_01_dm1.rigid_model_v2"	"1_1"	"nihon_maru_port_01_dm1"
"2146880557"	"RigidModels/Naval/nihon_maru/hull_01_dm1.rigid_model_v2"	"1_1"	"nihon_maru_hull_01_dm1"
"2146880566"	"RigidModels/Naval/nihon_maru/bow_01_dm3.rigid_model_v2"	"1_1"	"nihon_maru_bow_01_dm3"
"2146880572"	"RigidModels/Naval/nihon_maru/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"nihon_maru_bow_01_dm2_repair"
"2146880573"	"RigidModels/Naval/nihon_maru/bow_01_dm2.rigid_model_v2"	"1_1"	"nihon_maru_bow_01_dm2"
"2146880575"	"RigidModels/Naval/nihon_maru/bow_01_dm1.rigid_model_v2"	"1_1"	"nihon_maru_bow_01_dm1"
"2146880581"	"RigidModels\\Buildings\\tower_stone_01_level_02\\tower_stone_01_level_02_piece01_destruct01.rigid_model_v2"	"1_1"	"tower_stone_01_level_02_piece01_destruct01"
"2146880587"	"RigidModels\\Buildings\\tower_stone_01_level_02\\tower_stone_01_level_02_piece01_destruct02.rigid_model_v2"	"1_1"	"tower_stone_01_level_02_piece01_destruct02"
"2146880597"	"RigidModels/Naval/sengoku_bune/stern_01_dm3.rigid_model_v2"	"1_1"	"sengoku_bune_stern_01_dm3"
"2146880607"	"RigidModels/Naval/sengoku_bune/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"sengoku_bune_stern_01_dm2_repair"
"2146880616"	"RigidModels/Naval/sengoku_bune/stern_01_dm2.rigid_model_v2"	"1_1"	"sengoku_bune_stern_01_dm2"
"2146880626"	"RigidModels/Naval/sengoku_bune/stern_01_dm1.rigid_model_v2"	"1_1"	"sengoku_bune_stern_01_dm1"
"2146880632"	"RigidModels/Naval/sengoku_bune/starb_01_dm3.rigid_model_v2"	"1_1"	"sengoku_bune_starb_01_dm3"
"2146880642"	"RigidModels/Naval/sengoku_bune/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"sengoku_bune_starb_01_dm2_repair"
"2146880649"	"RigidModels/Naval/sengoku_bune/starb_01_dm2.rigid_model_v2"	"1_1"	"sengoku_bune_starb_01_dm2"
"2146880656"	"RigidModels/Naval/sengoku_bune/starb_01_dm1.rigid_model_v2"	"1_1"	"sengoku_bune_starb_01_dm1"
"2146880664"	"RigidModels/Naval/sengoku_bune/port_01_dm3.rigid_model_v2"	"1_1"	"sengoku_bune_port_01_dm3"
"2146880666"	"RigidModels/Naval/sengoku_bune/port_01_dm2_repair.rigid_model_v2"	"1_1"	"sengoku_bune_port_01_dm2_repair"
"2146880674"	"RigidModels/Naval/sengoku_bune/port_01_dm2.rigid_model_v2"	"1_1"	"sengoku_bune_port_01_dm2"
"2146880683"	"RigidModels/Naval/sengoku_bune/port_01_dm1.rigid_model_v2"	"1_1"	"sengoku_bune_port_01_dm1"
"2146880689"	"RigidModels/Naval/sengoku_bune/hull_01_dm1.rigid_model_v2"	"1_1"	"sengoku_bune_hull_01_dm1"
"2146880693"	"RigidModels/Naval/sengoku_bune/bow_01_dm3.rigid_model_v2"	"1_1"	"sengoku_bune_bow_01_dm3"
"2146880701"	"RigidModels/Naval/sengoku_bune/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"sengoku_bune_bow_01_dm2_repair"
"2146880704"	"RigidModels/Naval/sengoku_bune/bow_01_dm2.rigid_model_v2"	"1_1"	"sengoku_bune_bow_01_dm2"
"2146880707"	"RigidModels/Naval/sengoku_bune/bow_01_dm1.rigid_model_v2"	"1_1"	"sengoku_bune_bow_01_dm1"
"2146880716"	"RigidModels\\Buildings\\castle_01_wall_20_01_star\\castle_01_wall_20_01_star_piece03_destruct01.rigid_model_v2"	"1_1"	"castle_01_wall_20_01_star_piece03_destruct01"
"2146880719"	"RigidModels\\Buildings\\castle_01_wall_20_01_star\\castle_01_wall_20_01_star_piece03_destruct02.rigid_model_v2"	"1_1"	"castle_01_wall_20_01_star_piece03_destruct02"
"2146880720"	"RigidModels/Naval/genpei_trade/stern_01_dm3.rigid_model_v2"	"1_1"	"genpei_trade_stern_01_dm3"
"2146880724"	"RigidModels/Naval/genpei_trade/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_trade_stern_01_dm2_repair"
"2146880726"	"RigidModels/Naval/genpei_trade/stern_01_dm2.rigid_model_v2"	"1_1"	"genpei_trade_stern_01_dm2"
"2146880730"	"RigidModels/Naval/genpei_trade/stern_01_dm1.rigid_model_v2"	"1_1"	"genpei_trade_stern_01_dm1"
"2146880735"	"RigidModels/Naval/genpei_trade/starb_01_dm3.rigid_model_v2"	"1_1"	"genpei_trade_starb_01_dm3"
"2146880741"	"RigidModels/Naval/genpei_trade/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_trade_starb_01_dm2_repair"
"2146880747"	"RigidModels/Naval/genpei_trade/starb_01_dm2.rigid_model_v2"	"1_1"	"genpei_trade_starb_01_dm2"
"2146880754"	"RigidModels/Naval/genpei_trade/starb_01_dm1.rigid_model_v2"	"1_1"	"genpei_trade_starb_01_dm1"
"2146880760"	"RigidModels/Naval/genpei_trade/port_01_dm3.rigid_model_v2"	"1_1"	"genpei_trade_port_01_dm3"
"2146880765"	"RigidModels/Naval/genpei_trade/port_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_trade_port_01_dm2_repair"
"2146880772"	"RigidModels/Naval/genpei_trade/port_01_dm2.rigid_model_v2"	"1_1"	"genpei_trade_port_01_dm2"
"2146880775"	"RigidModels/Naval/genpei_trade/port_01_dm1.rigid_model_v2"	"1_1"	"genpei_trade_port_01_dm1"
"2146880782"	"RigidModels/Naval/genpei_trade/hull_01_dm1.rigid_model_v2"	"1_1"	"genpei_trade_hull_01_dm1"
"2146880788"	"RigidModels/Naval/genpei_trade/bow_01_dm3.rigid_model_v2"	"1_1"	"genpei_trade_bow_01_dm3"
"2146880797"	"RigidModels/Naval/genpei_trade/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_trade_bow_01_dm2_repair"
"2146880799"	"RigidModels/Naval/genpei_trade/bow_01_dm2.rigid_model_v2"	"1_1"	"genpei_trade_bow_01_dm2"
"2146880807"	"RigidModels/Naval/genpei_trade/bow_01_dm1.rigid_model_v2"	"1_1"	"genpei_trade_bow_01_dm1"
"2146880815"	"RigidModels\\Buildings\\tower_stone_01_level_03\\tower_stone_01_level_03_piece02_destruct01.rigid_model_v2"	"1_1"	"tower_stone_01_level_03_piece02_destruct01"
"2146880819"	"RigidModels\\Buildings\\tower_stone_01_level_03\\tower_stone_01_level_03_piece02_destruct02.rigid_model_v2"	"1_1"	"tower_stone_01_level_03_piece02_destruct02"
"2146880822"	"RigidModels/Naval/genpei_heavy/stern_01_dm3.rigid_model_v2"	"1_1"	"genpei_heavy_stern_01_dm3"
"2146880832"	"RigidModels/Naval/genpei_heavy/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_heavy_stern_01_dm2_repair"
"2146880835"	"RigidModels/Naval/genpei_heavy/stern_01_dm2.rigid_model_v2"	"1_1"	"genpei_heavy_stern_01_dm2"
"2146880836"	"RigidModels/Naval/genpei_heavy/stern_01_dm1.rigid_model_v2"	"1_1"	"genpei_heavy_stern_01_dm1"
"2146880844"	"RigidModels/Naval/genpei_heavy/starb_01_dm3.rigid_model_v2"	"1_1"	"genpei_heavy_starb_01_dm3"
"2146880849"	"RigidModels/Naval/genpei_heavy/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_heavy_starb_01_dm2_repair"
"2146880857"	"RigidModels/Naval/genpei_heavy/starb_01_dm2.rigid_model_v2"	"1_1"	"genpei_heavy_starb_01_dm2"
"2146880860"	"RigidModels/Naval/genpei_heavy/starb_01_dm1.rigid_model_v2"	"1_1"	"genpei_heavy_starb_01_dm1"
"2146880861"	"RigidModels/Naval/genpei_heavy/port_01_dm3.rigid_model_v2"	"1_1"	"genpei_heavy_port_01_dm3"
"2146880864"	"RigidModels/Naval/genpei_heavy/port_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_heavy_port_01_dm2_repair"
"2146880869"	"RigidModels/Naval/genpei_heavy/port_01_dm2.rigid_model_v2"	"1_1"	"genpei_heavy_port_01_dm2"
"2146880871"	"RigidModels/Naval/genpei_heavy/port_01_dm1.rigid_model_v2"	"1_1"	"genpei_heavy_port_01_dm1"
"2146880879"	"RigidModels/Naval/genpei_heavy/hull_01_dm1.rigid_model_v2"	"1_1"	"genpei_heavy_hull_01_dm1"
"2146880884"	"RigidModels/Naval/genpei_heavy/bow_01_dm3.rigid_model_v2"	"1_1"	"genpei_heavy_bow_01_dm3"
"2146880892"	"RigidModels/Naval/genpei_heavy/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"genpei_heavy_bow_01_dm2_repair"
"2146880901"	"RigidModels/Naval/genpei_heavy/bow_01_dm2.rigid_model_v2"	"1_1"	"genpei_heavy_bow_01_dm2"
"2146880906"	"RigidModels/Naval/genpei_heavy/bow_01_dm1.rigid_model_v2"	"1_1"	"genpei_heavy_bow_01_dm1"
"2146880910"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece37_destruct01.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece37_destruct01"
"2146880920"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece37_destruct02.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece37_destruct02"
"2146880929"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece15_destruct01_gate_open.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece15_destruct01_gate_open"
"2146880934"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece15_destruct01_gate_closed.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece15_destruct01_gate_closed"
"2146880936"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece15_destruct02_gate_open.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece15_destruct02_gate_open"
"2146880938"	"RigidModels\\Buildings\\castle_02_gate_04\\castle_02_gate_04_piece15_destruct02_gate_closed.rigid_model_v2"	"1_1"	"castle_02_gate_04_piece15_destruct02_gate_closed"
"2146880945"	"RigidModels/Naval/medium_bune/stern_01_dm3.rigid_model_v2"	"1_1"	"medium_bune_stern_01_dm3"
"2146880952"	"RigidModels/Naval/medium_bune/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"medium_bune_stern_01_dm2_repair"
"2146880957"	"RigidModels/Naval/medium_bune/stern_01_dm2.rigid_model_v2"	"1_1"	"medium_bune_stern_01_dm2"
"2146880959"	"RigidModels/Naval/medium_bune/stern_01_dm1.rigid_model_v2"	"1_1"	"medium_bune_stern_01_dm1"
"2146880967"	"RigidModels/Naval/medium_bune/starb_01_dm3.rigid_model_v2"	"1_1"	"medium_bune_starb_01_dm3"
"2146880969"	"RigidModels/Naval/medium_bune/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"medium_bune_starb_01_dm2_repair"
"2146880970"	"RigidModels/Naval/medium_bune/starb_01_dm2.rigid_model_v2"	"1_1"	"medium_bune_starb_01_dm2"
"2146880973"	"RigidModels/Naval/medium_bune/starb_01_dm1.rigid_model_v2"	"1_1"	"medium_bune_starb_01_dm1"
"2146880981"	"RigidModels/Naval/medium_bune/port_01_dm3.rigid_model_v2"	"1_1"	"medium_bune_port_01_dm3"
"2146880987"	"RigidModels/Naval/medium_bune/port_01_dm2_repair.rigid_model_v2"	"1_1"	"medium_bune_port_01_dm2_repair"
"2146880989"	"RigidModels/Naval/medium_bune/port_01_dm2.rigid_model_v2"	"1_1"	"medium_bune_port_01_dm2"
"2146880998"	"RigidModels/Naval/medium_bune/port_01_dm1.rigid_model_v2"	"1_1"	"medium_bune_port_01_dm1"
"2146881001"	"RigidModels/Naval/medium_bune/hull_01_dm1.rigid_model_v2"	"1_1"	"medium_bune_hull_01_dm1"
"2146881010"	"RigidModels/Naval/medium_bune/bow_01_dm3.rigid_model_v2"	"1_1"	"medium_bune_bow_01_dm3"
"2146881019"	"RigidModels/Naval/medium_bune/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"medium_bune_bow_01_dm2_repair"
"2146881021"	"RigidModels/Naval/medium_bune/bow_01_dm2.rigid_model_v2"	"1_1"	"medium_bune_bow_01_dm2"
"2146881031"	"RigidModels/Naval/medium_bune/bow_01_dm1.rigid_model_v2"	"1_1"	"medium_bune_bow_01_dm1"
"2146881040"	"RigidModels\\Buildings\\tower_stone_01_level_04\\tower_stone_01_level_04_piece03_destruct01.rigid_model_v2"	"1_1"	"tower_stone_01_level_04_piece03_destruct01"
"2146881044"	"RigidModels\\Buildings\\tower_stone_01_level_04\\tower_stone_01_level_04_piece03_destruct02.rigid_model_v2"	"1_1"	"tower_stone_01_level_04_piece03_destruct02"
"2146881051"	"RigidModels/Naval/siege_tower_bune/stern_01_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_stern_01_dm3"
"2146881061"	"RigidModels/Naval/siege_tower_bune/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_stern_01_dm2_repair"
"2146881064"	"RigidModels/Naval/siege_tower_bune/stern_01_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_stern_01_dm2"
"2146881074"	"RigidModels/Naval/siege_tower_bune/stern_01_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_stern_01_dm1"
"2146881078"	"RigidModels/Naval/siege_tower_bune/starb_02_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_02_dm3"
"2146881080"	"RigidModels/Naval/siege_tower_bune/starb_02_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_02_dm2_repair"
"2146881086"	"RigidModels/Naval/siege_tower_bune/starb_02_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_02_dm2"
"2146881095"	"RigidModels/Naval/siege_tower_bune/starb_02_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_02_dm1"
"2146881096"	"RigidModels/Naval/siege_tower_bune/starb_01_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_01_dm3"
"2146881101"	"RigidModels/Naval/siege_tower_bune/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_01_dm2_repair"
"2146881106"	"RigidModels/Naval/siege_tower_bune/starb_01_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_01_dm2"
"2146881109"	"RigidModels/Naval/siege_tower_bune/starb_01_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_starb_01_dm1"
"2146881114"	"RigidModels/Naval/siege_tower_bune/port_02_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_port_02_dm3"
"2146881124"	"RigidModels/Naval/siege_tower_bune/port_02_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_port_02_dm2_repair"
"2146881127"	"RigidModels/Naval/siege_tower_bune/port_02_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_port_02_dm2"
"2146881135"	"RigidModels/Naval/siege_tower_bune/port_02_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_port_02_dm1"
"2146881137"	"RigidModels/Naval/siege_tower_bune/port_01_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_port_01_dm3"
"2146881142"	"RigidModels/Naval/siege_tower_bune/port_01_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_port_01_dm2_repair"
"2146881147"	"RigidModels/Naval/siege_tower_bune/port_01_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_port_01_dm2"
"2146881152"	"RigidModels/Naval/siege_tower_bune/port_01_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_port_01_dm1"
"2146881153"	"RigidModels/Naval/siege_tower_bune/hull_01_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_hull_01_dm1"
"2146881155"	"RigidModels/Naval/siege_tower_bune/bow_01_dm3.rigid_model_v2"	"1_1"	"siege_tower_bune_bow_01_dm3"
"2146881163"	"RigidModels/Naval/siege_tower_bune/bow_01_dm2_repair.rigid_model_v2"	"1_1"	"siege_tower_bune_bow_01_dm2_repair"
"2146881166"	"RigidModels/Naval/siege_tower_bune/bow_01_dm2.rigid_model_v2"	"1_1"	"siege_tower_bune_bow_01_dm2"
"2146881173"	"RigidModels/Naval/siege_tower_bune/bow_01_dm1.rigid_model_v2"	"1_1"	"siege_tower_bune_bow_01_dm1"
"2146881186"	"RigidModels/Naval/wako_trade_bune/stern_01_dm3.rigid_model_v2"	"1_1"	"wako_trade_bune_stern_01_dm3"
"2146881195"	"RigidModels/Naval/wako_trade_bune/stern_01_dm2_repair.rigid_model_v2"	"1_1"	"wako_trade_bune_stern_01_dm2_repair"
"2146881204"	"RigidModels/Naval/wako_trade_bune/stern_01_dm2.rigid_model_v2"	"1_1"	"wako_trade_bune_stern_01_dm2"
"2146881208"	"RigidModels/Naval/wako_trade_bune/stern_01_dm1.rigid_model_v2"	"1_1"	"wako_trade_bune_stern_01_dm1"
"2146881215"	"RigidModels/Naval/wako_trade_bune/starb_01_dm3.rigid_model_v2"	"1_1"	"wako_trade_bune_starb_01_dm3"
"2146881224"	"RigidModels/Naval/wako_trade_bune/starb_01_dm2_repair.rigid_model_v2"	"1_1"	"wako_trade_bune_starb_01_dm2_repair"
"2146881230"	"RigidModels/Naval/wako_trade_bune/starb_01_dm2.rigid_model_v2"	"1_1"	"wako_trade_bune_starb_01_dm2"
"2146881232"	"RigidModels/Naval/wako_trade_bune/starb_01_dm1.rigid_model_v2"	"1_1"	"wako_trade_bune_starb_01_dm1"
"2146881239"	"RigidModels/Naval/wako_trade_bune/port_01_dm3.rigid_model_v2"	"1_1"	"wako_trade_bune_port_01_dm3"
"2146881245"	"RigidModels/Naval/wako_trade_bune/port_01_dm2_repair.rigid_model_v2"	"1_1"	"wako_trade_bune_port_01_dm2_repair"
