version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"south_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_ruins_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_rural04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_windmill_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_windmill_piece01_destruct01_looped_anim"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"southern_europe_building01_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"southern_europe_building01_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"southern_europe_building02_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"southern_europe_building02_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"southern_europe_building03_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"southern_europe_building03_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"star_fort_armoury_v2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"star_fort_barracks_v2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"star_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"steam_paddle_wheel"	"RigidModels\\Naval\\Textures"	"animation"
"target_marker"	"RigidModels/3DIndicators/Textures"	"animation"
"trade_camel"	"RigidModels\\CampaignTradeRoutes"	"campaign_animation"
"trade_camel_lead"	"RigidModels\\CampaignTradeRoutes"	"campaign_animation"
"unicorn_10"	"Enginemodels/Textures"	"animation"
"unicorn_10_destruction"	"EngineModels/Textures"	"animation"
"unicorn_10_Russia"	"Enginemodels/Textures_Russia"	"animation"
"unicorn_10_Russia_destruction"	"EngineModels/Textures_Russis"	"animation"
"unicorn_20"	"EngineModels/Textures"	"animation"
"unicorn_20_destruction"	"EngineModels/Textures"	"animation"
"unicorn_20_Russia"	"Enginemodels/Textures_Russia"	"animation"
"unicorn_20_Russia_destruction"	"EngineModels/Textures_Russis"	"animation"
"west_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_church02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_farmhouse03_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house07c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_1middle_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_1middle_wide_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_2middle_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_2middle_wide_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_3middle_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_3middle_wide_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"west_euro_townhall_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_armoury_v2_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"western_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"campaign_euro_general2_spa_britain"	"UnitModels/Textures/campaign_euro_general1"	"animation"
"Campaign_Provocateur"	"unitmodels/textures/Campaign_Provocateur"	"animation"
"Campaign_Spanish_Priest"	"unitmodels/textures/Campaign_Spanish_Priest"	"animation"
"Campaign_Guerrillero"	"unitmodels/textures/Campaign_Guerrillero"	"animation"
