version 1, schema message_event_strings_tables
Event_IDRef(string)	Region_IDRef(string)	Message(string)	Message_Image(string)	Message_Type(string)	unknown1(boolean)	unknown2(boolean)	Message_Icon(string)	unknown3(string)
"region_riots_cultural_differences"	"egy_middle_east"	"riot_1"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_cultural_differences"	"european"	"riot_1"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_cultural_differences"	"middle_east"	"riot_1"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_default"	"egy_european"	"riot_default"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_default"	"egy_middle_east"	"riot_default"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_default"	"european"	"riot_default"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_default"	"middle_east"	"riot_default"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_luddites"	"egy_european"	"riot_2"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_luddites"	"egy_middle_east"	"riot_2"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_luddites"	"european"	"riot_2"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_luddites"	"middle_east"	"riot_2"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_reform"	"egy_european"	"riot_3"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_reform"	"egy_middle_east"	"riot_3"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_reform"	"european"	"riot_3"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_reform"	"middle_east"	"riot_3"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_relations_alliance"	"egy_european"	"riot_4"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_relations_alliance"	"egy_middle_east"	"riot_4"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_relations_alliance"	"european"	"riot_4"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_relations_alliance"	"middle_east"	"riot_4"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_relations_war"	"egy_european"	"riot_5"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_relations_war"	"egy_middle_east"	"riot_5"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_relations_war"	"european"	"riot_5"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_relations_war"	"middle_east"	"riot_5"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_religious_freedom"	"egy_european"	"riot_6"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_religious_freedom"	"egy_middle_east"	"riot_6"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_religious_freedom"	"european"	"riot_6"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_religious_freedom"	"middle_east"	"riot_6"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_revolution_nearby"	"egy_european"	"riot_7"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_revolution_nearby"	"egy_middle_east"	"riot_7"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_revolution_nearby"	"european"	"riot_7"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_revolution_nearby"	"middle_east"	"riot_7"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_royal_traits"	"egy_european"	"riot_8"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_royal_traits"	"egy_middle_east"	"riot_8"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_royal_traits"	"european"	"riot_8"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_royal_traits"	"middle_east"	"riot_8"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_taxes"	"egy_european"	"riot_9"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_taxes"	"egy_middle_east"	"riot_9"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_taxes"	"european"	"riot_9"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_taxes"	"middle_east"	"riot_9"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_war_results"	"egy_european"	"riot_10"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_war_results"	"egy_middle_east"	"riot_10"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_riots_war_results"	"european"	"riot_10"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
"region_riots_war_results"	"middle_east"	"riot_10"	"riot-ottoman.tga"	"riots"	false	true	"news.tga"	"riot-ottoman.tga"
"region_strikes_cultural_differences"	"egy_european"	"strike_1"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_cultural_differences"	"egy_middle_east"	"strike_1"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_cultural_differences"	"european"	"strike_1"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_cultural_differences"	"middle_east"	"strike_1"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_default"	"egy_european"	"strike_default"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_default"	"egy_middle_east"	"strike_default"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_default"	"european"	"strike_default"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_default"	"middle_east"	"strike_default"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_luddites"	"egy_european"	"strike_2"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_luddites"	"egy_middle_east"	"strike_2"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_luddites"	"european"	"strike_2"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_luddites"	"middle_east"	"strike_2"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_reform"	"egy_european"	"strike_3"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_reform"	"egy_middle_east"	"strike_3"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_reform"	"european"	"strike_3"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_reform"	"middle_east"	"strike_3"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_relations_alliance"	"egy_european"	"strike_4"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_relations_alliance"	"egy_middle_east"	"strike_4"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_relations_alliance"	"european"	"strike_4"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_relations_alliance"	"middle_east"	"strike_4"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_relations_war"	"egy_european"	"strike_5"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_relations_war"	"egy_middle_east"	"strike_5"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_relations_war"	"european"	"strike_5"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_relations_war"	"middle_east"	"strike_5"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_revolution_nearby"	"egy_european"	"strike_6"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_revolution_nearby"	"egy_middle_east"	"strike_6"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_revolution_nearby"	"european"	"strike_6"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_revolution_nearby"	"middle_east"	"strike_6"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_taxes"	"egy_european"	"strike_7"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_taxes"	"egy_middle_east"	"strike_7"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_taxes"	"european"	"strike_7"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_taxes"	"middle_east"	"strike_7"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_war_results"	"egy_european"	"strike_8"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_war_results"	"egy_middle_east"	"strike_8"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_strikes_war_results"	"european"	"strike_8"	"strike-eu.tga"	"standard"	false	true	"news.tga"	"strike-eu.tga"
"region_strikes_war_results"	"middle_east"	"strike_8"	"strike-ot.tga"	"standard"	false	true	"news.tga"	"strike-ot.tga"
"region_trait_gained"	"egy_european"	"trait_11"	"map-region.tga"	"standard"	false	false	"news.tga"	"map-region.tga"
"region_trait_gained"	"egy_middle_east"	"trait_11"	"map-region.tga"	"standard"	false	false	"news.tga"	"map-region.tga"
"region_trait_gained"	"european"	"trait_11"	"map-region.tga"	"standard"	false	false	"news.tga"	"map-region.tga"
"region_trait_gained"	"middle_east"	"trait_11"	"map-region.tga"	"standard"	false	false	"news.tga"	"map-region.tga"
"region_trait_lost"	"egy_european"	"trait_12"	"map-no pasable.tga"	"standard"	false	false	"news.tga"	"map-no pasable.tga"
"region_trait_lost"	"egy_middle_east"	"trait_12"	"map-no pasable.tga"	"standard"	false	false	"news.tga"	"map-no pasable.tga"
"region_trait_lost"	"european"	"trait_12"	"map-no pasable.tga"	"standard"	false	false	"news.tga"	"map-no pasable.tga"
"region_trait_lost"	"middle_east"	"trait_12"	"map-no pasable.tga"	"standard"	false	false	"news.tga"	"map-no pasable.tga"
"region_upper_rebellion_general"	"egy_european"	"rebellion_2"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_general"	"egy_middle_east"	"rebellion_2"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_general"	"european"	"rebellion_2"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_general"	"middle_east"	"rebellion_2"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_monarchy"	"egy_european"	"rebellion_3"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_monarchy"	"egy_middle_east"	"rebellion_3"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_monarchy"	"european"	"rebellion_3"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_monarchy"	"middle_east"	"rebellion_3"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_republic"	"egy_european"	"rebellion_4"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_republic"	"egy_middle_east"	"rebellion_4"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_republic"	"european"	"rebellion_4"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"region_upper_rebellion_republic"	"middle_east"	"rebellion_4"	"rebelion.tga"	"standard"	false	true	"rebellion.tga"	"rebelion.tga"
"royal_birth_not_heir"	"egy_european"	"birth_1"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_birth_not_heir"	"egy_middle_east"	"birth_1"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_birth_not_heir"	"european"	"birth_1"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_death_female"	"egy_european"	"death_1"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_female"	"egy_middle_east"	"death_1"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_female"	"european"	"death_1"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_male"	"egy_european"	"death_2"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_male"	"egy_middle_east"	"death_2"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_male"	"european"	"death_2"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_death_male"	"middle_east"	"death_2"	"funeral2.tga"	"standard"	false	true	"gravestone.tga"	"funeral2.tga"
"royal_genoan_doge_elected"	"egy_european"	"elect_1"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"royal_genoan_doge_elected"	"egy_middle_east"	"elect_1"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"royal_genoan_doge_elected"	"european"	"elect_1"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"royal_heir_born_female"	"egy_european"	"birth_2"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_female"	"egy_middle_east"	"birth_2"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_female"	"european"	"birth_2"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_male"	"egy_european"	"birth_3"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_male"	"egy_middle_east"	"birth_3"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_male"	"european"	"birth_3"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_born_male"	"middle_east"	"birth_3"	"birth1.tga"	"standard"	false	false	"crown.tga"	"birth1.tga"
"royal_heir_female_new_not_birth"	"egy_european"	"heir_1"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_female_new_not_birth"	"egy_middle_east"	"heir_1"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_female_new_not_birth"	"european"	"heir_1"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_male_new_not_birth"	"egy_european"	"heir_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_male_new_not_birth"	"egy_middle_east"	"heir_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_male_new_not_birth"	"european"	"heir_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_heir_male_new_not_birth"	"middle_east"	"heir_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_holy_roman_emperor_elected"	"egy_european"	"elect_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_holy_roman_emperor_elected"	"egy_middle_east"	"elect_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_holy_roman_emperor_elected"	"european"	"elect_2"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_marriage_celebrations"	"egy_european"	"wedding_1"	"PARLIAMENT1.tga"	"marriage"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_marriage_celebrations"	"egy_middle_east"	"wedding_1"	"PARLIAMENT1.tga"	"marriage"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_marriage_celebrations"	"european"	"wedding_1"	"PARLIAMENT1.tga"	"marriage"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_marriage_celebrations"	"middle_east"	"wedding_1"	"PARLIAMENT1.tga"	"marriage"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_polish_king_elected"	"egy_european"	"elect_3"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_polish_king_elected"	"egy_middle_east"	"elect_3"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_polish_king_elected"	"european"	"elect_3"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"royal_retires_unmarried"	"egy_european"	"unmarried_1"	"daughter_too_old_to_marry.tga"	"standard"	false	false	"crown.tga"	"daughter_too_old_to_marry.tga"
"royal_retires_unmarried"	"egy_middle_east"	"unmarried_1"	"daughter_too_old_to_marry.tga"	"standard"	false	false	"crown.tga"	"daughter_too_old_to_marry.tga"
"royal_retires_unmarried"	"european"	"unmarried_1"	"daughter_too_old_to_marry.tga"	"standard"	false	false	"crown.tga"	"daughter_too_old_to_marry.tga"
"royal_suitor_available_daughter"	"egy_european"	"suitor_1"	"daughter_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"daughter_comes_of_age.tga"
"royal_suitor_available_daughter"	"egy_middle_east"	"suitor_1"	"daughter_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"daughter_comes_of_age.tga"
"royal_suitor_available_daughter"	"european"	"suitor_1"	"daughter_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"daughter_comes_of_age.tga"
"royal_suitor_available_son"	"egy_european"	"suitor_2"	"character_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"character_comes_of_age.tga"
"royal_suitor_available_son"	"egy_middle_east"	"suitor_2"	"character_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"character_comes_of_age.tga"
"royal_suitor_available_son"	"european"	"suitor_2"	"character_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"character_comes_of_age.tga"
"royal_suitor_available_son"	"middle_east"	"suitor_2"	"character_comes_of_age.tga"	"marriage"	false	false	"crown.tga"	"character_comes_of_age.tga"
"royal_venician_doge_elected"	"egy_european"	"elect_4"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"royal_venician_doge_elected"	"egy_middle_east"	"elect_4"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"royal_venician_doge_elected"	"european"	"elect_4"	"hall-2.tga"	"standard"	false	false	"crown.tga"	"hall-2.tga"
"spy_detected_escape"	"egy_european"	"spy_1"	"highwayman.tga"	"standard"	false	true	"character.tga"	"highwayman.tga"
"spy_detected_escape"	"egy_middle_east"	"spy_1"	"highwayman-ottoman.tga"	"standard"	false	true	"character.tga"	"highwayman-ottoman.tga"
"spy_detected_escape"	"european"	"spy_1"	"highwayman.tga"	"standard"	false	true	"character.tga"	"highwayman.tga"
"spy_detected_escape"	"middle_east"	"spy_1"	"highwayman-ottoman.tga"	"standard"	false	true	"character.tga"	"highwayman-ottoman.tga"
"spy_detected_escape_army_sabotage"	"egy_european"	"nap_your_army_sabotaged_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"spy_detected_escape_army_sabotage"	"egy_middle_east"	"nap_your_army_sabotaged_fail"	"highwayman-ottoman.tga"	"sabotage"	false	true	"character.tga"	"highwayman-ottoman.tga"
"spy_detected_escape_army_sabotage"	"european"	"nap_your_army_sabotaged_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"spy_detected_escape_army_sabotage"	"middle_east"	"nap_your_army_sabotaged_fail"	"highwayman-ottoman.tga"	"sabotage"	false	true	"character.tga"	"highwayman-ottoman.tga"
"spy_detected_execute"	"egy_european"	"spy_2"	"execution.tga"	"standard"	false	true	"gravestone.tga"	"execution.tga"
"spy_detected_execute"	"egy_middle_east"	"spy_2"	"Spy_Mission_Unsuccessful_ot.tga"	"standard"	false	true	"gravestone.tga"	"Spy_Mission_Unsuccessful_ot.tga"
"spy_detected_execute"	"european"	"spy_2"	"execution.tga"	"standard"	false	true	"gravestone.tga"	"execution.tga"
"spy_detected_execute"	"middle_east"	"spy_2"	"Spy_Mission_Unsuccessful_ot.tga"	"standard"	false	true	"gravestone.tga"	"Spy_Mission_Unsuccessful_ot.tga"
"spy_detected_execute_army_sabotage"	"egy_european"	"nap_your_army_sabotaged_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"spy_detected_execute_army_sabotage"	"egy_middle_east"	"nap_your_army_sabotaged_critical_fail"	"Spy_Mission_Unsuccessful_ot.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"spy_detected_execute_army_sabotage"	"european"	"nap_your_army_sabotaged_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"spy_detected_execute_army_sabotage"	"middle_east"	"nap_your_army_sabotaged_critical_fail"	"Spy_Mission_Unsuccessful_ot.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"spy_network_established"	"egy_european"	"spy_network_established"	"nap_spy_network_eu.tga"	"standard"	false	true	"espionage.tga"	"nap_spy_network_eu.tga"
"spy_network_established"	"egy_middle_east"	"spy_network_established"	"nap_spy_network_ot.tga"	"standard"	false	true	"espionage.tga"	"nap_spy_network_ot.tga"
"spy_network_established"	"european"	"spy_network_established"	"nap_spy_network_eu.tga"	"standard"	false	true	"espionage.tga"	"nap_spy_network_eu.tga"
"spy_successful_army_sabotage"	"egy_european"	"nap_your_army_sabotaged_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"spy_successful_army_sabotage"	"egy_middle_east"	"nap_your_army_sabotaged_success"	"nap_army_subverted_ot.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"spy_successful_army_sabotage"	"european"	"nap_your_army_sabotaged_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"spy_successful_army_sabotage"	"middle_east"	"nap_your_army_sabotaged_success"	"nap_army_subverted_ot.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"spy_successful_sabotage"	"egy_european"	"spy_3"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"spy_successful_sabotage"	"egy_middle_east"	"spy_3"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"spy_successful_sabotage"	"european"	"spy_3"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"spy_successful_sabotage"	"middle_east"	"spy_3"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"summary_attrition"	"egy_european"	"attrition"	"funeral2.tga"	"attrition_list"	false	false	"attrition.tga"	"funeral2.tga"
"summary_attrition"	"egy_middle_east"	"attrition"	"funeral2.tga"	"attrition_list"	false	false	"attrition.tga"	"funeral2.tga"
"summary_attrition"	"european"	"attrition"	"funeral2.tga"	"attrition_list"	false	false	"attrition.tga"	"funeral2.tga"
"summary_character_trait_gained"	"egy_european"	"trait_3"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_character_trait_gained"	"egy_middle_east"	"trait_3"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_character_trait_gained"	"european"	"trait_3"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_character_trait_lost"	"egy_european"	"trait_4"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_character_trait_lost"	"egy_middle_east"	"trait_4"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_character_trait_lost"	"european"	"trait_4"	"globe-4.tga"	"traits_anc_list"	false	false	"character.tga"	"globe-4.tga"
"summary_construction"	"egy_european"	"construction_1"	"new city.tga"	"build_list"	false	false	"building.tga"	"new city.tga"
"summary_construction"	"egy_middle_east"	"construction_1"	"new city-ottoman.tga"	"build_list"	false	false	"building.tga"	"new city-ottoman.tga"
"summary_construction"	"european"	"construction_1"	"new city.tga"	"build_list"	false	false	"building.tga"	"new city.tga"
"summary_construction"	"middle_east"	"construction_1"	"new city-ottoman.tga"	"build_list"	false	false	"building.tga"	"new city-ottoman.tga"
"summary_diplomacy"	"egy_european"	"diplomacy_1"	"diplomacypos_eu.tga"	"standard"	false	false	"missions.tga"	"diplomacypos_eu.tga"
"summary_diplomacy"	"egy_middle_east"	"diplomacy_1"	"diplomacypos_eu.tga"	"standard"	false	false	"missions.tga"	"diplomacypos_eu.tga"
"summary_diplomacy"	"european"	"diplomacy_1"	"diplomacypos_eu.tga"	"standard"	false	false	"missions.tga"	"diplomacypos_eu.tga"
"summary_finance"	"egy_european"	"finance_1"	"vault.tga"	"standard"	false	false	"money.tga"	"vault.tga"
"summary_finance"	"egy_middle_east"	"finance_1"	"vault.tga"	"standard"	false	false	"money.tga"	"vault.tga"
"summary_finance"	"european"	"finance_1"	"vault.tga"	"standard"	false	false	"money.tga"	"vault.tga"
"summary_recruitment"	"egy_european"	"recruitment_1"	"biggest-army.tga.tga"	"build_list"	false	false	"soldier_multiple.tga"	"biggest-army.tga.tga"
"summary_recruitment"	"egy_middle_east"	"recruitment_1"	"biggest-army-ottoman.tga"	"build_list"	false	false	"soldier_multiple.tga"	"biggest-army-ottoman.tga"
"summary_recruitment"	"european"	"recruitment_1"	"biggest-army.tga.tga"	"build_list"	false	false	"soldier_multiple.tga"	"biggest-army.tga.tga"
"summary_recruitment"	"middle_east"	"recruitment_1"	"biggest-army-ottoman.tga"	"build_list"	false	false	"soldier_multiple.tga"	"biggest-army-ottoman.tga"
"summary_region_traits_gained"	"egy_european"	"trait_5"	"map-region.tga"	"traits_anc_list"	false	false	"news.tga"	"map-region.tga"
"summary_region_traits_gained"	"egy_middle_east"	"trait_5"	"map-region.tga"	"traits_anc_list"	false	false	"news.tga"	"map-region.tga"
