version 1, schema technology_faction_junctions_tables
Tech_IDRef(string)	Faction_IDRef(string)
"military4_uniform_armament"	"russia"
"military4_uniform_armament"	"sardinia"
"military4_uniform_armament"	"saxony"
"military4_uniform_armament"	"scandinavian_rebels"
"military4_uniform_armament"	"scotland"
"military4_uniform_armament"	"sicily"
"military4_uniform_armament"	"slavic_rebels"
"military2_guerrilla_training_network"	"spa_portugal"
"military2_guerrilla_training_network"	"spa_spain"
"military4_uniform_armament"	"spain"
"military4_uniform_armament"	"spanish_rebels"
"military4_uniform_armament"	"sweden"
"military4_uniform_armament"	"swiss_confederation"
"military4_uniform_armament"	"tut_britain"
"military4_uniform_armament"	"tut_france"
"military4_uniform_armament"	"tut_sardinia"
"military4_uniform_armament"	"tut_swiss_confederation"
"military4_uniform_armament"	"united_netherlands"
"military4_uniform_armament"	"westphalia"
"military4_uniform_armament"	"wurttemberg"
"military5_iron_plating"	"austria"
"military5_iron_plating"	"austrian_rebels"
"military5_iron_plating"	"bavaria"
"military5_iron_plating"	"belgium"
"military5_iron_plating"	"britain"
"military5_iron_plating"	"british_rebels"
"military5_iron_plating"	"brittany"
"military5_iron_plating"	"catalonia"
"military5_iron_plating"	"cossack_rebels"
"military5_iron_plating"	"courland"
"military5_iron_plating"	"crimean_khanate"
"military5_iron_plating"	"denmark"
"military5_iron_plating"	"dutch_rebels"
"military5_iron_plating"	"france"
"military5_iron_plating"	"french_rebels"
"military5_iron_plating"	"greece"
"military5_iron_plating"	"greek_rebels"
"military3_advanced_guerrilla_training"	"spa_britain"
"military5_iron_plating"	"hannover"
"military5_iron_plating"	"hessen"
"military5_iron_plating"	"hungary"
"military5_iron_plating"	"ireland"
"military5_iron_plating"	"ita_austrian_alliance"
"military5_iron_plating"	"ita_french_republic"
"military5_iron_plating"	"ita_genoa"
"military5_iron_plating"	"ita_lucca"
"military5_iron_plating"	"ita_milan"
"military5_iron_plating"	"ita_modena"
"military5_iron_plating"	"ita_papal_states"
"military5_iron_plating"	"ita_parma"
"military5_iron_plating"	"ita_piedmont"
"military5_iron_plating"	"ita_trent"
"military5_iron_plating"	"ita_tuscany"
"military5_iron_plating"	"ita_venice"
"military5_iron_plating"	"italian_rebels"
"military5_iron_plating"	"italy"
"military5_iron_plating"	"italy_kingdom"
"military5_iron_plating"	"mecklenburg"
"military5_iron_plating"	"naples"
"military5_iron_plating"	"netherlands"
"military5_iron_plating"	"norway"
"military5_iron_plating"	"oldenburg"
"military5_iron_plating"	"ottoman_rebels"
"military5_iron_plating"	"ottomans"
"military5_iron_plating"	"piedmont_savoy"
"military5_iron_plating"	"poland_lithuania"
"military5_iron_plating"	"portugal"
"military5_iron_plating"	"portugese_rebels"
"military5_iron_plating"	"prussia"
"military5_iron_plating"	"prussian_rebels"
"military5_iron_plating"	"romania"
"military5_iron_plating"	"russia"
"military5_iron_plating"	"sardinia"
"military5_iron_plating"	"saxony"
"military5_iron_plating"	"scandinavian_rebels"
"military5_iron_plating"	"scotland"
"military5_iron_plating"	"sicily"
"military5_iron_plating"	"slavic_rebels"
"military5_iron_plating"	"spain"
"military5_iron_plating"	"spanish_rebels"
"military5_iron_plating"	"sweden"
"military5_iron_plating"	"swiss_confederation"
"military5_iron_plating"	"tut_britain"
"military5_iron_plating"	"tut_france"
"military5_iron_plating"	"tut_sardinia"
"military5_iron_plating"	"tut_swiss_confederation"
"military5_iron_plating"	"united_netherlands"
"military5_iron_plating"	"westphalia"
"military5_iron_plating"	"wurttemberg"
"military5_percussion_cap"	"austria"
"military5_percussion_cap"	"austrian_rebels"
"military5_percussion_cap"	"bavaria"
"military5_percussion_cap"	"belgium"
"military5_percussion_cap"	"britain"
"military3_advanced_guerrilla_training"	"spa_portugal"
"military3_advanced_guerrilla_training"	"spa_spain"
"military3_auxiliary_discount"	"spa_britain"
"military5_percussion_cap"	"british_rebels"
"military5_percussion_cap"	"brittany"
"military5_percussion_cap"	"catalonia"
"military5_percussion_cap"	"cossack_rebels"
"military5_percussion_cap"	"courland"
"military5_percussion_cap"	"crimean_khanate"
"military5_percussion_cap"	"denmark"
"military5_percussion_cap"	"dutch_rebels"
"military5_percussion_cap"	"france"
"military5_percussion_cap"	"french_rebels"
"military5_percussion_cap"	"greece"
"military5_percussion_cap"	"greek_rebels"
"military5_percussion_cap"	"hannover"
"military5_percussion_cap"	"hessen"
"military5_percussion_cap"	"hungary"
"military5_percussion_cap"	"ireland"
"military5_percussion_cap"	"ita_austrian_alliance"
"military5_percussion_cap"	"ita_french_republic"
"military5_percussion_cap"	"ita_genoa"
"military5_percussion_cap"	"ita_lucca"
"military5_percussion_cap"	"ita_milan"
"military5_percussion_cap"	"ita_modena"
"military5_percussion_cap"	"ita_papal_states"
"military5_percussion_cap"	"ita_parma"
"military5_percussion_cap"	"ita_piedmont"
"military5_percussion_cap"	"ita_trent"
"military5_percussion_cap"	"ita_tuscany"
"military5_percussion_cap"	"ita_venice"
"military5_percussion_cap"	"italian_rebels"
"military5_percussion_cap"	"italy"
"military5_percussion_cap"	"italy_kingdom"
"military5_percussion_cap"	"mecklenburg"
"military5_percussion_cap"	"naples"
"military5_percussion_cap"	"netherlands"
"military5_percussion_cap"	"norway"
"military5_percussion_cap"	"oldenburg"
"military5_percussion_cap"	"ottoman_rebels"
"military5_percussion_cap"	"ottomans"
"military5_percussion_cap"	"piedmont_savoy"
"military5_percussion_cap"	"poland_lithuania"
"military5_percussion_cap"	"portugal"
"military5_percussion_cap"	"portugese_rebels"
"military5_percussion_cap"	"prussia"
"military5_percussion_cap"	"prussian_rebels"
"military5_percussion_cap"	"romania"
"military5_percussion_cap"	"russia"
"military5_percussion_cap"	"sardinia"
"military5_percussion_cap"	"saxony"
"military5_percussion_cap"	"scandinavian_rebels"
"military5_percussion_cap"	"scotland"
"military5_percussion_cap"	"sicily"
"military5_percussion_cap"	"slavic_rebels"
"military5_percussion_cap"	"spain"
"military5_percussion_cap"	"spanish_rebels"
"military5_percussion_cap"	"sweden"
"military5_percussion_cap"	"swiss_confederation"
"military5_percussion_cap"	"tut_britain"
"military5_percussion_cap"	"tut_france"
"military5_percussion_cap"	"tut_sardinia"
"military5_percussion_cap"	"tut_swiss_confederation"
"military5_percussion_cap"	"united_netherlands"
"military5_percussion_cap"	"westphalia"
"military5_percussion_cap"	"wurttemberg"
"military5_rifled_cannons"	"austria"
"military5_rifled_cannons"	"austrian_rebels"
"military5_rifled_cannons"	"bavaria"
"military5_rifled_cannons"	"belgium"
"military5_rifled_cannons"	"britain"
"military5_rifled_cannons"	"british_rebels"
"military5_rifled_cannons"	"brittany"
"military5_rifled_cannons"	"catalonia"
"military5_rifled_cannons"	"cossack_rebels"
"military5_rifled_cannons"	"courland"
"military5_rifled_cannons"	"crimean_khanate"
"military5_rifled_cannons"	"denmark"
"military5_rifled_cannons"	"dutch_rebels"
"military5_rifled_cannons"	"france"
"military5_rifled_cannons"	"french_rebels"
"military5_rifled_cannons"	"greece"
"military5_rifled_cannons"	"greek_rebels"
"military5_rifled_cannons"	"hannover"
"military5_rifled_cannons"	"hessen"
"military5_rifled_cannons"	"hungary"
"military5_rifled_cannons"	"ireland"
"military5_rifled_cannons"	"ita_austrian_alliance"
"military5_rifled_cannons"	"ita_french_republic"
"military5_rifled_cannons"	"ita_genoa"
"military5_rifled_cannons"	"ita_lucca"
"military5_rifled_cannons"	"ita_milan"
"military5_rifled_cannons"	"ita_modena"
"military5_rifled_cannons"	"ita_papal_states"
"military5_rifled_cannons"	"ita_parma"
"military5_rifled_cannons"	"ita_piedmont"
"military5_rifled_cannons"	"ita_trent"
"military5_rifled_cannons"	"ita_tuscany"
"military5_rifled_cannons"	"ita_venice"
"military5_rifled_cannons"	"italian_rebels"
"military5_rifled_cannons"	"italy"
"military5_rifled_cannons"	"italy_kingdom"
"military5_rifled_cannons"	"mecklenburg"
"military5_rifled_cannons"	"naples"
"military5_rifled_cannons"	"netherlands"
"military5_rifled_cannons"	"norway"
"military5_rifled_cannons"	"oldenburg"
"military5_rifled_cannons"	"ottoman_rebels"
"military5_rifled_cannons"	"ottomans"
"military5_rifled_cannons"	"piedmont_savoy"
"military5_rifled_cannons"	"poland_lithuania"
"military5_rifled_cannons"	"portugal"
"military5_rifled_cannons"	"portugese_rebels"
"military5_rifled_cannons"	"prussia"
"military5_rifled_cannons"	"prussian_rebels"
"military5_rifled_cannons"	"romania"
"military5_rifled_cannons"	"russia"
"military5_rifled_cannons"	"sardinia"
"military5_rifled_cannons"	"saxony"
"military5_rifled_cannons"	"scandinavian_rebels"
"military5_rifled_cannons"	"scotland"
"military5_rifled_cannons"	"sicily"
"military5_rifled_cannons"	"slavic_rebels"
"military5_rifled_cannons"	"spain"
"military5_rifled_cannons"	"spanish_rebels"
"military5_rifled_cannons"	"sweden"
"military5_rifled_cannons"	"swiss_confederation"
"military5_rifled_cannons"	"tut_britain"
"military5_rifled_cannons"	"tut_france"
"military5_rifled_cannons"	"tut_sardinia"
"military5_rifled_cannons"	"tut_swiss_confederation"
"military5_rifled_cannons"	"united_netherlands"
"military5_rifled_cannons"	"westphalia"
"military5_rifled_cannons"	"wurttemberg"
"military5_rockets"	"austria"
"military5_rockets"	"austrian_rebels"
"military5_rockets"	"bavaria"
"military5_rockets"	"belgium"
"military5_rockets"	"britain"
"military5_rockets"	"british_rebels"
"military5_rockets"	"brittany"
"military5_rockets"	"catalonia"
"military5_rockets"	"cossack_rebels"
"military5_rockets"	"courland"
"military5_rockets"	"crimean_khanate"
"military3_counter_guerrilla_initiatives"	"spa_france"
"military5_rockets"	"denmark"
"military5_rockets"	"dutch_rebels"
"military5_rockets"	"france"
"military5_rockets"	"french_rebels"
"military5_rockets"	"greece"
"military5_rockets"	"greek_rebels"
"military5_rockets"	"hannover"
"military5_rockets"	"hessen"
"military5_rockets"	"hungary"
"military5_rockets"	"ireland"
"military5_rockets"	"ita_austrian_alliance"
"military5_rockets"	"ita_french_republic"
"military5_rockets"	"ita_genoa"
"military5_rockets"	"ita_lucca"
"military5_rockets"	"ita_milan"
"military5_rockets"	"ita_modena"
"military5_rockets"	"ita_papal_states"
"military5_rockets"	"ita_parma"
"military5_rockets"	"ita_piedmont"
"military5_rockets"	"ita_trent"
"military5_rockets"	"ita_tuscany"
"military5_rockets"	"ita_venice"
"military5_rockets"	"italian_rebels"
"military5_rockets"	"italy"
"military5_rockets"	"italy_kingdom"
"military5_rockets"	"mecklenburg"
"military5_rockets"	"naples"
"military5_rockets"	"netherlands"
"military5_rockets"	"norway"
"military5_rockets"	"oldenburg"
"military5_rockets"	"ottoman_rebels"
"military5_rockets"	"ottomans"
"military5_rockets"	"piedmont_savoy"
"military5_rockets"	"poland_lithuania"
"military5_rockets"	"portugal"
"military5_rockets"	"portugese_rebels"
"military5_rockets"	"prussia"
"military5_rockets"	"prussian_rebels"
"military5_rockets"	"romania"
"military5_rockets"	"russia"
"military5_rockets"	"sardinia"
"military5_rockets"	"saxony"
"military5_rockets"	"scandinavian_rebels"
"military5_rockets"	"scotland"
"military5_rockets"	"sicily"
"military5_rockets"	"slavic_rebels"
"military5_rockets"	"spain"
"military5_rockets"	"spanish_rebels"
"military5_rockets"	"sweden"
"military5_rockets"	"swiss_confederation"
"military5_rockets"	"tut_britain"
"military5_rockets"	"tut_france"
"military5_rockets"	"tut_sardinia"
"military5_rockets"	"tut_swiss_confederation"
"military5_rockets"	"united_netherlands"
"military5_rockets"	"westphalia"
"military5_rockets"	"wurttemberg"
"military4_auxiliary_training"	"spa_britain"
"military4_local_guides"	"spa_britain"
"military4_local_guides"	"spa_france"
"military5_french_cipher_decryption"	"spa_britain"
"military5_great_paris_cipher"	"spa_france"
"admin4_national_fervour"	"spa_spain"
"admin4_national_fervour"	"spa_portugal"
"military2_mass_mobilisation"	"cossack_rebels"
"military2_mass_mobilisation"	"courland"
"military2_mass_mobilisation"	"crimean_khanate"
"military2_mass_mobilisation"	"denmark"
"military2_mass_mobilisation"	"dutch_rebels"
"military2_mass_mobilisation"	"france"
"military2_mass_mobilisation"	"french_rebels"
"military2_mass_mobilisation"	"greece"
"military2_mass_mobilisation"	"greek_rebels"
"military2_mass_mobilisation"	"hannover"
"military2_mass_mobilisation"	"hessen"
"military2_mass_mobilisation"	"hungary"
"military2_mass_mobilisation"	"ireland"
"military2_mass_mobilisation"	"ita_austrian_alliance"
"military2_mass_mobilisation"	"ita_french_republic"
"military2_mass_mobilisation"	"ita_genoa"
"military2_mass_mobilisation"	"scandinavian_rebels"
"military2_mass_mobilisation"	"scotland"
"military2_mass_mobilisation"	"sicily"
"military2_mass_mobilisation"	"slavic_rebels"
"military2_mass_mobilisation"	"spain"
"military2_mass_mobilisation"	"spanish_rebels"
"military2_mass_mobilisation"	"sweden"
"military2_mass_mobilisation"	"swiss_confederation"
"military2_mass_mobilisation"	"tut_britain"
"military2_mass_mobilisation"	"tut_france"
"military2_mass_mobilisation"	"tut_sardinia"
"military2_mass_mobilisation"	"tut_swiss_confederation"
"military2_mass_mobilisation"	"united_netherlands"
"military2_mass_mobilisation"	"westphalia"
"military2_mass_mobilisation"	"wurttemberg"
"admin1_national_debt"	"austria"
"admin1_national_debt"	"austrian_rebels"
"admin1_national_debt"	"bavaria"
"admin1_national_debt"	"belgium"
"admin1_national_debt"	"britain"
"admin1_national_debt"	"british_rebels"
"admin1_national_debt"	"brittany"
"admin1_national_debt"	"catalonia"
"admin1_national_debt"	"cossack_rebels"
"admin1_national_debt"	"courland"
"admin1_national_debt"	"crimean_khanate"
"admin1_national_debt"	"denmark"
"admin1_national_debt"	"dutch_rebels"
"admin1_national_debt"	"france"
"admin1_national_debt"	"french_rebels"
"military2_mass_mobilisation"	"ita_lucca"
"military2_mass_mobilisation"	"ita_milan"
"military2_mass_mobilisation"	"ita_modena"
"military2_mass_mobilisation"	"ita_papal_states"
"military2_mass_mobilisation"	"ita_parma"
"military2_mass_mobilisation"	"ita_piedmont"
"military2_mass_mobilisation"	"ita_trent"
"military2_mass_mobilisation"	"ita_tuscany"
"military2_mass_mobilisation"	"ita_venice"
"military2_mass_mobilisation"	"italian_rebels"
"military2_mass_mobilisation"	"italy"
"military2_mass_mobilisation"	"italy_kingdom"
"military2_mass_mobilisation"	"mecklenburg"
"military2_mass_mobilisation"	"naples"
"military2_mass_mobilisation"	"netherlands"
"military2_mass_mobilisation"	"norway"
"military2_mass_mobilisation"	"oldenburg"
"military2_mass_mobilisation"	"ottoman_rebels"
"military2_mass_mobilisation"	"ottomans"
"military2_mass_mobilisation"	"piedmont_savoy"
"military2_mass_mobilisation"	"poland_lithuania"
"military2_mass_mobilisation"	"portugal"
"military2_mass_mobilisation"	"portugese_rebels"
"military2_mass_mobilisation"	"prussia"
"military2_mass_mobilisation"	"prussian_rebels"
"military2_mass_mobilisation"	"romania"
"military2_mass_mobilisation"	"russia"
"military2_mass_mobilisation"	"sardinia"
"military2_mass_mobilisation"	"saxony"
"admin1_public_schooling"	"egy_mamelukes"
"admin2_national_census"	"egy_french_republic"
"admin2_national_census"	"egy_ottomans"
"admin2_national_census"	"egy_britain"
"admin2_national_census"	"egy_mamelukes"
"admin3_metric_system"	"egy_french_republic"
"admin3_metric_system"	"egy_ottomans"
"admin3_metric_system"	"egy_britain"
"admin3_metric_system"	"egy_mamelukes"
"economy1_division_of_labour"	"egy_french_republic"
"economy1_division_of_labour"	"egy_ottomans"
"economy1_division_of_labour"	"egy_britain"
"economy1_division_of_labour"	"egy_mamelukes"
"economy1_poverty_control_laws"	"egy_french_republic"
"economy1_poverty_control_laws"	"egy_ottomans"
"economy1_poverty_control_laws"	"egy_britain"
"economy1_poverty_control_laws"	"egy_mamelukes"
"military1_conscription"	"egy_french_republic"
"military1_conscription"	"egy_ottomans"
"military1_conscription"	"egy_britain"
"military1_conscription"	"egy_mamelukes"
"military1_diamond_formation"	"egy_french_republic"
"military1_diamond_formation"	"egy_ottomans"
"military1_diamond_formation"	"egy_britain"
"military1_diamond_formation"	"egy_mamelukes"
"military1_fire_and_advance"	"egy_french_republic"
"military1_fire_and_advance"	"egy_ottomans"
"military1_fire_and_advance"	"egy_britain"
"military1_fire_and_advance"	"egy_mamelukes"
"military2_logistics"	"egy_french_republic"
"military2_logistics"	"egy_ottomans"
"military2_logistics"	"egy_britain"
"military2_logistics"	"egy_mamelukes"
"military2_mass_mobilisation"	"egy_french_republic"
"military2_mass_mobilisation"	"egy_ottomans"
"military2_mass_mobilisation"	"egy_britain"
"military2_mass_mobilisation"	"egy_mamelukes"
"military3_standardised_artillery"	"egy_french_republic"
"military3_standardised_artillery"	"egy_ottomans"
"military3_standardised_artillery"	"egy_britain"
"military3_standardised_artillery"	"egy_mamelukes"
"admin1_national_debt"	"greece"
"admin1_national_debt"	"greek_rebels"
"admin1_national_debt"	"hannover"
"admin1_national_debt"	"hessen"
"admin1_national_debt"	"hungary"
"admin1_national_debt"	"ireland"
"admin1_national_debt"	"ita_austrian_alliance"
"admin1_national_debt"	"ita_french_republic"
"admin1_national_debt"	"ita_genoa"
"admin1_national_debt"	"ita_lucca"
"admin1_national_debt"	"ita_milan"
"admin1_national_debt"	"ita_modena"
"admin1_national_debt"	"ita_papal_states"
"admin1_national_debt"	"ita_parma"
"admin1_national_debt"	"ita_piedmont"
"admin1_national_debt"	"ita_trent"
"admin1_national_debt"	"ita_tuscany"
"admin1_national_debt"	"ita_venice"
"admin1_national_debt"	"italian_rebels"
"admin1_national_debt"	"italy"
"admin1_national_debt"	"italy_kingdom"
"admin1_national_debt"	"mecklenburg"
"admin1_national_debt"	"naples"
"admin1_national_debt"	"netherlands"
"admin1_national_debt"	"norway"
"admin1_national_debt"	"oldenburg"
"admin1_national_debt"	"ottoman_rebels"
"admin1_national_debt"	"ottomans"
"admin1_national_debt"	"piedmont_savoy"
"admin1_national_debt"	"poland_lithuania"
"admin1_national_debt"	"portugal"
"admin1_national_debt"	"portugese_rebels"
"admin1_national_debt"	"prussia"
"admin1_national_debt"	"prussian_rebels"
"admin1_national_debt"	"romania"
"admin1_national_debt"	"russia"
"admin1_national_debt"	"sardinia"
"admin1_national_debt"	"saxony"
"admin1_national_debt"	"scandinavian_rebels"
"admin1_national_debt"	"scotland"
"admin1_national_debt"	"sicily"
"admin1_national_debt"	"slavic_rebels"
"admin1_national_debt"	"spain"
"admin1_national_debt"	"spanish_rebels"
"admin1_national_debt"	"sweden"
"admin1_national_debt"	"swiss_confederation"
"admin1_national_debt"	"tut_britain"
"admin1_national_debt"	"tut_france"
"admin1_national_debt"	"tut_sardinia"
"admin1_national_debt"	"tut_swiss_confederation"
"admin1_national_debt"	"united_netherlands"
"admin1_national_debt"	"westphalia"
"admin1_national_debt"	"wurttemberg"
"admin2_national_census"	"austria"
"admin2_national_census"	"austrian_rebels"
"admin2_national_census"	"bavaria"
"admin2_national_census"	"belgium"
"admin2_national_census"	"britain"
"admin2_national_census"	"british_rebels"
"admin2_national_census"	"brittany"
"admin2_national_census"	"catalonia"
"admin2_national_census"	"cossack_rebels"
"admin2_national_census"	"courland"
"admin2_national_census"	"crimean_khanate"
"admin2_national_census"	"denmark"
"admin2_national_census"	"dutch_rebels"
"admin2_national_census"	"france"
"admin2_national_census"	"french_rebels"
"admin2_national_census"	"greece"
"admin2_national_census"	"greek_rebels"
"admin2_national_census"	"hannover"
"admin2_national_census"	"hessen"
"admin2_national_census"	"hungary"
"admin2_national_census"	"ireland"
"admin2_national_census"	"ita_austrian_alliance"
"admin2_national_census"	"ita_french_republic"
"admin2_national_census"	"ita_genoa"
"admin2_national_census"	"ita_lucca"
"admin2_national_census"	"ita_milan"
"admin2_national_census"	"ita_modena"
"admin2_national_census"	"ita_papal_states"
"admin2_national_census"	"ita_parma"
"admin2_national_census"	"ita_piedmont"
"admin2_national_census"	"ita_trent"
"admin2_national_census"	"ita_tuscany"
"admin2_national_census"	"ita_venice"
"admin2_national_census"	"italian_rebels"
"admin2_national_census"	"italy"
"admin2_national_census"	"italy_kingdom"
"admin2_national_census"	"mecklenburg"
"admin2_national_census"	"naples"
"admin2_national_census"	"netherlands"
"admin2_national_census"	"norway"
"admin2_national_census"	"oldenburg"
"admin2_national_census"	"ottoman_rebels"
"admin2_national_census"	"ottomans"
"admin2_national_census"	"piedmont_savoy"
"admin2_national_census"	"poland_lithuania"
"admin2_national_census"	"portugal"
"admin2_national_census"	"portugese_rebels"
"admin2_national_census"	"prussia"
"admin2_national_census"	"prussian_rebels"
"admin2_national_census"	"romania"
"admin2_national_census"	"russia"
"admin2_national_census"	"sardinia"
"admin2_national_census"	"saxony"
"admin2_national_census"	"scandinavian_rebels"
"admin2_national_census"	"scotland"
"admin2_national_census"	"sicily"
"admin2_national_census"	"slavic_rebels"
"admin2_national_census"	"spain"
"admin2_national_census"	"spanish_rebels"
"admin2_national_census"	"sweden"
"admin2_national_census"	"swiss_confederation"
"admin2_national_census"	"tut_britain"
"admin2_national_census"	"tut_france"
"admin2_national_census"	"tut_sardinia"
"admin2_national_census"	"tut_swiss_confederation"
"admin2_national_census"	"united_netherlands"
"admin2_national_census"	"westphalia"
"admin2_national_census"	"wurttemberg"
"admin1_public_schooling"	"austria"
"admin1_public_schooling"	"austrian_rebels"
"admin1_public_schooling"	"bavaria"
"admin1_public_schooling"	"belgium"
"admin1_public_schooling"	"britain"
"admin1_public_schooling"	"british_rebels"
"admin1_public_schooling"	"brittany"
"admin1_public_schooling"	"catalonia"
"admin1_public_schooling"	"cossack_rebels"
"admin1_public_schooling"	"courland"
"admin1_public_schooling"	"crimean_khanate"
"admin1_public_schooling"	"denmark"
"admin1_public_schooling"	"dutch_rebels"
"admin1_public_schooling"	"france"
"admin1_public_schooling"	"french_rebels"
"admin1_public_schooling"	"greece"
"admin1_public_schooling"	"greek_rebels"
"admin1_public_schooling"	"hannover"
"admin1_public_schooling"	"hessen"
"admin1_public_schooling"	"hungary"
"admin1_public_schooling"	"ireland"
"admin1_public_schooling"	"ita_austrian_alliance"
"admin1_public_schooling"	"ita_french_republic"
"admin1_public_schooling"	"ita_genoa"
"admin1_public_schooling"	"ita_lucca"
"admin1_public_schooling"	"ita_milan"
"admin1_public_schooling"	"ita_modena"
"admin1_public_schooling"	"ita_papal_states"
"admin1_public_schooling"	"ita_parma"
"admin1_public_schooling"	"ita_piedmont"
"admin1_public_schooling"	"ita_trent"
"admin1_public_schooling"	"ita_tuscany"
"admin1_public_schooling"	"ita_venice"
"admin1_public_schooling"	"italian_rebels"
"admin1_public_schooling"	"italy"
"admin1_public_schooling"	"italy_kingdom"
"admin1_public_schooling"	"mecklenburg"
"admin1_public_schooling"	"naples"
"admin1_public_schooling"	"netherlands"
"admin1_public_schooling"	"norway"
"admin1_public_schooling"	"oldenburg"
"admin1_public_schooling"	"ottoman_rebels"
"admin1_public_schooling"	"ottomans"
"admin1_public_schooling"	"piedmont_savoy"
"admin1_public_schooling"	"poland_lithuania"
"admin1_public_schooling"	"portugal"
"admin1_public_schooling"	"portugese_rebels"
"admin1_public_schooling"	"prussia"
"admin1_public_schooling"	"prussian_rebels"
"admin1_public_schooling"	"romania"
"admin1_public_schooling"	"russia"
"admin1_public_schooling"	"sardinia"
"admin1_public_schooling"	"saxony"
"admin1_public_schooling"	"scandinavian_rebels"
"admin1_public_schooling"	"scotland"
"admin1_public_schooling"	"sicily"
"admin1_public_schooling"	"slavic_rebels"
"admin1_public_schooling"	"spain"
"admin1_public_schooling"	"spanish_rebels"
"admin1_public_schooling"	"sweden"
"admin1_public_schooling"	"swiss_confederation"
"admin1_public_schooling"	"tut_britain"
"admin1_public_schooling"	"tut_france"
"admin1_public_schooling"	"tut_sardinia"
"admin1_public_schooling"	"tut_swiss_confederation"
"admin1_public_schooling"	"united_netherlands"
"admin1_public_schooling"	"westphalia"
"admin1_public_schooling"	"wurttemberg"
"admin3_metric_system"	"austria"
"admin3_metric_system"	"austrian_rebels"
"admin3_metric_system"	"bavaria"
"admin3_metric_system"	"belgium"
"admin3_metric_system"	"britain"
"admin3_metric_system"	"british_rebels"
"admin3_metric_system"	"brittany"
"admin3_metric_system"	"catalonia"
"admin3_metric_system"	"cossack_rebels"
"admin3_metric_system"	"courland"
"admin3_metric_system"	"crimean_khanate"
"admin3_metric_system"	"denmark"
"admin3_metric_system"	"dutch_rebels"
"admin3_metric_system"	"france"
"admin3_metric_system"	"french_rebels"
"admin3_metric_system"	"greece"
"admin3_metric_system"	"greek_rebels"
"admin3_metric_system"	"hannover"
"admin3_metric_system"	"hessen"
"admin3_metric_system"	"hungary"
"admin3_metric_system"	"ireland"
"admin3_metric_system"	"ita_austrian_alliance"
"admin3_metric_system"	"ita_french_republic"
"admin3_metric_system"	"ita_genoa"
"admin3_metric_system"	"ita_lucca"
"admin3_metric_system"	"ita_milan"
"admin3_metric_system"	"ita_modena"
"admin3_metric_system"	"ita_papal_states"
"admin3_metric_system"	"ita_parma"
"admin3_metric_system"	"ita_piedmont"
"admin3_metric_system"	"ita_trent"
"admin3_metric_system"	"ita_tuscany"
"admin3_metric_system"	"ita_venice"
"admin3_metric_system"	"italian_rebels"
"admin3_metric_system"	"italy"
"admin3_metric_system"	"italy_kingdom"
"admin3_metric_system"	"mecklenburg"
"admin3_metric_system"	"naples"
"admin3_metric_system"	"netherlands"
"admin3_metric_system"	"norway"
"admin3_metric_system"	"oldenburg"
"admin3_metric_system"	"ottoman_rebels"
"admin3_metric_system"	"ottomans"
"admin3_metric_system"	"piedmont_savoy"
"admin3_metric_system"	"poland_lithuania"
"admin3_metric_system"	"portugal"
"admin3_metric_system"	"portugese_rebels"
"admin3_metric_system"	"prussia"
"admin3_metric_system"	"prussian_rebels"
"admin3_metric_system"	"romania"
"admin3_metric_system"	"russia"
"admin3_metric_system"	"sardinia"
"admin3_metric_system"	"saxony"
"admin3_metric_system"	"scandinavian_rebels"
"admin3_metric_system"	"scotland"
"admin3_metric_system"	"sicily"
"admin3_metric_system"	"slavic_rebels"
"admin3_metric_system"	"spain"
"admin3_metric_system"	"spanish_rebels"
"admin3_metric_system"	"sweden"
"admin3_metric_system"	"swiss_confederation"
"admin3_metric_system"	"tut_britain"
"admin3_metric_system"	"tut_france"
"admin3_metric_system"	"tut_sardinia"
"admin3_metric_system"	"tut_swiss_confederation"
"admin3_metric_system"	"united_netherlands"
"admin3_metric_system"	"westphalia"
"admin3_metric_system"	"wurttemberg"
"economy1_division_of_labour"	"austria"
"economy1_division_of_labour"	"austrian_rebels"
"economy1_division_of_labour"	"bavaria"
"economy1_division_of_labour"	"belgium"
"economy1_division_of_labour"	"britain"
"economy1_division_of_labour"	"british_rebels"
"economy1_division_of_labour"	"brittany"
"economy1_division_of_labour"	"catalonia"
"economy1_division_of_labour"	"cossack_rebels"
"economy1_division_of_labour"	"courland"
"economy1_division_of_labour"	"crimean_khanate"
"economy1_division_of_labour"	"denmark"
"economy1_division_of_labour"	"dutch_rebels"
"economy1_division_of_labour"	"france"
"economy1_division_of_labour"	"french_rebels"
"economy1_division_of_labour"	"greece"
"economy1_division_of_labour"	"greek_rebels"
"economy1_division_of_labour"	"hannover"
"economy1_division_of_labour"	"hessen"
"economy1_division_of_labour"	"hungary"
"economy1_division_of_labour"	"ireland"
"economy1_division_of_labour"	"ita_austrian_alliance"
"economy1_division_of_labour"	"ita_french_republic"
"economy1_division_of_labour"	"ita_genoa"
"economy1_division_of_labour"	"ita_lucca"
"economy1_division_of_labour"	"ita_milan"
"economy1_division_of_labour"	"ita_modena"
"economy1_division_of_labour"	"ita_papal_states"
"economy1_division_of_labour"	"ita_parma"
"economy1_division_of_labour"	"ita_piedmont"
"economy1_division_of_labour"	"ita_trent"
"economy1_division_of_labour"	"ita_tuscany"
"economy1_division_of_labour"	"ita_venice"
"economy1_division_of_labour"	"italian_rebels"
"economy1_division_of_labour"	"italy"
