version 1, schema faction_rebellion_units_junctions_tables, guid fc790858-a59b-4c37-962c-33a1340a1eec
faction_id(string)	unit_id(string)
"gem_mino"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_mino"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_mino"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_mino"	"Genpei_Inf_Missile_Bow_Levy"
"gem_mino"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_mino"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_mino"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_musashi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_musashi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_musashi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_musashi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_musashi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_musashi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_musashi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_musashi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_nagato"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_nagato"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_nagato"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_nagato"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_nagato"	"Genpei_Inf_Missile_Bow_Levy"
"gem_nagato"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_nagato"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_nagato"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_noto"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_noto"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_noto"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_noto"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_noto"	"Genpei_Inf_Missile_Bow_Levy"
"gem_noto"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_noto"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_noto"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_omi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_omi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_omi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_omi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_omi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_omi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_omi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_omi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_osumi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_osumi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_osumi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_osumi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_osumi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_osumi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_osumi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_osumi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_owari"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_owari"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_owari"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_owari"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_owari"	"Genpei_Inf_Missile_Bow_Levy"
"gem_owari"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_owari"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_owari"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_pirates"	"Genpei_Light_Ship_Light_Ship_Pirate"
"gem_pirates"	"Genpei_Medium_Ship_Medium_Ship_Pirate"
"gem_sado"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_sado"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_sado"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_sado"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_sado"	"Genpei_Inf_Missile_Bow_Levy"
"gem_sado"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_sado"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_sado"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_satsuma"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_satsuma"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_satsuma"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_satsuma"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_satsuma"	"Genpei_Inf_Missile_Bow_Levy"
"gem_satsuma"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_satsuma"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_satsuma"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_shimosa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_shimosa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_shimosa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_shimosa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_shimosa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_shimosa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_shimosa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_shimosa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_shimotsuke"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_shimotsuke"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_shimotsuke"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_shimotsuke"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_shimotsuke"	"Genpei_Inf_Missile_Bow_Levy"
"gem_shimotsuke"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_shimotsuke"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_shimotsuke"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_standard_rebels"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_standard_rebels"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_standard_rebels"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_standard_rebels"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_standard_rebels"	"Genpei_Inf_Missile_Bow_Levy"
"gem_standard_rebels"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_standard_rebels"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_standard_rebels"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_suo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_suo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_suo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_suo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_suo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_suo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_suo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_suo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_suruga"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_suruga"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_suruga"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_suruga"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_suruga"	"Genpei_Inf_Missile_Bow_Levy"
"gem_suruga"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_suruga"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_suruga"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_taira_fukuhara"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_taira_fukuhara"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_taira_fukuhara"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_taira_fukuhara"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_taira_fukuhara"	"Genpei_Inf_Missile_Bow_Levy"
"gem_taira_fukuhara"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_taira_fukuhara"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_taira_fukuhara"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_taira_yashima"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_taira_yashima"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_taira_yashima"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_taira_yashima"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_taira_yashima"	"Genpei_Inf_Missile_Bow_Levy"
"gem_taira_yashima"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_taira_yashima"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_taira_yashima"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_tajima"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_tajima"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_tajima"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_tajima"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_tajima"	"Genpei_Inf_Missile_Bow_Levy"
"gem_tajima"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_tajima"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_tajima"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_tamba"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_tamba"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_tamba"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_tamba"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_tamba"	"Genpei_Inf_Missile_Bow_Levy"
"gem_tamba"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_tamba"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_tamba"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_tango"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_tango"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_tango"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_tango"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_tango"	"Genpei_Inf_Missile_Bow_Levy"
"gem_tango"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_tango"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_tango"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_tosa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_tosa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_tosa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_tosa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_tosa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_tosa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_tosa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_tosa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_totomi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_totomi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_totomi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_totomi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_totomi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_totomi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_totomi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_totomi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_tsukushi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_tsukushi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_tsukushi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_tsukushi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_tsukushi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_tsukushi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_tsukushi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_tsukushi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_wakasa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_wakasa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_wakasa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_wakasa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_wakasa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_wakasa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_wakasa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_wakasa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_yamato"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_yamato"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_yamato"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_yamato"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_yamato"	"Genpei_Inf_Missile_Bow_Levy"
"gem_yamato"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_yamato"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_yamato"	"Genpei_Inf_Sword_Sword_Attendants"
"hatakeyama"	"Art_European_Cannons"
"hatakeyama"	"Art_Fire_Projecting_Mangonels"
"hatakeyama"	"Cav_Missile_Bow_Cavalry"
"hatakeyama"	"Cav_Spear_Light_Cavalry"
"hatakeyama"	"Cav_Spear_Yari_Cavalry"
"hatakeyama"	"Cav_Sword_Katana_Cavalry"
"hatakeyama"	"Inf_Heavy_Naginata_Samurai"
"hatakeyama"	"Inf_Missile_Bow_Ashigaru"
"hatakeyama"	"Inf_Missile_Bow_Samurai"
"hatakeyama"	"Inf_Missile_Matchlock_Ashigaru"
"hatakeyama"	"Inf_Spear_Yari_Ashigaru"
"hatakeyama"	"Inf_Spear_Yari_Samurai"
"hatakeyama"	"Inf_Sword_Katana_Samurai"
"hatakeyama"	"Inf_Sword_Nodachi_Samurai"
"hatano"	"Art_European_Cannons"
"hatano"	"Art_Fire_Projecting_Mangonels"
"hatano"	"Cav_Missile_Bow_Cavalry"
"hatano"	"Cav_Spear_Light_Cavalry"
"hatano"	"Cav_Spear_Yari_Cavalry"
"hatano"	"Cav_Sword_Katana_Cavalry"
"hatano"	"Inf_Heavy_Naginata_Samurai"
"hatano"	"Inf_Missile_Bow_Ashigaru"
"hatano"	"Inf_Missile_Bow_Samurai"
"hatano"	"Inf_Missile_Matchlock_Ashigaru"
"hatano"	"Inf_Spear_Yari_Ashigaru"
"hatano"	"Inf_Spear_Yari_Samurai"
"hatano"	"Inf_Sword_Katana_Samurai"
"hatano"	"Inf_Sword_Nodachi_Samurai"
"hojo"	"Art_European_Cannons_Hojo"
"hojo"	"Art_Fire_Projecting_Mangonels_Hojo"
"hojo"	"Cav_Missile_Bow_Cavalry"
"hojo"	"Cav_Spear_Light_Cavalry"
"hojo"	"Cav_Spear_Yari_Cavalry"
"hojo"	"Cav_Sword_Katana_Cavalry"
"hojo"	"Inf_Heavy_Naginata_Samurai"
"hojo"	"Inf_Missile_Bow_Ashigaru"
"hojo"	"Inf_Missile_Bow_Samurai"
"hojo"	"Inf_Missile_Matchlock_Ashigaru"
"hojo"	"Inf_Spear_Yari_Ashigaru"
"hojo"	"Inf_Spear_Yari_Samurai"
"hojo"	"Inf_Sword_Katana_Samurai"
"hojo"	"Inf_Sword_Nodachi_Samurai"
"honma"	"Art_European_Cannons"
"honma"	"Art_Fire_Projecting_Mangonels"
"honma"	"Cav_Missile_Bow_Cavalry"
"honma"	"Cav_Spear_Light_Cavalry"
"honma"	"Cav_Spear_Yari_Cavalry"
"honma"	"Cav_Sword_Katana_Cavalry"
"honma"	"Inf_Heavy_Naginata_Samurai"
"honma"	"Inf_Missile_Bow_Ashigaru"
"honma"	"Inf_Missile_Bow_Samurai"
"honma"	"Inf_Missile_Matchlock_Ashigaru"
"honma"	"Inf_Spear_Yari_Ashigaru"
"honma"	"Inf_Spear_Yari_Samurai"
"honma"	"Inf_Sword_Katana_Samurai"
"honma"	"Inf_Sword_Nodachi_Samurai"
"hosokawa"	"Art_European_Cannons"
"hosokawa"	"Art_Fire_Projecting_Mangonels"
"hosokawa"	"Cav_Missile_Bow_Cavalry"
"hosokawa"	"Cav_Spear_Light_Cavalry"
"hosokawa"	"Cav_Spear_Yari_Cavalry"
"hosokawa"	"Cav_Sword_Katana_Cavalry"
"hosokawa"	"Inf_Heavy_Naginata_Samurai"
"hosokawa"	"Inf_Missile_Bow_Ashigaru"
"hosokawa"	"Inf_Missile_Bow_Samurai"
"hosokawa"	"Inf_Missile_Matchlock_Ashigaru"
"hosokawa"	"Inf_Spear_Yari_Ashigaru"
"hosokawa"	"Inf_Spear_Yari_Samurai"
"hosokawa"	"Inf_Sword_Katana_Samurai"
"hosokawa"	"Inf_Sword_Nodachi_Samurai"
"iga_ninja"	"Art_European_Cannons"
"iga_ninja"	"Art_Fire_Projecting_Mangonels"
"iga_ninja"	"Cav_Missile_Bow_Cavalry"
"iga_ninja"	"Cav_Spear_Light_Cavalry"
"iga_ninja"	"Cav_Spear_Yari_Cavalry"
"iga_ninja"	"Cav_Sword_Katana_Cavalry"
"iga_ninja"	"Inf_Heavy_Naginata_Samurai_Hattori"
"iga_ninja"	"Inf_Missile_Bow_Ashigaru_Hattori"
"iga_ninja"	"Inf_Missile_Bow_Samurai_Hattori"
"iga_ninja"	"Inf_Missile_Matchlock_Ashigaru_Hattori"
"iga_ninja"	"Inf_Spear_Yari_Ashigaru_Hattori"
"iga_ninja"	"Inf_Spear_Yari_Samurai_Hattori"
"iga_ninja"	"Inf_Special_Kisho_Ninjas_Hattori"
"iga_ninja"	"Inf_Sword_Katana_Samurai_Hattori"
"iga_ninja"	"Inf_Sword_Nodachi_Samurai_Hattori"
"ikko_ikki"	"Art_Fire_Projecting_Mangonels"
"ikko_ikki"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry"
"ikko_ikki"	"Inf_Heavy_Naginata_Warrior_Monks_Ikko_Ikki"
"ikko_ikki"	"Inf_Missile_Bow_Ashigaru_Ikko_Ikki"
"ikko_ikki"	"Inf_Missile_Bow_Ronin"
"ikko_ikki"	"Inf_Missile_Bow_Warrior_Monks_Ikko_Ikki"
"ikko_ikki"	"Inf_Spear_Yari_Ashigaru_Ikko_Ikki"
"ikko_ikki"	"Inf_Spear_Yari_Ronin"
"ikko_ikki"	"Inf_Sword_Katana_Ronin"
"imagawa"	"Art_European_Cannons"
"imagawa"	"Art_Fire_Projecting_Mangonels"
"imagawa"	"Cav_Missile_Bow_Cavalry"
"imagawa"	"Cav_Spear_Light_Cavalry"
"imagawa"	"Cav_Spear_Yari_Cavalry"
"imagawa"	"Cav_Sword_Katana_Cavalry"
"imagawa"	"Inf_Heavy_Naginata_Samurai"
"imagawa"	"Inf_Missile_Bow_Ashigaru"
"imagawa"	"Inf_Missile_Bow_Samurai"
"imagawa"	"Inf_Missile_Matchlock_Ashigaru"
"imagawa"	"Inf_Spear_Yari_Ashigaru"
"imagawa"	"Inf_Spear_Yari_Samurai"
"imagawa"	"Inf_Sword_Katana_Samurai"
"imagawa"	"Inf_Sword_Nodachi_Samurai"
"ishida"	"Art_European_Cannons"
"ishida"	"Art_Fire_Projecting_Mangonels"
"ishida"	"Cav_Missile_Bow_Cavalry"
"ishida"	"Cav_Spear_Light_Cavalry"
"ishida"	"Cav_Spear_Yari_Cavalry"
"ishida"	"Cav_Sword_Katana_Cavalry"
"ishida"	"Inf_Heavy_Naginata_Samurai"
"ishida"	"Inf_Missile_Bow_Ashigaru"
"ishida"	"Inf_Missile_Bow_Samurai"
"ishida"	"Inf_Missile_Matchlock_Ashigaru"
"ishida"	"Inf_Spear_Yari_Ashigaru"
"ishida"	"Inf_Spear_Yari_Samurai"
"ishida"	"Inf_Sword_Katana_Samurai"
"ishida"	"Inf_Sword_Nodachi_Samurai"
"ito"	"Art_European_Cannons"
"ito"	"Art_Fire_Projecting_Mangonels"
"ito"	"Cav_Missile_Bow_Cavalry"
"ito"	"Cav_Spear_Light_Cavalry"
"ito"	"Cav_Spear_Yari_Cavalry"
"ito"	"Cav_Sword_Katana_Cavalry"
"ito"	"Inf_Heavy_Naginata_Samurai"
"ito"	"Inf_Missile_Bow_Ashigaru"
"ito"	"Inf_Missile_Bow_Samurai"
"ito"	"Inf_Missile_Matchlock_Ashigaru"
"ito"	"Inf_Spear_Yari_Ashigaru"
"ito"	"Inf_Spear_Yari_Samurai"
"ito"	"Inf_Sword_Katana_Samurai"
"ito"	"Inf_Sword_Nodachi_Samurai"
"jinbo"	"Art_European_Cannons"
"jinbo"	"Art_Fire_Projecting_Mangonels"
"jinbo"	"Cav_Missile_Bow_Cavalry"
"jinbo"	"Cav_Spear_Light_Cavalry"
"jinbo"	"Cav_Spear_Yari_Cavalry"
"jinbo"	"Cav_Sword_Katana_Cavalry"
"jinbo"	"Inf_Heavy_Naginata_Samurai"
"jinbo"	"Inf_Missile_Bow_Ashigaru"
"jinbo"	"Inf_Missile_Bow_Samurai"
"jinbo"	"Inf_Missile_Matchlock_Ashigaru"
"jinbo"	"Inf_Spear_Yari_Ashigaru"
"jinbo"	"Inf_Spear_Yari_Samurai"
"jinbo"	"Inf_Sword_Katana_Samurai"
"jinbo"	"Inf_Sword_Nodachi_Samurai"
"kikkawa"	"Art_European_Cannons"
"kikkawa"	"Art_Fire_Projecting_Mangonels"
"kikkawa"	"Cav_Missile_Bow_Cavalry"
"kikkawa"	"Cav_Spear_Light_Cavalry"
"kikkawa"	"Cav_Spear_Yari_Cavalry"
"kikkawa"	"Cav_Sword_Katana_Cavalry"
"kikkawa"	"Inf_Heavy_Naginata_Samurai"
"kikkawa"	"Inf_Missile_Bow_Ashigaru"
"kikkawa"	"Inf_Missile_Bow_Samurai"
"kikkawa"	"Inf_Missile_Matchlock_Ashigaru"
"kikkawa"	"Inf_Spear_Yari_Ashigaru"
"kikkawa"	"Inf_Spear_Yari_Samurai"
"kikkawa"	"Inf_Sword_Katana_Samurai"
"kikkawa"	"Inf_Sword_Nodachi_Samurai"
"kiso"	"Art_European_Cannons"
"kiso"	"Art_Fire_Projecting_Mangonels"
"kiso"	"Cav_Missile_Bow_Cavalry"
"kiso"	"Cav_Spear_Light_Cavalry"
"kiso"	"Cav_Spear_Yari_Cavalry"
"kiso"	"Cav_Sword_Katana_Cavalry"
"kiso"	"Inf_Heavy_Naginata_Samurai"
"kiso"	"Inf_Missile_Bow_Ashigaru"
"kiso"	"Inf_Missile_Bow_Samurai"
"kiso"	"Inf_Missile_Matchlock_Ashigaru"
"kiso"	"Inf_Spear_Yari_Ashigaru"
"kiso"	"Inf_Spear_Yari_Samurai"
"kiso"	"Inf_Sword_Katana_Samurai"
"kiso"	"Inf_Sword_Nodachi_Samurai"
"kitabatake"	"Art_European_Cannons"
"kitabatake"	"Art_Fire_Projecting_Mangonels"
"kitabatake"	"Cav_Missile_Bow_Cavalry"
"kitabatake"	"Cav_Spear_Light_Cavalry"
"kitabatake"	"Cav_Spear_Yari_Cavalry"
"kitabatake"	"Cav_Sword_Katana_Cavalry"
"kitabatake"	"Inf_Heavy_Naginata_Samurai"
"kitabatake"	"Inf_Missile_Bow_Ashigaru"
"kitabatake"	"Inf_Missile_Bow_Samurai"
"kitabatake"	"Inf_Missile_Matchlock_Ashigaru"
"kitabatake"	"Inf_Spear_Yari_Ashigaru"
"kitabatake"	"Inf_Spear_Yari_Samurai"
"kitabatake"	"Inf_Sword_Katana_Samurai"
"kitabatake"	"Inf_Sword_Nodachi_Samurai"
"kobayakawa"	"Art_European_Cannons"
"kobayakawa"	"Art_Fire_Projecting_Mangonels"
"kobayakawa"	"Cav_Missile_Bow_Cavalry"
"kobayakawa"	"Cav_Spear_Light_Cavalry"
"kobayakawa"	"Cav_Spear_Yari_Cavalry"
"kobayakawa"	"Cav_Sword_Katana_Cavalry"
"kobayakawa"	"Inf_Heavy_Naginata_Samurai"
"kobayakawa"	"Inf_Missile_Bow_Ashigaru"
"kobayakawa"	"Inf_Missile_Bow_Samurai"
"kobayakawa"	"Inf_Missile_Matchlock_Ashigaru"
"kobayakawa"	"Inf_Spear_Yari_Ashigaru"
"kobayakawa"	"Inf_Spear_Yari_Samurai"
"kobayakawa"	"Inf_Sword_Katana_Samurai"
"kobayakawa"	"Inf_Sword_Nodachi_Samurai"
"kono"	"Art_European_Cannons"
"kono"	"Art_Fire_Projecting_Mangonels"
"kono"	"Cav_Missile_Bow_Cavalry"
"kono"	"Cav_Spear_Light_Cavalry"
"kono"	"Cav_Spear_Yari_Cavalry"
"kono"	"Cav_Sword_Katana_Cavalry"
"kono"	"Inf_Heavy_Naginata_Samurai"
"kono"	"Inf_Missile_Bow_Ashigaru"
"kono"	"Inf_Missile_Bow_Samurai"
"kono"	"Inf_Missile_Matchlock_Ashigaru"
"kono"	"Inf_Spear_Yari_Ashigaru"
"kono"	"Inf_Spear_Yari_Samurai"
"kono"	"Inf_Sword_Katana_Samurai"
"kono"	"Inf_Sword_Nodachi_Samurai"
"kuroda"	"Art_European_Cannons"
"kuroda"	"Art_Fire_Projecting_Mangonels"
"kuroda"	"Cav_Missile_Bow_Cavalry"
"kuroda"	"Cav_Spear_Light_Cavalry"
"kuroda"	"Cav_Spear_Yari_Cavalry"
"kuroda"	"Cav_Sword_Katana_Cavalry"
"kuroda"	"Inf_Heavy_Naginata_Samurai"
"kuroda"	"Inf_Missile_Bow_Ashigaru"
"kuroda"	"Inf_Missile_Bow_Samurai"
"kuroda"	"Inf_Missile_Matchlock_Ashigaru"
"kuroda"	"Inf_Spear_Yari_Ashigaru"
"kuroda"	"Inf_Spear_Yari_Samurai"
"kuroda"	"Inf_Sword_Katana_Samurai"
"kuroda"	"Inf_Sword_Nodachi_Samurai"
"matsuda"	"Art_European_Cannons"
"matsuda"	"Art_Fire_Projecting_Mangonels"
"matsuda"	"Cav_Missile_Bow_Cavalry"
"matsuda"	"Cav_Spear_Light_Cavalry"
"matsuda"	"Cav_Spear_Yari_Cavalry"
"matsuda"	"Cav_Sword_Katana_Cavalry"
"matsuda"	"Inf_Heavy_Naginata_Samurai"
"matsuda"	"Inf_Missile_Bow_Ashigaru"
"matsuda"	"Inf_Missile_Bow_Samurai"
"matsuda"	"Inf_Missile_Matchlock_Ashigaru"
"matsuda"	"Inf_Spear_Yari_Ashigaru"
"matsuda"	"Inf_Spear_Yari_Samurai"
"matsuda"	"Inf_Sword_Katana_Samurai"
"matsuda"	"Inf_Sword_Nodachi_Samurai"
"miyoshi"	"Art_European_Cannons"
"miyoshi"	"Art_Fire_Projecting_Mangonels"
"miyoshi"	"Cav_Missile_Bow_Cavalry"
"miyoshi"	"Cav_Spear_Light_Cavalry"
"miyoshi"	"Cav_Spear_Yari_Cavalry"
"miyoshi"	"Cav_Sword_Katana_Cavalry"
"miyoshi"	"Inf_Heavy_Naginata_Samurai"
"miyoshi"	"Inf_Missile_Bow_Ashigaru"
"miyoshi"	"Inf_Missile_Bow_Samurai"
"miyoshi"	"Inf_Missile_Matchlock_Ashigaru"
"miyoshi"	"Inf_Spear_Yari_Ashigaru"
"miyoshi"	"Inf_Spear_Yari_Samurai"
"miyoshi"	"Inf_Sword_Katana_Samurai"
"miyoshi"	"Inf_Sword_Nodachi_Samurai"
"mogami"	"Art_European_Cannons"
"mogami"	"Art_Fire_Projecting_Mangonels"
"mogami"	"Cav_Missile_Bow_Cavalry"
"mogami"	"Cav_Spear_Light_Cavalry"
"mogami"	"Cav_Spear_Yari_Cavalry"
