version 1, schema diplomacy_negotiation_strings_tables
diplomacy_action(string)	culture(string)	Government_system(string)	diplomacy_strings(string)
"reject_angry_demand_regions"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regions"	"european"	"gov_republic"	"european_republic_reject_angry_demand_regions"
"reject_angry_demand_regions"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regions"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regions"	"indian"	"gov_republic"	"indian_republic_reject_angry_demand_regions"
"reject_angry_demand_regions"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regions"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_regions"
"reject_angry_demand_regions"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_regions"
"reject_angry_demand_regions"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_demand_regions"
"reject_angry_demand_regions"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_demand_regions"
"reject_angry_demand_regions"	"tribal"	"gov_republic"	"tribal_both_reject_angry_demand_regions"
"reject_angry_demand_regular_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"egy_european"	"gov_republic"	"european_republic_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"european"	"gov_republic"	"european_republic_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"indian"	"gov_republic"	"indian_republic_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_demand_regular_payment"
"reject_angry_demand_regular_payment"	"tribal"	"gov_republic"	"tribal_both_reject_angry_demand_regular_payment"
"reject_angry_demand_single_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"egy_european"	"gov_republic"	"european_republic_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"european"	"gov_republic"	"european_republic_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"indian"	"gov_republic"	"indian_republic_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_demand_single_payment"
"reject_angry_demand_single_payment"	"tribal"	"gov_republic"	"tribal_both_reject_angry_demand_single_payment"
"reject_angry_demand_technology"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"egy_european"	"gov_republic"	"european_republic_reject_angry_demand_technology"
"reject_angry_demand_technology"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_technology"
"reject_angry_demand_technology"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"european"	"gov_republic"	"european_republic_reject_angry_demand_technology"
"reject_angry_demand_technology"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"indian"	"gov_republic"	"indian_republic_reject_angry_demand_technology"
"reject_angry_demand_technology"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_demand_technology"
"reject_angry_demand_technology"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_demand_technology"
"reject_angry_demand_technology"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_demand_technology"
"reject_angry_demand_technology"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_demand_technology"
"reject_angry_demand_technology"	"tribal"	"gov_republic"	"tribal_both_reject_angry_demand_technology"
"reject_angry_offer_demand_alliance"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"european"	"gov_republic"	"european_republic_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_alliance"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_demand_alliance"
"reject_angry_offer_demand_peace"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"european"	"gov_republic"	"european_republic_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_peace"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_demand_peace"
"reject_angry_offer_demand_trade"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"european"	"gov_republic"	"european_republic_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_demand_trade"
"reject_angry_offer_demand_trade"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_demand_trade"
"reject_angry_offer_regions"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_regions"
"reject_angry_offer_regions"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_regions"
"reject_angry_offer_regions"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"european"	"gov_republic"	"european_republic_reject_angry_offer_regions"
"reject_angry_offer_regions"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_regions"
"reject_angry_offer_regions"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_regions"
"reject_angry_offer_regions"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_regions"
"reject_angry_offer_regions"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_regions"
"reject_angry_offer_regions"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_regions"
"reject_angry_offer_regions"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_regions"
"reject_angry_offer_regular_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"european"	"gov_republic"	"european_republic_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_regular_payment"
"reject_angry_offer_regular_payment"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_regular_payment"
"reject_angry_offer_single_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"egy_european"	"gov_republic"	"european_republic_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"european"	"gov_republic"	"european_republic_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"indian"	"gov_republic"	"indian_republic_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_angry_offer_single_payment"
"reject_angry_offer_single_payment"	"tribal"	"gov_republic"	"tribal_both_reject_angry_offer_single_payment"
"reject_demand_military_access"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"egy_european"	"gov_republic"	"european_republic_reject_demand_military_access"
"reject_demand_military_access"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_military_access"
"reject_demand_military_access"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"european"	"gov_republic"	"european_republic_reject_demand_military_access"
"reject_demand_military_access"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"indian"	"gov_republic"	"indian_republic_reject_demand_military_access"
"reject_demand_military_access"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_military_access"
"reject_demand_military_access"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_military_access"
"reject_demand_military_access"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_military_access"
"reject_demand_military_access"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_military_access"
"reject_demand_military_access"	"tribal"	"gov_republic"	"tribal_both_reject_demand_military_access"
"reject_demand_protectorate"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"egy_european"	"gov_republic"	"european_republic_reject_demand_protectorate"
"reject_demand_protectorate"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_protectorate"
"reject_demand_protectorate"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"european"	"gov_republic"	"european_republic_reject_demand_protectorate"
"reject_demand_protectorate"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"indian"	"gov_republic"	"indian_republic_reject_demand_protectorate"
"reject_demand_protectorate"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_protectorate"
"reject_demand_protectorate"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_protectorate"
"reject_demand_protectorate"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_protectorate"
"reject_demand_protectorate"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_protectorate"
"reject_demand_protectorate"	"tribal"	"gov_republic"	"tribal_both_reject_demand_protectorate"
"reject_demand_regions"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_regions"
"reject_demand_regions"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_regions"
"reject_demand_regions"	"egy_european"	"gov_republic"	"european_republic_reject_demand_regions"
"reject_demand_regions"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_regions"
"reject_demand_regions"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_regions"
"reject_demand_regions"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_regions"
"reject_demand_regions"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_regions"
"reject_demand_regions"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_regions"
"reject_demand_regions"	"european"	"gov_republic"	"european_republic_reject_demand_regions"
"reject_demand_regions"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_regions"
"reject_demand_regions"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_regions"
"reject_demand_regions"	"indian"	"gov_republic"	"indian_republic_reject_demand_regions"
"reject_demand_regions"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_regions"
"reject_demand_regions"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_regions"
"reject_demand_regions"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_regions"
"reject_demand_regions"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_regions"
"reject_demand_regions"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_regions"
"reject_demand_regions"	"tribal"	"gov_republic"	"tribal_both_reject_demand_regions"
"reject_demand_regular_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"egy_european"	"gov_republic"	"european_republic_reject_demand_regular_payment"
"reject_demand_regular_payment"	"egy_middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"egy_middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"egy_middle_east"	"gov_republic"	"middle_east_republic_reject_demand_regular_payment"
"reject_demand_regular_payment"	"european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"european"	"gov_republic"	"european_republic_reject_demand_regular_payment"
"reject_demand_regular_payment"	"indian"	"gov_absolute_monarchy"	"indian_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"indian"	"gov_constitutional_monarchy"	"indian_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"indian"	"gov_republic"	"indian_republic_reject_demand_regular_payment"
"reject_demand_regular_payment"	"middle_east"	"gov_absolute_monarchy"	"middle_east_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"middle_east"	"gov_constitutional_monarchy"	"middle_east_monarchy_reject_demand_regular_payment"
"reject_demand_regular_payment"	"middle_east"	"gov_republic"	"middle_east_republic_reject_demand_regular_payment"
"reject_demand_regular_payment"	"tribal"	"gov_absolute_monarchy"	"tribal_both_reject_demand_regular_payment"
"reject_demand_regular_payment"	"tribal"	"gov_constitutional_monarchy"	"tribal_both_reject_demand_regular_payment"
"reject_demand_regular_payment"	"tribal"	"gov_republic"	"tribal_both_reject_demand_regular_payment"
"reject_demand_single_payment"	"egy_european"	"gov_absolute_monarchy"	"european_monarchy_reject_demand_single_payment"
"reject_demand_single_payment"	"egy_european"	"gov_constitutional_monarchy"	"european_monarchy_reject_demand_single_payment"
